Hybridization REF	TCGA-A8-A0A6-01A-12R-A056-07
ZFP106	-0.08625
ZNF347	-0.5769
GTF2E1	0.09475
RY1	-0.4485
ATAD2B	0.09775
ARHGAP17	-0.2624
KCNIP3	-1.232
SFPQ	-0.03875
GFRA4	0.76
AKR1B10	-4.122625
TIGD6	1.08583333333333
RGS16	0.92275
URB1	-0.751166666666667
OR4C46	0.127
TOP3B	-0.464
NFATC4	0.8975
CA14	-4.405
BMPR1A	0.255333333333333
SNRP70	-0.58
PRL	-0.0495454545454545
C6orf130	-0.559
STAG2	-0.09
CD55	-0.439928571428572
RPS23	0.644833333333333
SSX2	-1.75683333333333
FDPSL2A	-0.1225
FBXO27	0.606125
SYNGR3	0.142333333333333
TMSL3	2.406
EML1	-1.1805
NUP93	-1.00533333333333
SMAD3	-0.6009
KIAA1189	1.108
HNRPUL2	0.0481666666666667
TBC1D12	0.474333333333333
C16orf24	0.4325
MRVI1	1.19216666666667
ZNF581	-0.251666666666667
ELOVL3	-0.9265
OR51Q1	-0.44725
CACNB3	1.654
GALNT13	-1.752
C10orf84	1.58375
NEDD4	0.0871
SPO11	0.4435
OR5AU1	0.7205
NEK4	0.335428571428571
PRKAR2A	-0.464
IHPK1	-0.533
ATP6V0B	0.7685
CACNA1E	1.7875
CEACAM8	1.192
PEX14	-0.1165
FLJ12993	-0.0115
ZBTB38	0.113666666666667
PCTK2	0.655666666666667
LRRC16	0.9108
FBLIM1	0.948083333333333
FYCO1	1.7175
RP5-1022P6.2	0.36875
CMTM1	0.1525
PLTP	0.606666666666667
RAPH1	0.699125
DOCK8	1.486125
EZH2	-1.32653333333333
SLC25A1	-0.967333333333333
PLEKHB1	0.3225
GRB7	1.7695
ZFP37	0.01775
MRPL33	-0.9865
PELO	-0.39725
ARMC1	-0.482727272727273
C9orf27	0.13375
FLJ25778	0.16
C9orf37	-1.16066666666667
TMEM66	1.17425
SPRN	0.228
HBEGF	-0.142
PI4KA	-0.803
LEPRE1	-1.00125
POU2AF1	0.005
MRPL12	-1.04433333333333
REP15	-0.1485
ZC3H3	0.70525
RASAL1	0.74275
DDAH1	0.254125
ACBD5	0.13875
TMC2	0.0755
CCDC137	-1.158
SAMD13	-0.622166666666667
UGT2B15	-2.66533333333333
TIPARP	0.605
DNASE1L3	2.12325
TRIM72	0.4145
DBX2	1.28275
IPO8	0.1495
C21orf88	-1.579
MAP3K14	0.95725
LOC51233	0.584
GGTLA4	-0.01175
PDE6D	0.00250000000000001
ZNF117	-0.82275
CLK2	-0.245625
NKRF	-1.13125
TNFSF15	0.0305
DUSP2	-0.044125
SECISBP2	-0.1253
GABRR2	-1.3075
PPAP2C	2.60275
LOC51145	0.288666666666667
PAG1	0.33775
PIK3C3	-0.25575
GNG10	-0.339
APOL4	1.31066666666667
ANKRD28	-0.9225
STMN3	-1.5276
RAB14	0.4363
CDK2AP2	-0.157
HDDC3	-0.313625
COMMD7	0.65725
CXXC1	-0.076
HMCN1	-0.777333333333333
CD40	1.572
DYNC1LI2	0.0465
GDI1	0.293
LOC646938	-0.03525
VSNL1	-1.64133333333333
PIH1D1	-0.337666666666667
RAET1G	0.117
KRTAP5-9	0.2205
EFTUD2	-0.607
ZNF311	0.0891666666666667
ATP6V1G3	-0.0685
OR2W3	0.48825
SCN4A	0.551
MED10	-0.682125
FAM135A	-0.4732
ARHGAP4	-0.55525
EHMT2	-0.710875
UFD1L	-0.38875
ERMP1	-0.04525
MAG1	-0.990666666666667
THAP8	-0.119166666666667
HACE1	-0.337333333333333
FAM82C	0.818833333333333
C3orf20	0.41
UNC84A	-0.641333333333333
SCD5	-0.0194615384615385
LASS6	1.53025
LSG1	-0.232916666666667
MAL	-4.59725
GPR22	-0.971
WDR5B	0.43475
ACTRT1	-0.1255
C17orf60	0.144
GRIN2C	0.1272
ARMC8	-0.536166666666667
SLC47A1	-1.43566666666667
DMPK	0.74825
DHRS13	-0.0981666666666667
SMC1A	-0.534333333333333
KRTAP17-1	0.262
SMYD5	-0.43125
TUSC2	0.604
CRHR2	0.4305
KIR3DL2	1.4465
CCDC104	0.2215
ATP2C1	1.04825
CROT	0.34575
PABPC3	-0.415833333333333
EGR1	-0.291
THSD1	0.81825
KHK	-1.04025
SLC12A2	2.5791875
CD58	1.0895
STOX2	0.226166666666667
CCDC76	-1.1511
CCDC48	5.4595
DNAH1	0.819666666666667
ZIC4	-0.390625
OR1G1	0.415
PSMC6	-0.423666666666667
PROKR1	0.6445
ABCB1	0.89775
TRAT1	1.01425
LLGL1	0.902
MTF1	0.3885
USP54	0.610625
PAGE2B	-2.628
ITGB7	-2.89725
CCDC81	-0.3795
LOC149837	0.262
SCUBE1	0.103
ZSCAN10	1.528
HUWE1	0.184928571428571
CDH17	1.456
CD180	1.74025
IL17A	0.215
TMPO	-2.071375
KIAA1524	-0.917666666666667
HDGFRP3	0.232166666666667
OXCT1	-1.06263636363636
RRAS2	-1.81766666666667
LTBP2	3.4184375
SV2B	2.31966666666667
CYP2A6	0.235875
PKD1L2	-1.08416666666667
PPM1M	1.188
FLJ22662	1.91666666666667
ZNF502	0.89575
GP6	-0.8565
CRYBA2	0.49675
LEF1	-2.2628
CTPS	-2.25628571428571
EYA1	-3.74066666666667
EPS8L1	2.36175
MAPK14	-0.812833333333333
SERPINB2	-4.866375
GTF2F2	-0.503
ZNHIT4	-0.5375
PLA1A	1.882
C20orf114	5.093
HPR	-4.0975
C18orf2	-4.55516666666667
SATB2	-2.67475
KCNJ9	-0.55125
MGC157906	1.49
MOCS3	-0.03575
C17orf71	-0.229333333333333
PPHLN1	-0.0958
HIST1H2BN	-1.95425
RAPGEF1	-0.092375
MAP3K8	0.56875
DLG4	0.556333333333333
STC1	-0.114
CDGAP	2.00725
DDX26B	-0.638
LOC150223	-2.154
CPSF3	-1.1675
TMEM14A	-0.0225
MYH3	-1.3805
GPKOW	0.014
SULT1A1	-0.476333333333333
SPON1	2.2433
YY1AP1	0.6235
RAB23	-0.59475
PLA2G4A	-3.3045
MAPRE3	-0.50275
ZNF516	0.938928571428571
GGPS1	1.807
EXOC3L2	0.224125
C19orf42	0.8662
MAP2K2	0.0543333333333333
HIST1H2BB	-1.69375
RNF19B	1.31433333333333
C6orf128	-0.301
TLR8	4.49375
PCDHA9	0.6535
CARS2	0.274
CLUL1	4.12516666666667
RHAG	-3.89833333333333
UNK	-0.363
EXOC8	1.3061
C9orf95	1.1555
C14orf143	-0.518
MAML3	0.170125
LDHA	-1.36725
MRPL20	-0.22775
KLHDC6	0.930333333333333
ATP5S	-0.930166666666667
C8orf55	-0.004
PHF19	-2.49925
KRTAP13-4	0.8165
TTC5	-0.11275
XKR5	-1.78225
SILV	-3.861
TEX28	0.2825
TCTN1	1.884
CX40.1	-0.214
PPP2R5C	-0.535375
C12orf30	-1.23783333333333
CAPG	2.3535
MPZL1	1.2683
ARSB	-0.3965
TDH	-2.65075
WASF4	0.26825
TSSK3	-1.0065
7A5	1.35
CRISPLD1	1.7525
MAD1L1	-0.239333333333333
SPIN4	-0.761833333333333
AMPD1	1.04725
DPYSL5	-0.044
INPP1	0.435833333333333
ANKRD11	-1.02188888888889
NPAS4	-0.173
GCET2	1.2869
RNASE9	-0.91
GUCY2D	0.626
CCDC98	-0.34925
FGF4	-0.439875
CPM	-0.5705
SLC26A4	-0.154833333333333
PLD5	0.73125
FAM59A	1.2329
FBXO5	-2.80788888888889
SIPA1L1	-0.25625
DPYS	1.5415
ATG4D	0.2065
TGM3	0.8505
MTCH1	-0.36375
HK1	-0.0654285714285714
CDC26	0.103
GALNT12	-2.4885
LOC339229	-0.34225
MRPL35	-0.44275
ORC4L	-0.157875
TNKS	-0.0489285714285714
C2orf24	0.3605
ZNF553	0.321833333333333
GGTLA1	2.959
ZNF497	-0.115
CDY1B	0.6705
SLC30A4	0.808
TUB	0.08775
ARHGEF18	0.24575
ARRB1	0.138
KCNK1	3.432375
EREG	-1.9839
SCAMP5	-0.053
RUNDC3B	2.35175
ADAMTS20	-0.1535
IL17RB	-0.83775
FLJ20323	-0.7245
MCAM	0.2845
POLR3E	-1.42583333333333
AQR	0.406333333333333
IPMK	0.51
CDCA7	-4.34475
CAMP	5.49675
GRHL3	0.912
ADAMTSL2	0.976333333333333
CLMN	1.03283333333333
SSTR3	0.691
MAGEA5	-2.5995
OVOL2	4.0995
JMJD1B	0.4995
RBL2	0.1631
PYGO2	1.11575
PPP1R10	0.482166666666667
CSE1L	-1.398
LCA5	1.49025
RDH16	-0.1155
ASRGL1	-0.54775
TOM1	0.0211666666666667
PTX3	-4.745
TTC15	0.6785
SCGB3A1	2.18666666666667
MRPL50	-1.15675
RCAN3	1.076625
SLC26A11	1.24525
STYX	-0.373833333333333
CINP	-0.51125
MARCH7	-0.34225
PFKM	-1.05333333333333
SGMS1	0.9995
RIOK3	-0.1909
C1orf110	-0.945
CES7	-0.22175
LOC440248	-0.78975
PPP1R12C	0.59175
C10orf27	0.63
ATG9A	-0.6425
MRPS26	0.54625
TMEM40	3.32625
ELP3	-0.1082
ZNF787	0.9665
HIAT1	-0.3675
C8orf34	1.49366666666667
MGC4655	1.2127
PELI1	0.608
PPT1	0.6377
SLC35C2	0.166166666666667
C6orf125	-1.133
MUC4	-1.4785
RFC4	-2.282
GNB2	0.544666666666667
NUP50	-0.151714285714286
SULT4A1	-1.28533333333333
C7	3.657625
CCDC130	0.369666666666667
ARRDC4	0.3585
RQCD1	-0.64475
GLYCTK	-0.951
AYTL2	-0.347090909090909
MTUS1	1.6235
LEMD3	0.623166666666667
PLEKHF2	1.724
HOXA7	0.484375
GTF3C2	-1.295
DYNLRB2	2.79575
CNOT10	-0.35175
MR1	0.850166666666667
FFAR1	0.0355
PRIC285	0.356
SLITRK6	2.7525
LIX1	-2.6413
UBE1L2	-0.714333333333333
F8	1.509375
ACHE	0.375833333333333
KPNA5	-0.16325
TNFRSF12A	-0.486333333333333
EGR3	0.787
SERPIND1	-3.11783333333333
OASL	2.04075
IFRD1	-1.40925
WDFY1	-0.0743333333333333
ZNF267	0.32275
ACCN5	0.5525
ZBTB6	0.139
PPP1R3A	-0.1335
PRRT3	2.111
FBXL19	-0.583
TXNIP	0.959571428571429
ACTN2	3.43375
ATG9B	-0.711
C9orf117	0.140625
IL27	-0.75
RPL36AL	-0.2495
KLK15	-0.534
CHAD	3.136
RAP2B	-0.2334
HEBP2	1.3245
ZNF342	1.209
CAMK2G	-0.317666666666667
TLR3	2.48575
FGF14	1.378
HMGB2	-2.117375
TRPM5	0.038
OR5M11	0.3665
KIF3B	0.535157894736842
PRICKLE2	1.05075
MTMR9	0.44075
C3orf27	0.49025
GLRA3	-1.31016666666667
NSDHL	-0.487666666666667
TMEM32	-0.08175
POLR2D	-1.29391666666667
MYADML	0.6205
C9orf114	-0.94575
MRGPRX1	0.0635
TOPORS	0.325
CLDN19	1.74575
C1QL4	-0.514
RNF165	-0.693
DHRS9	1.36425
DNAH2	0.238166666666667
FXR1	-0.725666666666667
ZMYM3	-0.585125
CASP3	0.308
FAM120C	-0.653125
SCLY	-1.5425
CA7	-0.6815
ENTPD5	-0.154666666666667
ZNF461	-0.1115
PDIA5	-0.30925
C1orf19	0.103166666666667
TMEM67	0.15475
KCTD20	-0.72225
WDR47	0.1665
FLJ38723	0.2325
KLRF1	1.67633333333333
TAS2R16	0.769
CLDN12	0.511
PRKCE	-0.2315
UBXD4	-0.9235
ITGAM	3.65366666666667
GLT8D3	-0.285625
WDR31	0.5663
RGS2	0.29875
OR51L1	0.583
MST1R	1.46125
KIAA1737	0.5695
OR4A5	0.558
GLIS1	-2.03483333333333
PTMA	0.101714285714286
NAPA	1.2005
PRDM11	0.038
LIPF	1.111
DIRAS3	2.7875
ASGR2	-3.6415
C1QTNF4	1.526
PIK3R4	0.219166666666667
ARMC3	4.984
NDUFV3	-0.314666666666667
BTBD3	0.0796666666666667
PPP1R2	0.861416666666667
UBE2NL	-0.08325
FOSL2	0.339642857142857
FAM119A	-1.14566666666667
TUBA4A	-0.5247
KRTAP12-1	0.577
SFRS2	-0.854
RHPN1	-0.067
EEF2	0.3415
ZDHHC11	-1.31216666666667
EPHA3	-1.8303
RBM12	-0.60275
H2AFJ	-0.299416666666667
EDIL3	1.549
KIF26A	-1.351
SERGEF	0.8655
B3GALT4	2.72825
LOC90925	4.68366666666667
OSCAR	0.9885
NPFF	-0.030875
DEDD	0.878
TMEM155	-0.399125
PTPN1	-0.48075
SCYL2	0.206833333333333
SKAP1	3.573
LEAP2	-1.9065
GADD45G	2.7754
IFITM3	1.842375
PILRB	-0.65
SLU7	0.29525
DSC3	1.7445
DNMT3L	-1.3265
PAPD5	-0.5815
B3GNT3	-0.219666666666667
LHCGR	0.4075
MSL-1	0.7535
UBE2S	-1.364125
SAP130	-0.80775
ANAPC11	0.51075
MAGED4B	1.238
ATP6V1B2	0.601666666666667
C14orf179	0.693625
CAPZA1	-0.150375
CDYL2	-0.160666666666667
GLRX3	-0.853333333333333
LOC136288	-1.293
MOBKL1A	-0.533
HTR2B	2.76025
CRYGD	-0.815333333333333
NUS1	-0.578166666666667
PGRMC1	0.297
MYOM2	1.59025
FLJ39653	-1.27816666666667
CHM	-0.0282
OR5M8	0.3465
ZNF619	-0.2695
FAM105A	0.87625
CCNL1	-1.07375
NAP1L3	-0.043
C10orf57	1.933
B3GALNT1	1.3235
CSN1S2A	-0.2475
TCP10L	0.88575
GDAP2	2.0425
DMKN	-0.639666666666667
COX6B1	0.10175
DNASE2	1.01916666666667
MSH5	-2.15175
LGMN	0.429375
USP31	0.00590000000000001
OR13C8	0.834
SDCBP	0.3652
NUDT11	-1.857
PYGL	-2.17716666666667
SNPH	0.8465
B3GNT4	-1.2675
MIZF	-0.6916
NUBPL	-0.452375
NOD1	0.324333333333333
CDH22	1.286
NUBP1	0.616666666666667
DSCAM	-3.44875
DGKI	0.191
FAM136A	-0.895
AKAP1	-0.134
SLC16A6	-0.3265
RIN3	0.78825
PSG2	-0.11175
DIP2B	0.479583333333333
PSORS1C1	-0.7035
KIAA0495	0.1035
FLJ90709	-0.371833333333333
LPA	-0.441333333333333
PIGA	0.0881666666666667
LY75	3.135
UTS2	-5.5925
RREB1	0.23825
GALNACT-2	0.4741
MGC3196	-1.28575
FLJ31568	0.10925
LPHN1	0.53325
SP1	0.4165
TOX4	0.394666666666667
HSPA9	-0.3744
APOBEC1	1.075
SLC35E4	-1.01525
LSM5	-1.06025
SURF1	0.5375
ZBTB1	0.391416666666667
GTF2F1	0.154125
RPS15A	-0.291214285714286
DUSP21	-0.818166666666667
GINS4	-3.51883333333333
MYO15A	1.15616666666667
GIMAP7	3.97875
MGC13379	0.30025
ATP6V1E2	-0.168833333333333
UTP3	-0.29025
HNRPA3	-0.799125
MT4	-1.5615
C14orf155	-0.69875
U1SNRNPBP	0.59475
CKLF	-0.75
PLEKHN1	-0.703833333333333
MBNL1	0.0776666666666667
NUP160	-0.944
ACSM2A	-1.4025
LOC129881	0.4715
KIAA1529	0.27975
FLJ22639	-2.06625
HAND1	-1.525
GSX1	0.6615
FGA	-4.15393333333333
SERPINB1	0.103
ZNF642	0.09275
IGFBP1	-8.165625
SLC1A1	1.94625
DHX57	-0.26175
ZNF766	-0.2055
PTPN21	-0.5686
GDPD3	-0.737166666666667
PNPLA5	0.169
TBR1	-0.62475
FAM116A	0.2435
IQGAP1	1.19725
FOS	-0.846375
ZNF226	-0.07425
FIGNL1	-0.9225
C14orf1	-0.0905
ZMYND17	-2.021
PUS7	-1.60533333333333
TUBB6	-1.0155
KCNQ2	-1.10325
MARCH6	0.012
CCDC33	0.436
PRODH	1.1235
RBM11	1.98225
EPHA6	-0.473428571428571
SLC43A1	-0.55375
LOC196541	0.52
NTN1	0.947916666666667
ING4	0.69
PCDHB10	0.5935
DPH2	-0.756666666666667
SPACA4	0.118
FBXL21	-5.669
DIAPH1	-0.321
ZNF71	0.224166666666667
CEP76	-0.5805
CORO1A	0.48675
RRM2	-3.78675
EDG4	0.933
OS9	0.942
SLC4A1AP	-0.31575
COG5	-0.16575
COPS8	-0.5175
NGLY1	-0.69975
NCBP2	-0.5825
C17orf42	-0.379166666666667
GPSM3	1.39425
SIL1	1.03766666666667
ASB6	-0.54
SMAD5OS	0.101166666666667
UNC93A	-3.42575
A1BG	-0.5025
C21orf62	0.33025
FMO5	-0.11425
ATRIP	0.308
CEBPG	0.405666666666667
C7orf38	0.0223333333333333
TNFRSF1B	1.64316666666667
CLEC1A	2.41533333333333
IQSEC1	0.677
PATZ1	0.8498
RBM22	0.95875
BAG2	-3.04466666666667
PAQR5	-3.18016666666667
C9orf127	1.1723
THNSL1	-0.17275
SHROOM3	2.6376
JAM2	1.2995
SNRPN	-1.53875
ALX4	0.507
CACNA1S	-0.427
FAM130A1	1.0105
CORIN	2.614
CD300LB	0.813
PLEKHG6	1.462
LRRC40	-1.063
PCLKC	-1.28275
PCDHB16	-0.599333333333333
WNT2B	-0.0168333333333333
ASNS	-1.99088888888889
MRPL49	-0.473
FLJ46111	-0.12475
ISG20	1.65575
SMU1	-0.2605
CASZ1	0.689
POLR1D	-0.50525
GIN1	-0.60625
SNAG1	0.306666666666667
ANKRD29	-0.62375
CDKN2AIP	0.182
KRR1	-0.045
CXCL1	-1.90233333333333
EPM2A	-0.3311
PC	-1.14916666666667
DEFB127	2.235
PDZRN4	1.0615
FAH	0.207875
OR51E1	2.7715
CDC2L6	-0.315333333333333
DNTTIP1	-0.2285
PAX8	-0.8085
TMEM116	0.04275
C1orf150	-0.3795
PRO2012	-0.15375
MRPL40	-1.26633333333333
BEX1	-2.8542
SLC2A4	-1.0705
PKMYT1	-2.12525
FEZF2	-0.617833333333333
SLC26A9	-1.684
MAP2	0.04325
LYL1	-0.6345
SLC25A19	-0.9335
NOS3	0.324
ZNF34	1.04283333333333
TMPRSS11F	0.129
FAM43A	-0.05625
FCRL4	3.754
KLF14	-0.04175
FLRT2	-0.372
WRN	-1.2715
SDF2	0.7698
KRT8P12	0.089
C6orf195	0.1155
C9orf125	-1.08916666666667
DZIP3	-0.566125
RIT1	0.582666666666667
SCML1	-2.55783333333333
RHBDF2	0.123
OR2G3	0.987
REXO1L1	-0.045
MAP3K7IP3	-0.65175
C3orf57	-3.1315
FBXW11	-0.320333333333333
ETAA1	-0.76575
C14orf131	-0.6053
AKT1S1	0.1255
SLC12A5	-0.605875
C9orf164	2.001
NRIP3	0.0724999999999999
NOS1AP	0.207
TMEM121	0.23775
SAP30BP	0.0666
DGCR6	0.3105
WDR76	-1.39525
FAM82B	-0.868583333333333
LOC606495	0.0895
MAP9	3.42091666666667
BCDIN3D	0.78025
CXorf36	3.42033333333333
DSCR3	-0.4896
ZFAND3	0.211875
C7orf43	0.509333333333333
SPSB3	0.9582
C19orf19	0.71675
FAM133A	-2.31925
C12orf25	0.24525
SLC39A3	-0.30325
DISP2	-1.51175
PI4KAP2	-1.731
MKRN3	-2.43866666666667
ADAMTS13	-0.655875
CBLN3	0.3664
TTYH1	-0.2755
C3orf18	1.03125
FLJ13236	0.24875
ZMYND12	2.734
C18orf25	0.015375
GLB1L3	-1.162
ATP13A5	2.2995
RANBP10	-0.21475
CD96	0.313
DENND1C	0.982
RBMS3	0.6317
SLC41A3	0.512333333333333
DGCR6L	0.37875
TMEM128	0.644666666666667
CSNK1G3	-0.103428571428571
MOBKL2C	1.2565
TSPAN6	0.005375
MATN2	0.3122
MSL2L1	0.322
ST6GALNAC2	1.641
FGFBP2	2.15325
FGL1	-5.6645
MPP3	-0.550666666666667
ARHGEF6	0.760166666666667
TGFBR2	0.6985
ACMSD	-0.0619999999999999
IL33	4.60775
C9orf5	-0.170666666666667
DEAF1	0.4086
AMN	0.593
DEFA6	-0.141125
RNF212	-0.4825
METT5D1	0.921333333333333
CIB1	1.1172
TSSK1B	0.15125
KIAA1727	1.7625
ZNF680	0.1055
LOC399900	-1.8495
LOC152217	-0.662916666666667
CTNNAL1	-3.0145
CIT	-2.68908333333333
TLE6	0.158
ZNF607	-0.828
HERC4	-1.32516666666667
DRAP1	-0.6604
PEMT	-0.3795
C10orf111	-0.955
ZNF575	1.23325
KCTD7	-0.01875
MYO1F	1.24675
LOC285382	-0.617
RAB11A	0.8265
PLCD3	-0.59575
C15orf28	-0.11725
PTBP2	-0.923625
CTB-1048E9.5	-0.6095
C19orf60	0.0233333333333333
C7orf25	0.237666666666667
SETD7	1.0475
HOXB9	-3.8495
VANGL1	0.99075
CHAF1B	-1.86025
NDUFA3	0.61025
KIAA1328	-0.342166666666667
SHARPIN	0.30225
TTC23	-0.52325
UGP2	0.65075
ANKIB1	0.3891
CIRBP	1.56885714285714
SEC14L4	-3.3775
OVCH1	0.434833333333333
VPS52	-0.3035
FAT	-1.00475
M6PRBP1	0.2215
GPRIN3	0.936
PPM1F	-0.8735
TSR1	-0.887
CCDC85A	1.27375
PCSK5	1.22825
ZFHX3	-0.764
HEMK1	-0.3879
PGBD2	0.87475
RSRC2	-0.00983333333333333
AURKC	-1.592
SCRIB	-0.194625
ORM2	-4.05933333333333
FAM115A	0.3407
FZD6	0.04225
UNC119	0.276166666666667
GPX3	-0.5307
NOV	0.40475
CABC1	-0.23725
CDC42SE2	0.63825
EIF2S2	-0.6515
RNF130	0.75375
CKAP5	-0.184333333333333
RP11-413M3.2	0.491625
C10orf18	0.2172
TMEM93	-0.24975
DYX1C1	2.4245
KCNMB2	-1.984125
ANK3	2.22008333333333
KRT5	1.7265
CDH12	-2.10875
QRSL1	-0.596375
JUB	-1.0695
SHC4	-0.919125
CCL15	1.5
CCDC22	0.2905
SNX24	-1.017
RARS	-0.343
MORC2	0.348125
FAM48A	0.18175
MT1H	-1.43
PPP1R14C	-1.26633333333333
FOXD1	-2.48178571428571
C1orf213	-2.1165
AMT	-1.4714
DSN1	-1.254
PTPLAD2	2.57175
DIS3L	-0.122
RASL11A	0.67225
GPRC5B	0.51025
FRMD7	-0.2045
STRN4	0.13775
KITLG	1.68027272727273
HDGF	-0.307
OR1S1	0.3215
SETX	0.0823
DDR2	0.2005
KCTD12	1.9865
LYZL2	-1.23025
WDR52	-0.013
TMEM2	-0.423125
ZNF579	1.27516666666667
LOC200810	0.258
TNFSF9	-2.11275
PPFIA4	-4.02525
CNIH3	0.447
MAP4K4	-1.4495
ROD1	-0.00942857142857141
ALS2CR12	-0.468666666666667
DOCK3	-0.0685
PAQR9	-4.209
ASB17	0.00166666666666663
STX16	-1.3675
FEZ2	0.251166666666667
DLAT	-0.832333333333333
KIF21B	-0.729833333333333
CDC5L	-0.7755
TMEM119	2.29533333333333
CRIP3	-1.68775
TPSD1	0.1915
TEPP	0.41275
GNGT2	1.948
C21orf121	0.808
WNK1	0.0634166666666667
FLJ10490	0.6201
OR51B5	-2.064
LOC203547	-0.782875
HAS1	-0.6765
PPA1	-0.476833333333333
ST7	0.225875
C11orf46	0.907
POPDC3	-4.849
ACOX2	2.97583333333333
ATCAY	-0.556916666666667
TM4SF19	-1.80325
MFSD9	-0.859666666666667
PDHB	-0.259
ERN1	0.065
LCE3C	0.4095
GPR111	-0.302
NOTCH3	2.20933333333333
ADAMTS5	2.286
B3GALT1	-1.239
UGCGL1	0.0458333333333333
FAM58A	0.651333333333333
FBXO32	2.3055
CLPP	-0.277
NXPH1	-0.74275
MTMR3	1.04883333333333
ATP1B3	-1.523875
TMEM16A	4.96875
HIST1H3F	-0.699166666666667
TRIM25	0.229333333333333
SDCBP2	1.5115
CRKL	-1.366625
HOXB2	2.57333333333333
ANP32B	-1.071375
GATM	3.3095
AP4E1	-0.5445
EDG5	0.59425
CDKN3	-2.96383333333333
CDH4	-2.02325
PGD	-0.1875
RND1	1.375
GAD1	-3.3562
MPG	0.132125
LOC440350	-0.641
ZNF133	0.17125
SERPINB12	1.735
AMELY	-0.839333333333333
DHX36	-1.06825
TNFAIP8L2	3.52633333333333
PHTF2	-0.502722222222222
CCDC112	-0.475666666666667
IQCC	-0.8145
HEYL	3.32216666666667
FTSJ2	-0.420833333333333
APPL1	0.750125
RAB43	0.764285714285714
OR10G2	-0.1235
WAC	0.367166666666667
ADCY9	-0.53375
RUNDC2B	0.512
PYCRL	0.391
AGPAT7	-0.318333333333333
SLC22A9	-2.20383333333333
CDKAL1	-0.4375
PDYN	-1.5895
C20orf74	-0.077
MTMR11	1.67375
VAV3	3.212
DAPL1	2.16825
STXBP3	-0.17075
EIF3G	0.02825
ARHGAP22	-0.883
NPFFR1	0.233
NPC1	-0.490833333333333
ALDH9A1	1.32016666666667
ZNF600	-0.26675
ZNF678	-0.145666666666667
RASSF1	0.0285833333333333
ADD2	-2.617375
PITPNB	-0.437875
PKD2L2	0.622
LRP11	-0.47375
CDKL1	-0.146
SMEK2	0.21925
PRODH2	-3.08616666666667
C11orf54	-0.2385
SFRS11	-0.6795
IL7	1.118
ALS2CR16	0.455
BTG3	-1.20366666666667
PAK2	-0.581777777777778
RP11-679B17.1	-0.16925
GATA4	-0.360666666666667
ATP2B1	-0.47725
LOC130940	1.3095
C1orf172	2.448
ATF7IP2	-1.04125
SLC25A43	-0.446
CENTG3	0.318833333333333
IGF2BP1	-4.1419
FCHSD1	0.526
CAMK2N2	1.23916666666667
ELAVL3	-0.1619
NBPF15	-0.0611666666666666
UBE2J2	0.0715
GNL2	-0.73775
PRR3	-0.3523
NLF2	1.47225
OR4F6	-0.383
KLHL24	0.994
CCDC88A	-1.7124
SGPP1	-0.832833333333333
C10orf11	1.33183333333333
SLC35B4	-0.974666666666667
UGT3A2	-2.0435
ARNT2	2.6961
CBR1	-0.73025
ITPR3	-0.6625
TRAPPC6B	-0.671111111111111
AMZ1	-1.5135
ARP11	1.0805
WDSUB1	-0.386
APBA1	0.83
RAB2A	1.0252
C6orf162	-0.494875
HPSE2	0.521333333333333
PLCE1	-0.981
INSL3	0.739
DLG1	0.2591
PTPLA	-3.16025
PIGX	-0.29525
TFIP11	0.186666666666667
FIBIN	2.592
POLR2G	-0.9095
GRAP2	-0.6221
DNAJB8	-0.41875
CNBP	0.392
WASF1	-2.63225
INPP5E	-1.2093
HSPB1	-0.4230625
TMEM167	-0.1724
CUBN	-0.15675
IGF1	3.3770625
ITPK1	-0.2833
NAALAD2	-1.491125
G3BP1	-0.6117
NT5DC1	0.049
CYP39A1	1.712
TMEM139	0.894166666666667
POLK	-0.384444444444444
GLULD1	-2.519
RBM15	-0.645166666666667
AMZ2	-0.03225
GDF15	-2.87916666666667
MESDC2	0.032
INCA	1.1875
ACY1L2	-1.7595
GZMM	0.832666666666667
PAIP1	0.361
CACNA2D1	-0.6565
STK32C	-0.2865
SH3BP4	1.52666666666667
DEC1	-0.9665
PADI1	-0.224
UBB	0.9111
PON3	4.0575
PROP1	0.47
ANKRD13B	-0.7995
ADCK1	-0.122
TCF25	-0.0953333333333333
SLC38A5	-2.57875
CXorf26	-0.0631666666666667
C19orf39	0.40625
PPP1R13B	0.04775
ARL2	-0.9105
TCL6	0.431166666666667
TOP3A	-0.3735
SLC16A14	1.53625
FXYD6	1.73333333333333
HIST1H4E	-0.354
BBC3	0.726894736842105
UNC5A	1.26283333333333
FAM86C	-0.5346
PI4KB	1.01825
B3GAT1	-2.568
SUSD2	3.113
OAZ2	0.331333333333333
NOC4L	-0.257
C10orf12	-0.65125
FADS1	-3.45833333333333
LOC144097	-0.761
DKK2	1.74766666666667
KIAA1949	0.35125
RHOT1	0.4048
OXT	0.887833333333333
GPR153	1.444
ARL4A	-0.239
SAAL1	-0.4835
CCDC64	0.1175
USE1	-0.5805
HNMT	0.6945
PCGF3	0.7853125
CYP2C19	-0.4235
C20orf4	0.2215
CCDC11	1.647
ACSBG2	0.70925
RWDD2A	0.92
PALLD	2.064375
CPLX4	-0.655
LOC492311	1.8785
KPNA2	-2.0355
MACROD1	0.3651
