Hybridization REF	TCGA-AO-A0JM-01A-21R-A056-07
ATAD2B	0.685125
ARHGAP17	-0.107
KCNIP3	-1.07425
SFPQ	0.416875
GFRA4	0.363166666666667
AKR1B10	-3.27825
TIGD6	0.677333333333333
RGS16	2.08725
URB1	-0.0218333333333333
OR4C46	0.133
TOP3B	-0.3135
NFATC4	0.2965
CA14	-4.745
BMPR1A	0.0993333333333333
SNRP70	-0.56275
PRL	0.360083333333333
C6orf130	-0.239
STAG2	-0.5435
CD55	-0.327714285714286
RPS23	-0.527333333333333
SSX2	-1.7244
FDPSL2A	0.75425
FBXO27	0.27675
SYNGR3	-1.3965
TMSL3	1.85425
EML1	-0.647
NUP93	-0.918166666666667
SMAD3	-0.6257
KIAA1189	3.65616666666667
HNRPUL2	0.818666666666667
TBC1D12	1.20466666666667
C16orf24	1.35575
MRVI1	1.72033333333333
ZNF581	-0.127833333333333
ELOVL3	-0.7135
OR51Q1	0.566
CACNB3	1.048
GALNT13	-0.966625
C10orf84	0.5486875
NEDD4	0.1169
SPO11	0.139
OR5AU1	0.561
NEK4	0.102857142857143
PRKAR2A	-0.0795
IHPK1	-0.868166666666667
ATP6V0B	1.07675
CACNA1E	1.7675
CEACAM8	1.86166666666667
PEX14	-0.2335
FLJ12993	3.467
ZBTB38	0.0415833333333333
PCTK2	0.3895
LRRC16	-0.1789
FBLIM1	0.572666666666667
FYCO1	1.51975
RP5-1022P6.2	-0.82275
CMTM1	1.106
PLTP	0.820166666666667
RAPH1	0.619
DOCK8	0.166
EZH2	-1.72246666666667
SLC25A1	-0.0946666666666667
PLEKHB1	-0.6428
GRB7	2.9346
ZFP37	0.6345
MRPL33	-0.719
PELO	0.01875
ARMC1	-0.526636363636364
C9orf27	-0.00525000000000003
FLJ25778	0.521
C9orf37	-1.177
TMEM66	-0.047
SPRN	0.12775
HBEGF	1.17275
PI4KA	-0.436
LEPRE1	0.45875
POU2AF1	-3.83875
MRPL12	-0.5225
REP15	1.385
ZC3H3	1.0155
RASAL1	1.20125
DDAH1	0.43475
ACBD5	0.319625
TMC2	0.5995
CCDC137	-0.50725
SAMD13	4.23116666666667
UGT2B15	0.9605
TIPARP	0.478
DNASE1L3	-0.16325
TRIM72	0.890833333333333
DBX2	0.841
IPO8	0.4295
C21orf88	-0.8677
MAP3K14	-0.25975
LOC51233	0.9036
GGTLA4	-0.07575
PDE6D	0.00225
ZNF117	0.5985
CLK2	-0.241375
NKRF	-1.26825
TNFSF15	0.3083
DUSP2	0.13425
SECISBP2	-0.2949
GABRR2	0.168
PPAP2C	0.71925
LOC51145	-0.0358333333333333
PAG1	-0.4895
PIK3C3	-0.28575
GNG10	-0.41
APOL4	1.54283333333333
ANKRD28	-0.777125
STMN3	-1.9192
RAB14	0.7473
CDK2AP2	0.64625
HDDC3	0.777625
COMMD7	-0.031375
CXXC1	-0.37575
HMCN1	-0.0988333333333333
CD40	0.2995
DYNC1LI2	0.7808125
GDI1	-0.1705
LOC646938	-0.3405
VSNL1	-2.35083333333333
PIH1D1	-0.120833333333333
RAET1G	-0.606
KRTAP5-9	0.3035
EFTUD2	-0.883
ZNF311	0.7425
ATP6V1G3	0.168666666666667
OR2W3	-0.69325
SCN4A	0.75875
MED10	-0.9185
FAM135A	-1.4117
ARHGAP4	-2.133
EHMT2	-0.460125
UFD1L	0.01125
ERMP1	0.782
MAG1	-2.196
THAP8	0.304833333333333
HACE1	-1.44233333333333
FAM82C	0.934166666666667
C3orf20	-0.6945
UNC84A	-0.647666666666667
SCD5	0.191230769230769
LASS6	2.5225
LSG1	0.73025
MAL	-5.75
GPR22	2.8765
WDR5B	0.89
ACTRT1	0.9395
C17orf60	0.3555
GRIN2C	0.2471
ARMC8	-0.855583333333333
SLC47A1	-3.10533333333333
DMPK	0.16125
DHRS13	0.541
SMC1A	-0.1175
KRTAP17-1	0.20325
SMYD5	-0.8375
TUSC2	-0.219375
CRHR2	0.569
KIR3DL2	1.396
CCDC104	-0.368
ATP2C1	-0.212375
CROT	-0.39725
PABPC3	-0.801166666666667
EGR1	1.83433333333333
THSD1	0.47575
KHK	-0.48175
SLC12A2	3.04525
CD58	-0.3305
STOX2	-1.30533333333333
CCDC76	-1.0977
CCDC48	3.82225
DNAH1	-0.318333333333333
ZIC4	-0.252428571428571
OR1G1	1.441
PSMC6	0.256833333333333
PROKR1	0.336
ABCB1	-1.6805
TRAT1	-1.53025
LLGL1	-0.214
MTF1	1.961
USP54	0.957125
PAGE2B	-1.8905
ITGB7	-3.71975
CCDC81	0.68
LOC149837	1.05675
SCUBE1	0.656
ZSCAN10	1.1715
HUWE1	0.586714285714286
CDH17	0.8175
CD180	0.247
IL17A	-0.20275
TMPO	-0.371428571428571
KIAA1524	-0.943166666666667
HDGFRP3	1.17583333333333
OXCT1	-1.80154545454545
RRAS2	-3.011
LTBP2	2.652875
SV2B	0.0546666666666667
CYP2A6	0.142
PKD1L2	-1.34683333333333
PPM1M	-0.4425
FLJ22662	1.11833333333333
ZNF502	0.3815
GP6	-0.7375
CRYBA2	0.21275
LEF1	-2.3856
CTPS	-1.41642857142857
EYA1	2.09166666666667
EPS8L1	2.29375
MAPK14	0.0619166666666667
SERPINB2	-5.333875
GTF2F2	-0.5625
ZNHIT4	0.1875
PLA1A	-0.116
C20orf114	4.757
HPR	-5.05
C18orf2	-4.5402
SATB2	-1.90375
KCNJ9	0.18875
MGC157906	1.01
MOCS3	0.19975
C17orf71	1.35566666666667
PPHLN1	0.123
HIST1H2BN	0.305125
RAPGEF1	0.261625
MAP3K8	-0.15225
DLG4	-0.1085
STC1	-1.1395
CDGAP	2.02325
DDX26B	-1.942
LOC150223	-1.5905
CPSF3	-0.777666666666667
TMEM14A	0.40775
MYH3	-2.04775
GPKOW	-0.031
SULT1A1	-0.917833333333333
SPON1	4.0722
YY1AP1	0.0301666666666667
RAB23	0.821
PLA2G4A	-4.49725
MAPRE3	0.59075
ZNF516	1.25978571428571
GGPS1	1.16325
EXOC3L2	-0.273
C19orf42	-0.2643
MAP2K2	-0.389
HIST1H2BB	0.37875
RNF19B	1.28166666666667
C6orf128	0.3335
TLR8	3.74525
PCDHA9	-1.1455
CARS2	-0.35725
CLUL1	1.20783333333333
RHAG	-4.259
UNK	1.295
EXOC8	0.8188
C9orf95	0.69325
C14orf143	1.19166666666667
MAML3	0.027125
LDHA	-1.37775
MRPL20	0.186
KLHDC6	1.209
ATP5S	-0.556
C8orf55	0.05475
PHF19	-1.691375
KRTAP13-4	0.6515
TTC5	0.19275
XKR5	-0.16025
SILV	-5.0855
TEX28	-0.1205
TCTN1	0.64975
CX40.1	0.32625
PPP2R5C	-0.089875
C12orf30	-0.6955
CAPG	1.9765
MPZL1	1.57575
ARSB	-0.463166666666667
TDH	-3.12075
WASF4	0.05675
TSSK3	-0.745166666666667
7A5	3.2215
CRISPLD1	0.227
MAD1L1	-0.150833333333333
SPIN4	0.0175
AMPD1	3.074
DPYSL5	-0.379
INPP1	-0.593833333333333
ANKRD11	-0.4915
NPAS4	0.025
GCET2	-0.1991
RNASE9	-1.5965
GUCY2D	0.366166666666667
CCDC98	0.15125
FGF4	-0.42925
CPM	-0.899333333333333
SLC26A4	-1.67216666666667
PLD5	0.69325
FAM59A	0.8474
FBXO5	-1.97166666666667
SIPA1L1	0.90025
DPYS	-0.343
ATG4D	-0.62175
TGM3	0.756
MTCH1	-0.416625
HK1	-0.0401428571428571
CDC26	-0.228875
GALNT12	-2.6175
LOC339229	-0.2645
MRPL35	0.06175
ORC4L	-0.2495
TNKS	-0.281928571428571
C2orf24	0.677
ZNF553	0.692166666666667
GGTLA1	2.9011
ZNF497	0.582
CDY1B	0.405
SLC30A4	0.9765
TUB	-0.995375
ARHGEF18	-0.9145
ARRB1	0.76125
KCNK1	2.06625
EREG	-3.1485
SCAMP5	-1.41525
RUNDC3B	0.88125
ADAMTS20	0.9345
IL17RB	0.251875
FLJ20323	-1.03225
MCAM	0.465625
POLR3E	-1.29333333333333
AQR	0.0921666666666667
IPMK	0.3
CDCA7	-2.662
CAMP	1.4715
GRHL3	-0.2435
ADAMTSL2	1.438
CLMN	1.619
SSTR3	0.478
MAGEA5	-2.193
OVOL2	3.697
JMJD1B	-0.3155
RBL2	-0.2711
PYGO2	1.314
PPP1R10	1.62566666666667
CSE1L	-0.5755
LCA5	0.6495
RDH16	0.23025
ASRGL1	1.962125
TOM1	1.0135
PTX3	-6.57875
TTC15	0.3075
SCGB3A1	3.387
MRPL50	-0.0115
RCAN3	0.56475
SLC26A11	-0.2385
STYX	1.696
CINP	0.7805
MARCH7	0.4845
PFKM	-0.853166666666667
SGMS1	1.27233333333333
RIOK3	0.1042
C1orf110	0.023
CES7	0.0715
LOC440248	-2.157
PPP1R12C	-0.489
C10orf27	1.095
ATG9A	-0.7805
MRPS26	0.548375
TMEM40	-1.58375
ELP3	-0.404
ZNF787	0.8376
HIAT1	0.39725
C8orf34	1.05216666666667
MGC4655	0.3677
PELI1	-0.607333333333333
PPT1	1.274
SLC35C2	0.2285
C6orf125	-0.15625
MUC4	-1.19616666666667
RFC4	-0.651571428571429
GNB2	0.235666666666667
NUP50	0.245071428571429
SULT4A1	-1.77933333333333
C7	1.713625
CCDC130	-0.0928333333333333
ARRDC4	0.344
RQCD1	-0.57775
GLYCTK	-1.259
AYTL2	-0.226909090909091
MTUS1	1.4983
LEMD3	-0.0963333333333333
PLEKHF2	1.323
HOXA7	0.068875
GTF3C2	-1.3355
DYNLRB2	1.89375
CNOT10	-0.602
MR1	0.776666666666667
FFAR1	0.1235
PRIC285	0.23175
SLITRK6	4.717
LIX1	-1.628875
UBE1L2	0.06775
F8	-0.093375
ACHE	0.7204
KPNA5	0.66225
TNFRSF12A	0.1665
EGR3	-0.2165
SERPIND1	-3.77366666666667
OASL	3.03825
IFRD1	-2.208375
WDFY1	0.244666666666667
ZNF267	0.078625
ACCN5	0.323
ZBTB6	0.47575
PPP1R3A	0.7915
PRRT3	1.18
FBXL19	-0.0145
TXNIP	-0.244571428571429
ACTN2	4.586
ATG9B	-0.45775
C9orf117	1.271875
IL27	0.3795
RPL36AL	0.447
KLK15	0.266
CHAD	2.4795
RAP2B	-0.4101
HEBP2	0.8635
ZNF342	0.781
CAMK2G	-0.700333333333333
TLR3	1.85425
FGF14	1.11333333333333
HMGB2	-0.58575
TRPM5	-0.0131666666666667
OR5M11	-0.4775
KIF3B	0.767315789473684
PRICKLE2	0.616
MTMR9	0.072125
C3orf27	-0.4475
GLRA3	-0.69
NSDHL	-0.375833333333333
TMEM32	-1.1255
POLR2D	-0.324
MYADML	-0.0895
C9orf114	-0.1665
MRGPRX1	0.3755
TOPORS	0.72
CLDN19	-1.32675
C1QL4	-0.0575
RNF165	-3.1585
DHRS9	-0.32925
DNAH2	0.535333333333333
FXR1	-0.6105
ZMYM3	-1.3835
CASP3	0.2095
FAM120C	-0.0763750000000001
SCLY	-1.36775
CA7	-0.603
ENTPD5	1.458
ZNF461	-0.241
PDIA5	-0.5355
C1orf19	-0.376333333333333
TMEM67	-0.60575
KCTD20	0.22225
WDR47	0.8435
FLJ38723	0.159
KLRF1	-0.229333333333333
TAS2R16	0.49
CLDN12	-0.34125
PRKCE	-0.38875
UBXD4	-0.395
ITGAM	3.20466666666667
GLT8D3	0.00524999999999995
WDR31	1.9924
RGS2	1.1965
OR51L1	0.555
MST1R	1.099
KIAA1737	0.99425
OR4A5	0.739
GLIS1	-1.57366666666667
PTMA	0.453285714285714
NAPA	1.22
PRDM11	0.24925
LIPF	0.373
DIRAS3	2.30575
ASGR2	-4.1325
C1QTNF4	0.031
PIK3R4	-0.0441666666666667
ARMC3	2.237
NDUFV3	-0.573583333333333
BTBD3	0.296166666666667
PPP1R2	0.80425
UBE2NL	-0.26975
FOSL2	1.13042857142857
FAM119A	-0.744
TUBA4A	-1.3185
KRTAP12-1	0.03175
SFRS2	-0.35075
RHPN1	0.334
EEF2	-0.425333333333333
ZDHHC11	-0.482833333333333
EPHA3	-0.9067
RBM12	-0.81375
H2AFJ	2.93866666666667
EDIL3	3.179
KIF26A	0.7055
SERGEF	-0.266
B3GALT4	2.80075
LOC90925	-0.136
OSCAR	1.175125
NPFF	-1.38
DEDD	0.707625
TMEM155	-1.336125
PTPN1	0.32425
SCYL2	0.349166666666667
SKAP1	2.24925
LEAP2	-2.7275
GADD45G	0.6471
IFITM3	1.256
PILRB	-1.96883333333333
SLU7	0.18675
DSC3	-0.837333333333333
DNMT3L	-1.362
PAPD5	0.3525
B3GNT3	-2.33183333333333
LHCGR	0.818
MSL-1	1.9285
UBE2S	-1.008625
SAP130	-0.42825
ANAPC11	-0.11675
MAGED4B	-0.2125
ATP6V1B2	0.00566666666666665
C14orf179	1.652
CAPZA1	-0.447625
CDYL2	0.940833333333333
GLRX3	-0.791833333333333
LOC136288	-0.61325
MOBKL1A	0.1025
HTR2B	1.479
CRYGD	0.339166666666667
NUS1	0.359333333333333
PGRMC1	-0.2845
MYOM2	0.9005
FLJ39653	-2.99566666666667
CHM	-0.2526
OR5M8	-0.867
ZNF619	-0.2115
FAM105A	0.09125
CCNL1	-1.59325
NAP1L3	0.611
C10orf57	0.9735
B3GALNT1	0.884
CSN1S2A	0.36
TCP10L	0.80425
GDAP2	-0.041375
DMKN	-1.2815
COX6B1	-0.2385
DNASE2	0.509833333333333
MSH5	-1.39025
LGMN	0.392875
USP31	-0.8669
OR13C8	1.107
SDCBP	0.2039
NUDT11	-1.91033333333333
PYGL	-1.611
SNPH	0.563833333333333
B3GNT4	-0.8515
MIZF	-0.5542
NUBPL	0.325
NOD1	-0.331333333333333
CDH22	-0.293
NUBP1	0.223
DSCAM	-4.091
DGKI	1.0625
FAM136A	-0.866
AKAP1	0.0288333333333333
SLC16A6	1.788
RIN3	0.6275
PSG2	-0.14225
DIP2B	-0.3415
PSORS1C1	0.5142
KIAA0495	-0.892
FLJ90709	0.217166666666667
LPA	-0.309666666666667
PIGA	-0.338
LY75	0.467666666666667
UTS2	-3.60383333333333
RREB1	0.60025
GALNACT-2	1.0685
MGC3196	0.8005
FLJ31568	-0.43875
LPHN1	-0.650625
SP1	0.87575
TOX4	0.6525
HSPA9	0.1057
APOBEC1	-0.619
SLC35E4	-1.381
LSM5	-0.55075
SURF1	1.258
ZBTB1	0.439916666666667
GTF2F1	-0.232125
RPS15A	-0.531
DUSP21	-0.4666
GINS4	-1.91833333333333
MYO15A	-0.569166666666667
GIMAP7	3.08925
MGC13379	0.29125
ATP6V1E2	-0.263
UTP3	0.4915
HNRPA3	-0.9564375
MT4	0.5475
C14orf155	0.152
U1SNRNPBP	0.9795
CKLF	-0.148333333333333
PLEKHN1	-0.0481666666666667
MBNL1	-0.302083333333333
NUP160	-1.5375
ACSM2A	-1.674
LOC129881	-0.99225
KIAA1529	-1.411
FLJ22639	-2.642
HAND1	-0.932
GSX1	0.3075
FGA	-4.6044375
SERPINB1	0.4205
ZNF642	0.85875
IGFBP1	-8.562
SLC1A1	1.137625
DHX57	-0.6985
ZNF766	1.6495
PTPN21	1.0309
GDPD3	-2.21
PNPLA5	-0.2275
TBR1	-0.74
FAM116A	-0.46675
IQGAP1	1.017875
FOS	1.659625
ZNF226	-0.247125
FIGNL1	-0.8155
C14orf1	0.696833333333333
ZMYND17	0.2005
PUS7	-1.74716666666667
TUBB6	-0.1905
KCNQ2	-1.30525
MARCH6	0.144083333333333
CCDC33	0.2445
PRODH	2.45775
RBM11	1.15075
EPHA6	0.578666666666667
SLC43A1	1.3675
LOC196541	0.669375
NTN1	0.284083333333333
ING4	-0.63375
PCDHB10	3.85425
DPH2	-0.5305
SPACA4	-0.08425
FBXL21	-5.985
DIAPH1	-0.1175
ZNF71	1.29316666666667
CEP76	-0.484
CORO1A	-1.062
RRM2	-1.4305
EDG4	1.427
OS9	0.477666666666667
SLC4A1AP	-0.034
COG5	-0.5765
COPS8	-0.468
NGLY1	-1.44775
NCBP2	0.35325
C17orf42	-0.600666666666667
GPSM3	0.656625
SIL1	1.44133333333333
ASB6	-0.04875
SMAD5OS	0.371666666666667
UNC93A	-2.847625
A1BG	0.5075
C21orf62	0.70325
FMO5	0.884166666666667
ATRIP	0.0381666666666667
CEBPG	-0.778833333333333
C7orf38	0.497166666666667
TNFRSF1B	0.333
CLEC1A	1.0935
IQSEC1	-0.176
PATZ1	1.4956
RBM22	0.88675
BAG2	-1.61266666666667
PAQR5	-0.957333333333333
C9orf127	-0.1938
THNSL1	-1.46425
SHROOM3	3.2071
JAM2	0.70475
SNRPN	-2.97425
ALX4	0.128
CACNA1S	1.418
FAM130A1	0.508
CORIN	2.263
CD300LB	1.0995
PLEKHG6	0.765
LRRC40	-1.227
PCLKC	-1.116
PCDHB16	1.673
WNT2B	1.65166666666667
ASNS	-1.92355555555556
MRPL49	0.07325
FLJ46111	-0.15575
ISG20	1.020875
SMU1	-0.931166666666667
CASZ1	1.167
POLR1D	-0.548666666666667
GIN1	-0.19225
SNAG1	0.164166666666667
ANKRD29	-2.51775
CDKN2AIP	0.11975
KRR1	-0.27825
CXCL1	-3.21433333333333
EPM2A	-0.4364
PC	-0.471833333333333
DEFB127	0.488
PDZRN4	0.962166666666667
FAH	0.403375
OR51E1	1.7865
CDC2L6	0.415833333333333
DNTTIP1	-0.304
PAX8	0.41775
TMEM116	0.46125
C1orf150	-1.4265
PRO2012	0.05475
MRPL40	-0.160333333333333
BEX1	-3.9059
SLC2A4	-1.286
PKMYT1	-0.01225
FEZF2	-0.793
SLC26A9	1.374
MAP2	0.29675
LYL1	-1.366
SLC25A19	0.731
NOS3	-0.35
ZNF34	1.22166666666667
TMPRSS11F	-0.0605
FAM43A	0.00674999999999999
FCRL4	1.23033333333333
KLF14	-0.0685
FLRT2	-0.598333333333333
WRN	-0.34175
SDF2	0.7558
KRT8P12	-0.04975
C6orf195	1.147
C9orf125	-1.902
DZIP3	0.321
RIT1	0.123583333333333
SCML1	-2.15616666666667
RHBDF2	0.11875
OR2G3	-0.4705
REXO1L1	0.5655
MAP3K7IP3	0.1995
C3orf57	-3.35025
FBXW11	-0.215
ETAA1	-0.8055
C14orf131	-0.2087
AKT1S1	0.02725
SLC12A5	-1.325875
C9orf164	0.63875
NRIP3	-0.4915
NOS1AP	0.7435
TMEM121	0.09225
SAP30BP	1.4214
DGCR6	1.27575
WDR76	0.46275
FAM82B	-0.0151666666666667
LOC606495	-0.1615
MAP9	2.35583333333333
BCDIN3D	0.92425
CXorf36	3.78116666666667
DSCR3	-0.2355
ZFAND3	0.737625
C7orf43	0.51
SPSB3	0.4371
C19orf19	0.60325
FAM133A	-2.2695
C12orf25	0.3545
SLC39A3	0.039625
DISP2	0.08825
PI4KAP2	-1.51
MKRN3	-2.71083333333333
ADAMTS13	-0.642
CBLN3	0.2659
TTYH1	-2.1015
C3orf18	-0.99975
FLJ13236	0.97475
ZMYND12	2.014
C18orf25	0.623375
GLB1L3	-1.9925
ATP13A5	0.669
RANBP10	-0.07625
CD96	-1.2795
DENND1C	-0.6975
RBMS3	1.0678
SLC41A3	-0.400333333333333
DGCR6L	1.3445
TMEM128	-0.435333333333333
CSNK1G3	0.392428571428571
MOBKL2C	0.732
TSPAN6	-0.972375
MATN2	-1.1779
MSL2L1	-0.819
ST6GALNAC2	2.36616666666667
FGFBP2	-0.153875
FGL1	-7.1805
MPP3	-0.8015
ARHGEF6	-0.0761666666666667
TGFBR2	-0.034625
ACMSD	-2.307
IL33	1.05925
C9orf5	0.41825
DEAF1	-0.0464
AMN	0.7905
DEFA6	-0.15775
RNF212	-1.48475
METT5D1	-0.7685
CIB1	0.3119
TSSK1B	0.29925
KIAA1727	2.1515
ZNF680	0.03925
LOC399900	-0.4615
LOC152217	0.411666666666667
CTNNAL1	-2.7595
CIT	-1.20375
TLE6	0.7985
ZNF607	0.61475
HERC4	-1.82066666666667
DRAP1	0.3939
PEMT	-1.00325
C10orf111	-0.091
ZNF575	1.1765
KCTD7	0.09425
MYO1F	0.29225
LOC285382	-0.6915
RAB11A	0.7299
PLCD3	-0.914
C15orf28	0.01975
PTBP2	-0.882
CTB-1048E9.5	0.4805
C19orf60	0.531333333333333
C7orf25	0.129833333333333
SETD7	1.378875
HOXB9	-3.7365
VANGL1	1.246
CHAF1B	-0.61575
NDUFA3	-0.1035
KIAA1328	0.019
SHARPIN	0.822
TTC23	-0.893
UGP2	-0.13975
ANKIB1	0.8821
CIRBP	0.953142857142857
SEC14L4	-3.25566666666667
OVCH1	-0.383166666666667
VPS52	0.4705
FAT	-0.92575
M6PRBP1	-0.295
GPRIN3	0.32
PPM1F	-0.977166666666667
TSR1	-0.66375
CCDC85A	1.97325
PCSK5	1.34575
ZFHX3	0.6885
HEMK1	-0.7832
PGBD2	0.279
RSRC2	-0.233333333333333
AURKC	-2.3585
SCRIB	0.127875
ORM2	-4.61783333333333
FAM115A	1.5669
FZD6	-1.496
UNC119	-0.692166666666667
GPX3	-0.2842
NOV	-1.441875
CABC1	-0.604125
CDC42SE2	0.37925
EIF2S2	-0.9073
RNF130	1.0965
CKAP5	-0.458833333333333
RP11-413M3.2	0.736625
C10orf18	-0.3708
TMEM93	-0.239
DYX1C1	1.01425
KCNMB2	-2.124
ANK3	1.3015
KRT5	-3.2632
CDH12	-1.83757142857143
QRSL1	-0.626125
JUB	-1.16175
SHC4	-2.621875
CCL15	1.431
CCDC22	0.46425
SNX24	-0.5455
RARS	-0.376
MORC2	-0.1475
FAM48A	-0.15775
MT1H	-1.895
PPP1R14C	-2.4325
FOXD1	-0.189714285714286
C1orf213	-3.26525
AMT	-2.9578
DSN1	0.01275
PTPLAD2	1.78725
DIS3L	0.02025
RASL11A	-0.11
GPRC5B	-0.851875
FRMD7	0.4665
STRN4	0.083
KITLG	2.71572727272727
HDGF	0.087
OR1S1	0.464
SETX	0.2645
DDR2	0.21925
KCTD12	1.537
LYZL2	-1.2475
WDR52	0.694
TMEM2	0.75075
ZNF579	0.941666666666667
LOC200810	0.44725
TNFSF9	-1.363
PPFIA4	-3.8535
CNIH3	1.2805
MAP4K4	-0.598928571428572
ROD1	0.979714285714286
ALS2CR12	1.45583333333333
DOCK3	-2.31433333333333
PAQR9	-5.449
ASB17	0.3682
STX16	-1.12775
FEZ2	-0.0848
DLAT	-0.481
KIF21B	-1.72333333333333
CDC5L	-0.07275
TMEM119	2.19083333333333
CRIP3	-2.34825
TPSD1	0.216166666666667
TEPP	0.49975
GNGT2	1.3195
C21orf121	-0.65325
WNK1	-0.0120833333333333
FLJ10490	1.1369
OR51B5	-2.003
LOC203547	-0.686625
HAS1	2.668
PPA1	-0.205833333333333
ST7	-0.002125
C11orf46	0.4878
POPDC3	-2.4335
ACOX2	-0.591
ATCAY	-0.394916666666667
TM4SF19	0.38125
MFSD9	0.200666666666667
PDHB	-0.83425
ERN1	0.2565
LCE3C	0.259
GPR111	-0.6045
NOTCH3	2.0855
ADAMTS5	3.1985
B3GALT1	-1.574
UGCGL1	0.576
FAM58A	-0.0863333333333333
FBXO32	0.8305
CLPP	-0.769
NXPH1	2.07675
MTMR3	0.431833333333333
ATP1B3	-0.7675
TMEM16A	3.86675
HIST1H3F	0.878833333333333
TRIM25	0.586166666666667
SDCBP2	0.702
CRKL	-0.852125
HOXB2	-0.686
ANP32B	-0.28525
GATM	0.113
AP4E1	0.423375
EDG5	-0.075625
CDKN3	-0.358833333333333
CDH4	-2.74425
PGD	-0.6165
RND1	1.0075
GAD1	-3.9047
MPG	0.341875
LOC440350	-0.2365
ZNF133	-0.28725
SERPINB12	-0.3645
AMELY	-1.12283333333333
DHX36	-0.6745
TNFAIP8L2	2.873
PHTF2	0.812
CCDC112	-0.314666666666667
IQCC	-0.38825
HEYL	3.48116666666667
FTSJ2	-0.521333333333333
APPL1	0.41925
RAB43	0.155142857142857
OR10G2	-0.355
WAC	0.276333333333333
ADCY9	1.356
RUNDC2B	0.650166666666667
PYCRL	1.069
AGPAT7	-1.23866666666667
SLC22A9	-0.7946
CDKAL1	0.276
PDYN	-0.2855
C20orf74	0.14775
MTMR11	0.447
VAV3	3.87233333333333
DAPL1	-0.2715
STXBP3	-0.08825
EIF3G	-0.71325
ARHGAP22	-1.0815
NPFFR1	0.605
NPC1	-0.5055
ALDH9A1	1.01566666666667
ZNF600	0.2345
ZNF678	1.03166666666667
RASSF1	-0.24925
ADD2	-2.696
PITPNB	0.41875
PKD2L2	0.134125
LRP11	-0.21975
CDKL1	0.12825
SMEK2	0.58225
PRODH2	-3.49866666666667
C11orf54	-0.985833333333333
SFRS11	-0.406333333333333
IL7	0.296833333333333
ALS2CR16	0.37325
BTG3	-1.89533333333333
PAK2	0.466722222222222
RP11-679B17.1	-2.56375
GATA4	-1.94966666666667
ATP2B1	-0.863
LOC130940	-1.8245
C1orf172	2.29933333333333
ATF7IP2	-2.97575
SLC25A43	-0.778
CENTG3	0.2065
IGF2BP1	-3.4638
FCHSD1	0.1735
CAMK2N2	0.791333333333333
ELAVL3	-0.0406
NBPF15	0.0695
UBE2J2	0.06175
GNL2	0.249
PRR3	0.1382
NLF2	1.52025
OR4F6	-0.0505
KLHL24	0.811666666666667
CCDC88A	-1.5199
SGPP1	0.839666666666667
C10orf11	-0.7935
SLC35B4	-0.383333333333333
UGT3A2	1.891
ARNT2	1.3753
CBR1	-1.708625
ITPR3	-0.643666666666667
TRAPPC6B	0.9758
AMZ1	-1.9265
ARP11	2.00375
WDSUB1	0.04175
APBA1	-0.304833333333334
RAB2A	1.4993
C6orf162	-0.573
HPSE2	0.746
PLCE1	1.8655
INSL3	-0.00575000000000001
DLG1	-0.0268
PTPLA	-2.36975
PIGX	0.747125
TFIP11	0.382
FIBIN	3.58
POLR2G	0.25275
GRAP2	-2.1387
DNAJB8	-0.4895
CNBP	-0.125
WASF1	-2.64275
INPP5E	-0.8237
HSPB1	0.047875
TMEM167	-0.0296
CUBN	0.45125
IGF1	1.877125
ITPK1	1.3091
NAALAD2	-2.051375
G3BP1	0.1438
NT5DC1	0.240375
CYP39A1	-1.3885
TMEM139	-2.09308333333333
POLK	0.0537
GLULD1	-1.566
RBM15	-0.608666666666667
AMZ2	1.64825
GDF15	-1.2655
MESDC2	0.6155
INCA	-0.135666666666667
ACY1L2	-3.5315
GZMM	-0.933833333333333
PAIP1	-0.497
CACNA2D1	-0.338
STK32C	0.830666666666667
SH3BP4	1.13716666666667
DEC1	0.064
PADI1	-0.1715
UBB	-0.2609
PON3	-3.091
PROP1	0.7985
ANKRD13B	-0.857
ADCK1	0.8
TCF25	0.469083333333333
SLC38A5	-2.07675
CXorf26	0.400666666666667
C19orf39	0.06725
PPP1R13B	0.55775
ARL2	-0.2835
TCL6	-0.213833333333333
TOP3A	-1.1715
SLC16A14	-0.54425
FXYD6	1.34866666666667
HIST1H4E	0.16525
BBC3	0.48521052631579
UNC5A	0.985333333333333
FAM86C	-0.2647
PI4KB	0.377375
B3GAT1	-4.14875
SUSD2	1.69483333333333
OAZ2	-0.509333333333333
NOC4L	0.262
C10orf12	0.07925
FADS1	-3.55966666666667
LOC144097	-0.029
DKK2	1.07016666666667
KIAA1949	0.136
RHOT1	0.2908
OXT	1.592
GPR153	1.10925
ARL4A	-1.18316666666667
SAAL1	-1.50975
CCDC64	-0.0355
USE1	-0.827166666666667
HNMT	1.20816666666667
PCGF3	-0.57525
CYP2C19	0.174
C20orf4	0.676
CCDC11	0.647
ACSBG2	-0.296333333333333
RWDD2A	0.67825
PALLD	3.288125
CPLX4	-0.1915
LOC492311	-0.34925
KPNA2	0.895833333333333
MACROD1	0.3245
TMCO3	-0.1565
C15orf52	-1.54
BIRC5	-1.2752
PRR16	0.185833333333333
FAM63B	0.418625
KATNB1	-0.583833333333333
WNT8B	-0.6615
CPLX3	0.05125
GHR	2.867625
CCDC124	-0.02575
