Hybridization REF	TCGA-BH-A0H7-01A-13R-A056-07
GTF2E1	1.0395
RY1	0.106333333333333
ATAD2B	0.115125
ARHGAP17	-0.5555
KCNIP3	-0.92075
SFPQ	0.131875
GFRA4	0.932666666666667
AKR1B10	-2.128375
TIGD6	1.17583333333333
RGS16	1.871125
URB1	-0.264833333333333
OR4C46	-0.353666666666667
TOP3B	-0.749
NFATC4	1.0795
CA14	-4.311
BMPR1A	0.432833333333333
SNRP70	-0.41825
PRL	-0.2145
C6orf130	-0.544
STAG2	-0.2885
CD55	-0.912714285714286
RPS23	0.575833333333333
SSX2	-1.23416666666667
FDPSL2A	-0.232
FBXO27	-0.301875
SYNGR3	-1.32616666666667
TMSL3	1.8715
EML1	-0.5255
NUP93	-0.54675
SMAD3	-1.0226
KIAA1189	2.14516666666667
HNRPUL2	0.536833333333333
TBC1D12	0.128833333333333
C16orf24	1.13975
MRVI1	1.44433333333333
ZNF581	-0.390833333333333
ELOVL3	-1.206
OR51Q1	0.079
CACNB3	0.8475
GALNT13	0.6745
C10orf84	1.0994375
NEDD4	-0.432
SPO11	1.799
OR5AU1	0.201
NEK4	-0.489357142857143
PRKAR2A	-0.0501666666666667
IHPK1	-1.78183333333333
ATP6V0B	1.493
CACNA1E	1.9045
CEACAM8	1.0385
PEX14	-0.2485
FLJ12993	3.984
ZBTB38	-0.222833333333333
PCTK2	1.1565
LRRC16	0.7629
FBLIM1	1.357
FYCO1	0.68425
RP5-1022P6.2	-0.724416666666667
CMTM1	0.7965
PLTP	0.810333333333333
RAPH1	1.3015
DOCK8	0.133375
EZH2	-1.48093333333333
SLC25A1	1.277
PLEKHB1	-0.919
GRB7	0.9452
ZFP37	-1.11375
MRPL33	-0.34525
PELO	0.3575
ARMC1	1.048
C9orf27	0.054875
FLJ25778	0.0295
C9orf37	-1.5275
TMEM66	0.6355
SPRN	0.473125
HBEGF	-0.386625
PI4KA	-1.105
LEPRE1	0.6265
POU2AF1	-2.684125
MRPL12	-0.426833333333333
REP15	-0.767
ZC3H3	1.4655
RASAL1	-1.436
DDAH1	0.959125
ACBD5	0.933125
TMC2	-0.9145
CCDC137	-1.209
SAMD13	0.710833333333333
UGT2B15	-4.13333333333333
TIPARP	0.22225
DNASE1L3	0.4535
TRIM72	0.794666666666667
DBX2	1.51475
IPO8	-0.33925
C21orf88	-1.2999
MAP3K14	-0.453
LOC51233	1.25733333333333
GGTLA4	2.2415
PDE6D	-0.30225
ZNF117	-0.4495
CLK2	-0.75925
NKRF	-0.94675
TNFSF15	-0.3505
DUSP2	0.33
SECISBP2	-0.6379
GABRR2	-1.208
PPAP2C	2.00125
LOC51145	0.425
PAG1	-0.279125
PIK3C3	-0.62625
GNG10	-0.2035
APOL4	0.728833333333333
ANKRD28	-1.118625
STMN3	-0.0226
RAB14	0.9248
CDK2AP2	-0.70825
HDDC3	0.061125
COMMD7	1.316
CXXC1	-0.447
HMCN1	0.466833333333333
CD40	0.082
DYNC1LI2	-0.2131875
GDI1	0.65725
LOC646938	-0.5635
VSNL1	0.1165
PIH1D1	-0.339166666666667
RAET1G	1.332
KRTAP5-9	-0.009
EFTUD2	-0.29325
ZNF311	-1.32633333333333
ATP6V1G3	0.86025
OR2W3	-0.3185
SCN4A	0.23025
MED10	-0.341375
FAM135A	-1.4814
ARHGAP4	-1.4165
EHMT2	-0.768875
UFD1L	0.03425
ERMP1	-0.15175
MAG1	-1.67116666666667
THAP8	0.588666666666667
HACE1	-0.963333333333333
FAM82C	0.1385
C3orf20	0.134
UNC84A	-0.476666666666667
SCD5	1.49235714285714
LASS6	1.639375
LSG1	0.0926666666666667
MAL	-4.827
GPR22	-0.207
WDR5B	0.8535
ACTRT1	0.3895
C17orf60	-0.281
GRIN2C	0.48
ARMC8	-0.31675
SLC47A1	-1.881
DMPK	-0.09675
DHRS13	-0.662666666666667
SMC1A	-1.211
KRTAP17-1	0.1615
SMYD5	0.033
TUSC2	-0.01125
CRHR2	0.43
KIR3DL2	-0.058
CCDC104	0.2605
ATP2C1	0.548375
CROT	-0.529
PABPC3	0.376
EGR1	-0.366833333333333
THSD1	0.19225
KHK	-0.581
SLC12A2	2.62975
CD58	-1.178
STOX2	-1.28883333333333
CCDC76	-1.6229
CCDC48	1.5805
DNAH1	-0.496166666666667
ZIC4	-0.32175
OR1G1	-0.6515
PSMC6	-0.574833333333333
PROKR1	0.1415
ABCB1	-1.203625
TRAT1	-1.06725
LLGL1	0.4675
MTF1	0.29425
USP54	0.211
PAGE2B	-2.644
ITGB7	-3.32075
CCDC81	-0.6755
LOC149837	0.852
SCUBE1	-0.23
ZSCAN10	1.6655
HUWE1	0.094
CDH17	-1.1025
CD180	-0.1945
IL17A	0.317
TMPO	-0.7945
KIAA1524	-1.14366666666667
HDGFRP3	-0.220666666666667
OXCT1	-1.43972727272727
RRAS2	-2.287
LTBP2	2.42175
SV2B	1.41833333333333
CYP2A6	0.16875
PKD1L2	-0.928333333333333
PPM1M	0.22975
FLJ22662	2.164
ZNF502	1.03
GP6	-0.6895
CRYBA2	-0.116
LEF1	-1.6733
CTPS	-1.56585714285714
EYA1	-2.585
EPS8L1	2.02
MAPK14	-0.07125
SERPINB2	-4.21
GTF2F2	-0.481833333333333
ZNHIT4	-0.4135
PLA1A	-0.5935
C20orf114	2.65125
HPR	-3.932
C18orf2	-1.703
SATB2	-0.51225
KCNJ9	-0.48025
MGC157906	0.6845
MOCS3	0.8495
C17orf71	-0.1785
PPHLN1	-0.168
HIST1H2BN	-0.591375
RAPGEF1	-0.407
MAP3K8	-1.2225
DLG4	0.2565
STC1	-0.628
CDGAP	1.937
DDX26B	-1.4885
LOC150223	-1.6945
CPSF3	-1.296
TMEM14A	0.91
MYH3	-3.1105
GPKOW	0.11675
SULT1A1	-0.397333333333333
SPON1	5.1356
YY1AP1	-0.188333333333333
RAB23	0.3085
PLA2G4A	-4.502
MAPRE3	0.05825
ZNF516	0.262071428571429
GGPS1	0.91325
EXOC3L2	-0.014375
C19orf42	-0.1201
MAP2K2	-0.261666666666667
HIST1H2BB	-0.46875
RNF19B	1.239
C6orf128	0.230833333333333
TLR8	2.512
PCDHA9	0.3375
CARS2	-0.107125
CLUL1	2.76333333333333
RHAG	-3.7715
UNK	-0.2045
EXOC8	1.242
C9orf95	1.263
C14orf143	0.458666666666667
MAML3	0.00787500000000001
LDHA	-1.70325
MRPL20	-0.185
KLHDC6	-0.272666666666667
ATP5S	-0.0605
C8orf55	2.7155
PHF19	-2.232625
KRTAP13-4	0.6175
TTC5	0.78525
XKR5	-0.475
SILV	-3.86983333333333
TEX28	0.2775
TCTN1	1.04825
CX40.1	0.322
PPP2R5C	-0.4675
C12orf30	-1.26116666666667
CAPG	1.13125
MPZL1	0.76035
ARSB	-0.223
TDH	-2.57266666666667
WASF4	0.17575
TSSK3	-0.325666666666667
7A5	1.4725
CRISPLD1	1.923125
MAD1L1	-0.0615
SPIN4	-0.3455
AMPD1	-2.05075
DPYSL5	-0.337
INPP1	-0.214166666666667
ANKRD11	-1.32766666666667
NPAS4	0.075125
GCET2	-0.2023
RNASE9	0.07
GUCY2D	0.409833333333333
CCDC98	0.5225
FGF4	-0.378875
CPM	-1.02616666666667
SLC26A4	-2.47416666666667
PLD5	0.18125
FAM59A	0.4605
FBXO5	-2.26833333333333
SIPA1L1	-0.368875
DPYS	0.5595
ATG4D	0.373
TGM3	0.614
MTCH1	0.199375
HK1	0.0570714285714286
CDC26	-0.45475
GALNT12	-3.15816666666667
LOC339229	-0.27375
MRPL35	-1.420375
ORC4L	-0.23675
TNKS	-1.33871428571429
C2orf24	1.078
ZNF553	0.3925
GGTLA1	3.3991
ZNF497	0.36475
CDY1B	0.611333333333333
SLC30A4	0.02425
TUB	-0.714
ARHGEF18	-0.664
ARRB1	0.88125
KCNK1	2.796125
EREG	-2.5871
SCAMP5	0.2645
RUNDC3B	1.34525
ADAMTS20	-0.75725
IL17RB	-0.763
FLJ20323	-0.67125
MCAM	0.168375
POLR3E	-1.89991666666667
AQR	-0.229
IPMK	0.346
CDCA7	-5.099875
CAMP	2.04425
GRHL3	1.68125
ADAMTSL2	0.841666666666667
CLMN	1.54383333333333
SSTR3	0.5975
MAGEA5	-2.26183333333333
OVOL2	4.39425
JMJD1B	0.184
RBL2	0.2654
PYGO2	0.97275
PPP1R10	0.386166666666667
CSE1L	-1.0635
LCA5	0.8225
RDH16	2.60325
ASRGL1	-1.387625
TOM1	0.767166666666667
PTX3	-5.78025
TTC15	-0.16
SCGB3A1	0.8965
MRPL50	-0.88025
RCAN3	0.5055
SLC26A11	0.89375
STYX	-0.356333333333333
CINP	-0.3915
MARCH7	-0.175
PFKM	-1.7775
SGMS1	0.474333333333333
RIOK3	-0.6212
C1orf110	-0.488
CES7	0.09025
LOC440248	-3.29575
PPP1R12C	-0.59025
C10orf27	1.2
ATG9A	-0.2795
MRPS26	0.8555
TMEM40	2.35775
ELP3	-0.1483
ZNF787	0.9987
HIAT1	0.327
C8orf34	2.85383333333333
MGC4655	0.6058
PELI1	-0.224166666666667
PPT1	0.7836
SLC35C2	-0.165833333333333
C6orf125	0.21275
MUC4	-1.15283333333333
RFC4	-2.09914285714286
GNB2	0.229833333333333
NUP50	-0.352714285714286
SULT4A1	-1.4365
C7	2.838
CCDC130	-0.995666666666667
ARRDC4	-0.38275
RQCD1	-0.30175
GLYCTK	-1.2285
AYTL2	-0.771636363636364
MTUS1	0.1249
LEMD3	0.8325
PLEKHF2	3.12625
HOXA7	0.041
GTF3C2	-1.0955
DYNLRB2	3.29875
CNOT10	-0.76725
MR1	1.02283333333333
FFAR1	-0.02625
PRIC285	0.4095
SLITRK6	1.8035
LIX1	-1.8971
UBE1L2	-0.708
F8	0.688
ACHE	0.8225
KPNA5	-0.85525
TNFRSF12A	-0.3195
EGR3	-1.481
SERPIND1	-3.00483333333333
OASL	2.7635
IFRD1	-2.2455
WDFY1	0.1335
ZNF267	0.25325
ACCN5	-0.129
ZBTB6	0.3035
PPP1R3A	0.173
PRRT3	0.62925
FBXL19	-0.5155
TXNIP	0.244928571428571
ACTN2	-1.39825
ATG9B	-0.236625
C9orf117	0.23725
IL27	0.3675
RPL36AL	-0.575833333333333
KLK15	0.4025
CHAD	0.8095
RAP2B	-0.1927
HEBP2	1.02275
ZNF342	0.863
CAMK2G	-0.046
TLR3	1.03125
FGF14	0.209
HMGB2	-1.0965
TRPM5	0.248833333333333
OR5M11	-0.0675
KIF3B	0.247578947368421
PRICKLE2	0.9665
MTMR9	-0.789
C3orf27	0.432
GLRA3	5.67516666666667
NSDHL	0.155666666666667
TMEM32	-0.01675
POLR2D	-0.862833333333333
MYADML	0.3865
C9orf114	-0.52325
MRGPRX1	0.3
TOPORS	0.16875
CLDN19	-0.25325
C1QL4	-0.305
RNF165	-1.361
DHRS9	-0.95
DNAH2	-0.699333333333333
FXR1	-0.995166666666667
ZMYM3	-0.39875
CASP3	0.134833333333333
FAM120C	0.134125
SCLY	-1.72225
CA7	0.523
ENTPD5	-0.0156666666666667
ZNF461	0.204125
PDIA5	0.02175
C1orf19	-0.2765
TMEM67	0.6735
KCTD20	-0.73575
WDR47	0.854
FLJ38723	0.1345
KLRF1	0.363666666666667
TAS2R16	0.8115
CLDN12	-0.1575
PRKCE	0.00975
UBXD4	-1.2335
ITGAM	2.12216666666667
GLT8D3	-0.2245
WDR31	0.4233
RGS2	0.10025
OR51L1	0.5295
MST1R	0.24575
KIAA1737	1.26725
OR4A5	1.23
GLIS1	0.328833333333333
PTMA	-0.0230714285714286
NAPA	0.7315
PRDM11	0.26825
LIPF	1.1615
DIRAS3	1.11525
ASGR2	-3.79375
C1QTNF4	1.54825
PIK3R4	0.0141666666666667
ARMC3	-0.1655
NDUFV3	-0.869916666666667
BTBD3	-0.255833333333333
PPP1R2	1.23566666666667
UBE2NL	0.25375
FOSL2	1.81264285714286
FAM119A	-1.13683333333333
TUBA4A	-0.8291
KRTAP12-1	0.1955
SFRS2	-0.69375
RHPN1	0.8377
EEF2	-0.864333333333333
ZDHHC11	-1.57033333333333
EPHA3	0.4328
RBM12	0.5265
H2AFJ	2.86283333333333
EDIL3	4.407
KIF26A	-1.07275
SERGEF	0.232
B3GALT4	3.39075
LOC90925	1.206
OSCAR	-0.03875
NPFF	-1.02325
DEDD	0.413
TMEM155	-0.638375
PTPN1	-0.26525
SCYL2	0.273833333333333
SKAP1	3.244
LEAP2	-3.95133333333333
GADD45G	1.8086
IFITM3	2.086625
PILRB	-2.7065
SLU7	0.344125
DSC3	0.7415
DNMT3L	-1.17625
PAPD5	0.469625
B3GNT3	-1.75733333333333
LHCGR	0.9745
MSL-1	0.38875
UBE2S	-1.048375
SAP130	-0.19975
ANAPC11	0.4725
MAGED4B	-0.8295
ATP6V1B2	0.0393333333333333
C14orf179	1.350375
CAPZA1	0.06675
CDYL2	-0.210833333333333
GLRX3	-0.901666666666667
LOC136288	-0.63325
MOBKL1A	-0.001
HTR2B	3.24075
CRYGD	-0.276666666666667
NUS1	-0.912
PGRMC1	0.324
MYOM2	-1.1185
FLJ39653	-1.5935
CHM	0.0192
OR5M8	0.3945
ZNF619	0.3425
FAM105A	1.422
CCNL1	-2.037125
NAP1L3	1.378
C10orf57	1.77633333333333
B3GALNT1	1.4385
CSN1S2A	-0.0415
TCP10L	0.23175
GDAP2	-0.233875
DMKN	-1.76733333333333
COX6B1	0.4045
DNASE2	0.656666666666667
MSH5	-1.87525
LGMN	0.00862499999999999
USP31	-0.19
OR13C8	0.206
SDCBP	0.5826
NUDT11	-1.201
PYGL	-1.24716666666667
SNPH	-0.516333333333333
B3GNT4	1.2355
MIZF	-1.1611
NUBPL	0.09825
NOD1	-0.382
CDH22	1.07475
NUBP1	-0.0933333333333333
DSCAM	-3.33875
DGKI	1.3245
FAM136A	-0.94725
AKAP1	-0.515833333333333
SLC16A6	-1.2495
RIN3	0.12625
PSG2	0.01125
DIP2B	0.4175
PSORS1C1	0.6009
KIAA0495	-1.6555
FLJ90709	-0.431166666666667
LPA	-0.0023333333333333
PIGA	-0.391833333333333
LY75	0.974833333333333
UTS2	-5.94583333333333
RREB1	0.30875
GALNACT-2	0.381
MGC3196	-0.78025
FLJ31568	0.19425
LPHN1	-0.45125
SP1	-0.1055
TOX4	1.00633333333333
HSPA9	0.5546
APOBEC1	-0.0115
SLC35E4	-1.5755
LSM5	-0.951
SURF1	0.684
ZBTB1	0.11175
GTF2F1	-0.585625
RPS15A	-0.304285714285714
DUSP21	-0.330833333333333
GINS4	-2.95533333333333
MYO15A	-1.20116666666667
GIMAP7	3.527
MGC13379	0.62125
ATP6V1E2	0.112833333333333
UTP3	-0.39675
HNRPA3	-0.669
MT4	0.077
C14orf155	-0.2855
U1SNRNPBP	1.64875
CKLF	-0.0371666666666667
PLEKHN1	-0.269333333333333
MBNL1	-0.23325
NUP160	-1.33625
ACSM2A	-1.943
LOC129881	0.08525
KIAA1529	-1.9015
FLJ22639	-3.12225
HAND1	-1.466
GSX1	0.492
FGA	-3.9850625
SERPINB1	0.25275
ZNF642	0.7755
IGFBP1	-7.922875
SLC1A1	0.343625
DHX57	-0.126
ZNF766	0.2945
PTPN21	-0.1018
GDPD3	3.263
PNPLA5	0.3685
TBR1	0.3675
FAM116A	0.12925
IQGAP1	0.52
FOS	-0.93575
ZNF226	-0.3905
FIGNL1	-0.449666666666667
C14orf1	0.584166666666667
ZMYND17	-0.7795
PUS7	-1.00683333333333
TUBB6	-0.33
KCNQ2	-0.802
MARCH6	-0.159333333333333
CCDC33	0.6015
PRODH	-0.92675
RBM11	2.1825
EPHA6	1.10575
SLC43A1	0.22525
LOC196541	-0.160375
NTN1	1.41891666666667
ING4	0.41125
PCDHB10	0.59925
DPH2	-0.855166666666667
SPACA4	-0.317
FBXL21	-4.4145
DIAPH1	-0.767666666666667
ZNF71	0.711833333333333
CEP76	-0.3765
CORO1A	-0.61475
RRM2	-2.895875
EDG4	0.45575
OS9	1.051
SLC4A1AP	-0.09275
COG5	-0.62775
COPS8	-0.01275
NGLY1	-1.27125
NCBP2	0.54
C17orf42	-0.611333333333333
GPSM3	0.735875
SIL1	2.42
ASB6	0.0405
SMAD5OS	-0.1565
UNC93A	-3.392125
A1BG	0.702333333333333
C21orf62	0.33775
FMO5	-1.219
ATRIP	1.07566666666667
CEBPG	-0.0206666666666667
C7orf38	-0.6985
TNFRSF1B	0.392833333333333
CLEC1A	1.555
IQSEC1	0.1995
PATZ1	1.7074
RBM22	1.055375
BAG2	-1.26133333333333
PAQR5	-1.20716666666667
C9orf127	0.2994
THNSL1	0.35325
SHROOM3	2.2696
JAM2	0.365
SNRPN	-2.164
ALX4	0.159
CACNA1S	-0.1955
FAM130A1	0.5685
CORIN	4.547
CD300LB	1.1735
PLEKHG6	0.249
LRRC40	-1.02725
PCLKC	-0.95425
PCDHB16	0.936833333333333
WNT2B	0.532
ASNS	-2.77211111111111
MRPL49	0.447125
FLJ46111	1.56675
ISG20	-1.0855
SMU1	-0.4135
CASZ1	0.206
POLR1D	-0.436333333333333
GIN1	0.11625
SNAG1	0.677333333333333
ANKRD29	-2.0005
CDKN2AIP	-0.404
KRR1	0.3685
CXCL1	-4.48033333333333
EPM2A	-0.4935
PC	-0.759666666666667
DEFB127	-0.2825
PDZRN4	1.61783333333333
FAH	-0.347875
OR51E1	1.785
CDC2L6	-0.3895
DNTTIP1	-0.381
PAX8	-0.42825
TMEM116	1.2095
C1orf150	0.7225
PRO2012	-0.10075
MRPL40	0.0988333333333333
BEX1	-3.1595
SLC2A4	0.0451666666666667
PKMYT1	-1.32025
FEZF2	-0.347833333333333
SLC26A9	-2.389
MAP2	0.1415
LYL1	-1.2775
SLC25A19	-1.04666666666667
NOS3	-0.428
ZNF34	1.68933333333333
TMPRSS11F	-0.4145
FAM43A	0.4555
FCRL4	0.272166666666667
KLF14	0.2075
FLRT2	-0.0908333333333333
WRN	-2.0455
SDF2	0.8457
KRT8P12	1.383
C6orf195	-0.0755
C9orf125	-1.3685
DZIP3	0.320125
RIT1	0.391166666666667
SCML1	-3.61883333333333
RHBDF2	-0.247
OR2G3	0.9325
REXO1L1	-0.0035
MAP3K7IP3	-0.720375
C3orf57	-5.7945
FBXW11	-0.547
ETAA1	-1.2225
C14orf131	-0.7425
AKT1S1	0.37775
SLC12A5	-1.200375
C9orf164	-0.689
NRIP3	0.332
NOS1AP	0.17625
TMEM121	1.63275
SAP30BP	-0.3672
DGCR6	1.5365
WDR76	-1.17675
FAM82B	1.07808333333333
LOC606495	-0.0735
MAP9	-0.427333333333333
BCDIN3D	1.40175
CXorf36	3.363
DSCR3	0.2508
ZFAND3	0.471375
C7orf43	0.145166666666667
SPSB3	0.3949
C19orf19	0.70325
FAM133A	-0.807375
C12orf25	1.014
SLC39A3	-0.54025
DISP2	0.3775
PI4KAP2	-2.012
MKRN3	-1.8015
ADAMTS13	-0.71475
CBLN3	0.0576
TTYH1	0.599166666666667
C3orf18	-0.053
FLJ13236	-1.7615
ZMYND12	2.238
C18orf25	-0.0345
GLB1L3	-1.699
ATP13A5	-1.9845
RANBP10	0.02975
CD96	-1.08
DENND1C	-0.7575
RBMS3	1.0133
SLC41A3	0.813333333333333
DGCR6L	1.5375
TMEM128	0.786666666666667
CSNK1G3	0.126571428571429
MOBKL2C	1.049
TSPAN6	-1.488375
MATN2	-0.1691
MSL2L1	0.4985
ST6GALNAC2	1.77566666666667
FGFBP2	-0.651375
FGL1	-6.269
MPP3	-1.04766666666667
ARHGEF6	0.7455
TGFBR2	0.105
ACMSD	-1.18425
IL33	2.4175
C9orf5	-0.022
DEAF1	0.397
AMN	1.0935
DEFA6	0.112875
RNF212	0.2475
METT5D1	0.383333333333333
CIB1	-0.1915
TSSK1B	0.41775
KIAA1727	0.37775
ZNF680	0.253166666666667
LOC399900	-0.914
LOC152217	0.815916666666667
CTNNAL1	-2.867
CIT	-1.10283333333333
TLE6	-0.038
ZNF607	-0.38475
HERC4	-1.50683333333333
DRAP1	-0.3493
PEMT	-0.11625
C10orf111	-0.3755
ZNF575	1.387375
KCTD7	-0.2565
MYO1F	-0.055875
LOC285382	0.1165
RAB11A	0.5068
PLCD3	-0.3405
C15orf28	0.17475
PTBP2	-0.827625
CTB-1048E9.5	0.14275
C19orf60	-0.435333333333333
C7orf25	0.408666666666667
SETD7	0.82975
HOXB9	-3.6825
VANGL1	0.9589375
CHAF1B	-2.20275
NDUFA3	0.02725
KIAA1328	-0.241333333333333
SHARPIN	1.4115
TTC23	-0.860125
UGP2	0.133
ANKIB1	-0.0083
CIRBP	1.48771428571429
SEC14L4	-3.67066666666667
OVCH1	0.0171666666666667
VPS52	0.24775
FAT	-0.604
M6PRBP1	0.04775
GPRIN3	-0.9905
PPM1F	-1.05216666666667
TSR1	-0.662
CCDC85A	2.79175
PCSK5	2.56175
ZFHX3	0.281
HEMK1	-1.0571
PGBD2	0.6375
RSRC2	-0.182666666666667
AURKC	-1.46066666666667
SCRIB	0.767625
ORM2	-4.02633333333333
FAM115A	-0.2694
FZD6	1.623875
UNC119	0.726833333333333
GPX3	-1.6659
NOV	-0.62525
CABC1	0.015875
CDC42SE2	0.596375
EIF2S2	-0.1153
RNF130	1.021875
CKAP5	-0.816666666666667
RP11-413M3.2	1.463875
C10orf18	-0.0469
TMEM93	-0.4695
DYX1C1	-0.0435
KCNMB2	-1.89814285714286
ANK3	0.28925
KRT5	0.1616
CDH12	-1.58725
QRSL1	-0.909375
JUB	-1.14225
SHC4	-1.170875
CCL15	0.833333333333333
CCDC22	0.187
SNX24	0.35625
RARS	-0.19725
MORC2	0.07825
FAM48A	-0.72975
MT1H	-0.745
PPP1R14C	-1.80516666666667
FOXD1	-0.456571428571429
C1orf213	-2.96025
AMT	-2.0155
DSN1	-0.8005
PTPLAD2	1.4685
DIS3L	-0.52125
RASL11A	-0.34375
GPRC5B	2.1315
FRMD7	0.8705
STRN4	-0.129
KITLG	3.23195454545455
HDGF	-0.29625
OR1S1	0.3255
SETX	-0.6468
DDR2	0.73475
KCTD12	1.663
LYZL2	0.92025
WDR52	-1.593
TMEM2	0.285625
ZNF579	1.24283333333333
LOC200810	0.3845
TNFSF9	-1.991375
PPFIA4	-3.4945
CNIH3	1.70166666666667
MAP4K4	-0.546571428571429
ROD1	0.462214285714286
ALS2CR12	0.0981666666666667
DOCK3	-1.206
PAQR9	-3.54425
ASB17	0.349
STX16	-0.595375
FEZ2	0.4355
DLAT	-0.647166666666667
KIF21B	-1.01033333333333
CDC5L	-0.65225
TMEM119	2.71133333333333
CRIP3	-1.12875
TPSD1	0.530666666666667
TEPP	0.86725
GNGT2	1.03125
C21orf121	1.045
WNK1	0.0356666666666667
FLJ10490	0.7752
OR51B5	-1.81
LOC203547	-0.855875
HAS1	-1.2975
PPA1	-1.0675
ST7	0.231875
C11orf46	0.6828
POPDC3	-2.59533333333333
ACOX2	2.7195
ATCAY	-0.1875
TM4SF19	-0.8305
MFSD9	0.545
PDHB	0.297
ERN1	-0.368
LCE3C	0.5815
GPR111	-0.2475
NOTCH3	1.86466666666667
ADAMTS5	1.2575
B3GALT1	-1.67625
UGCGL1	-0.0885
FAM58A	0.609
FBXO32	1.3425
CLPP	-0.886
NXPH1	-1.8925
MTMR3	1.28066666666667
ATP1B3	-0.5425
TMEM16A	4.19625
HIST1H3F	0.1255
TRIM25	-0.188666666666667
SDCBP2	2.5525
CRKL	-1.06325
HOXB2	1.4265
ANP32B	-0.771625
GATM	4.0295
AP4E1	-0.083375
EDG5	0.57125
CDKN3	-1.57016666666667
CDH4	-1.328
PGD	-0.359333333333333
RND1	1.418
GAD1	-3.419
MPG	0.0155
LOC440350	-1.1865
ZNF133	-0.12975
SERPINB12	0.247
AMELY	-0.0636666666666667
DHX36	-0.97275
TNFAIP8L2	2.10683333333333
PHTF2	0.204333333333333
CCDC112	-0.606
IQCC	-0.36025
HEYL	3.52466666666667
FTSJ2	-0.3565
APPL1	0.615
RAB43	0.810571428571428
OR10G2	0.1025
WAC	0.427166666666667
ADCY9	0.524375
RUNDC2B	0.117166666666667
PYCRL	2.0738
AGPAT7	-0.743
SLC22A9	-1.24016666666667
CDKAL1	-0.3805
PDYN	-0.430166666666667
C20orf74	0.77425
MTMR11	0.7105
VAV3	4.146
DAPL1	0.70275
STXBP3	0.354
EIF3G	-0.66575
ARHGAP22	-1.2725
NPFFR1	0.642
NPC1	-0.922666666666667
ALDH9A1	0.888833333333333
ZNF600	0.34275
ZNF678	-0.0258333333333333
RASSF1	-0.49575
ADD2	-2.743625
PITPNB	-0.517625
PKD2L2	-0.56625
LRP11	1.38777878078145e-17
CDKL1	-0.137
SMEK2	-0.34575
PRODH2	-2.87483333333333
C11orf54	-0.6215
SFRS11	-1.28333333333333
IL7	-1.3375
ALS2CR16	0.537
BTG3	-1.18866666666667
PAK2	0.299444444444444
RP11-679B17.1	-0.16375
GATA4	-1.75616666666667
ATP2B1	0.11
LOC130940	0.5245
C1orf172	2.78583333333333
ATF7IP2	-1.85125
SLC25A43	-0.205833333333333
CENTG3	0.132583333333333
IGF2BP1	-4.0175
FCHSD1	0.2165
CAMK2N2	1.4625
ELAVL3	-0.5869
NBPF15	-1.2965
UBE2J2	0.0211666666666667
GNL2	-0.96875
PRR3	-0.151
NLF2	1.73675
OR4F6	0.729
KLHL24	0.949333333333333
CCDC88A	-1.9763
SGPP1	-0.915833333333333
C10orf11	-0.7745
SLC35B4	-1.13733333333333
UGT3A2	-1.1325
ARNT2	-0.5274
CBR1	-0.04575
ITPR3	-0.693
TRAPPC6B	-0.436
AMZ1	2.642
ARP11	3.0835
WDSUB1	1.19225
APBA1	0.662833333333333
RAB2A	2.1906
C6orf162	-0.606625
HPSE2	0.14625
PLCE1	-0.27625
INSL3	0.10575
DLG1	0.384
PTPLA	-3.39475
PIGX	1.21575
TFIP11	0.162166666666667
FIBIN	3.9165
POLR2G	-0.048
GRAP2	-1.904
DNAJB8	0.074
CNBP	0.566666666666667
WASF1	-2.12475
INPP5E	-1.3273
HSPB1	2.3279375
TMEM167	-0.2269
CUBN	0.14525
IGF1	2.21475
ITPK1	0.0405
NAALAD2	-1.87675
G3BP1	-0.1805
NT5DC1	-0.4755
CYP39A1	-0.482
TMEM139	-0.665416666666667
POLK	-1.0147
GLULD1	-2.38975
RBM15	-0.732333333333333
AMZ2	-0.06
GDF15	-3.00866666666667
MESDC2	-0.55625
INCA	-0.297
ACY1L2	-3.4295
GZMM	-0.140666666666667
PAIP1	0.305
CACNA2D1	-0.00475
STK32C	0.053
SH3BP4	0.4215
DEC1	-0.677
PADI1	-0.5465
UBB	0.7534
PON3	-2.3385
PROP1	1.0015
ANKRD13B	-0.027
ADCK1	0.5035
TCF25	-0.0910833333333333
SLC38A5	-0.7805
CXorf26	-0.982
C19orf39	0.574
PPP1R13B	1.15375
ARL2	-0.009
TCL6	0.292666666666667
TOP3A	-0.3915
SLC16A14	-0.037875
FXYD6	1.81483333333333
HIST1H4E	-0.09925
BBC3	0.159842105263158
UNC5A	0.144833333333333
FAM86C	-0.4005
PI4KB	0.412375
B3GAT1	-3.756
SUSD2	1.46016666666667
OAZ2	-0.186833333333333
NOC4L	0.46
C10orf12	-0.6235
FADS1	-1.83366666666667
LOC144097	-0.62925
DKK2	0.479333333333333
KIAA1949	0.064
RHOT1	0.1119
OXT	1.931
GPR153	1.36175
ARL4A	-1.53866666666667
SAAL1	-1.4815
CCDC64	-0.2075
USE1	-0.804
HNMT	0.3205
PCGF3	-0.035
CYP2C19	-0.202333333333333
C20orf4	0.62
CCDC11	-0.8215
ACSBG2	-0.37625
RWDD2A	-0.2255
PALLD	2.841625
CPLX4	1.2075
LOC492311	0.782
KPNA2	-1.79933333333333
MACROD1	0.1634
TMCO3	-0.233666666666667
