Hybridization REF	TCGA-BH-A0E0-01A-11R-A056-07
SMARCD1	-0.747666666666667
ZFP106	-0.43
ZNF347	0.6295
GTF2E1	0.04975
RY1	-0.567166666666667
ATAD2B	1.75475
ARHGAP17	-0.0737
KCNIP3	-1.47325
SFPQ	0.242875
GFRA4	1.3445
AKR1B10	-1.510375
TIGD6	-0.228166666666667
RGS16	2.0255
URB1	-0.310666666666667
OR4C46	0.738666666666667
TOP3B	-0.73775
NFATC4	0.1075
CA14	-4.338
BMPR1A	1.40083333333333
SNRP70	-0.668125
PRL	0.143909090909091
C6orf130	-1.275
STAG2	-0.09375
CD55	-1.58507142857143
RPS23	-0.575666666666667
SSX2	-1.18216666666667
FDPSL2A	0.719
FBXO27	3.554875
SYNGR3	-1.2895
TMSL3	1.239
EML1	-1.0695
NUP93	-1.08408333333333
SMAD3	-0.8153
KIAA1189	-0.746833333333333
HNRPUL2	0.659666666666667
TBC1D12	0.126666666666667
C16orf24	-0.70425
MRVI1	2.95566666666667
ZNF581	0.589666666666667
ELOVL3	3.906
OR51Q1	0.2065
CACNB3	2.28766666666667
GALNT13	-1.10125
C10orf84	0.9906875
NEDD4	-0.0761
SPO11	1.336
OR5AU1	0.716
NEK4	-0.112571428571429
PRKAR2A	1.01833333333333
IHPK1	-0.294333333333333
ATP6V0B	0.73775
CACNA1E	2.699
CEACAM8	-0.3335
PEX14	0.936
FLJ12993	-1.1375
ZBTB38	-0.683916666666667
PCTK2	-1.05583333333333
LRRC16	0.7507
FBLIM1	2.21875
FYCO1	0.65675
RP5-1022P6.2	-0.51425
CMTM1	0.922166666666667
PLTP	0.826
RAPH1	0.37475
DOCK8	-0.0195
EZH2	-0.182866666666667
SLC25A1	0.647833333333333
PLEKHB1	-1.3342
GRB7	1.2876
ZFP37	-2.145
MRPL33	-0.256
PELO	-0.54075
ARMC1	-0.363636363636364
C9orf27	-0.0478333333333333
FLJ25778	0.6355
C9orf37	-1.42216666666667
TMEM66	0.102
SPRN	0.161375
HBEGF	1.4855
PI4KA	-0.7485
LEPRE1	-1.233
POU2AF1	-1.185875
MRPL12	-0.013
REP15	-0.7115
ZC3H3	1.088
RASAL1	1.0075
DDAH1	1.061375
ACBD5	2.3765
TMC2	-0.145
CCDC137	-0.8335
SAMD13	-0.192666666666667
UGT2B15	-3.59583333333333
TIPARP	-1.3685
DNASE1L3	2.60175
TRIM72	0.4815
DBX2	0.1865
IPO8	0.79075
C21orf88	-0.5555
MAP3K14	0.073
LOC51233	0.8735
GGTLA4	1.55275
PDE6D	-0.33925
ZNF117	-0.461
CLK2	0.61675
NKRF	0.12075
TNFSF15	3.1981
DUSP2	-0.374625
SECISBP2	-0.2518
GABRR2	0.4385
PPAP2C	1.3695
LOC51145	0.402833333333333
PAG1	-0.915375
PIK3C3	0.609
GNG10	-2.1695
APOL4	0.286
ANKRD28	-1.438875
STMN3	-1.7949
RAB14	0.0853000000000001
CDK2AP2	0.02175
HDDC3	-0.14225
COMMD7	0.986
CXXC1	0.3205
HMCN1	-2.2355
CD40	-0.01275
DYNC1LI2	-0.654125
GDI1	0.60475
LOC646938	-0.0165
VSNL1	-0.983833333333333
PIH1D1	0.194833333333333
RAET1G	3.0875
KRTAP5-9	0.0995
EFTUD2	-0.5475
ZNF311	-1.9818
ATP6V1G3	0.5425
OR2W3	-2.6935
SCN4A	0.3485
MED10	-3.2145
FAM135A	0.6155
ARHGAP4	-0.94875
EHMT2	-0.41
UFD1L	-0.25425
ERMP1	1.14775
MAG1	-1.50716666666667
THAP8	1.3335
HACE1	0.1755
FAM82C	0.3275
C3orf20	0.333
UNC84A	-0.597666666666667
SCD5	-0.457071428571429
LASS6	-0.508625
LSG1	0.483
MAL	-3.71175
GPR22	-0.458
WDR5B	0.4905
ACTRT1	0.632
C17orf60	-1.45833333333333
GRIN2C	1.0471
ARMC8	-0.104666666666667
SLC47A1	-1.53783333333333
DMPK	0.835
DHRS13	-0.297666666666667
SMC1A	-0.121833333333333
KRTAP17-1	0.62875
SMYD5	0.1335
TUSC2	0.75025
CRHR2	0.84
KIR3DL2	0.9265
CCDC104	-0.184
ATP2C1	0.941625
CROT	-0.93625
PABPC3	1.29483333333333
EGR1	0.608833333333333
THSD1	0.206
KHK	-0.08325
SLC12A2	0.04025
CD58	-1.11525
STOX2	2.16516666666667
CCDC76	-0.7714
CCDC48	1.4945
DNAH1	-0.372333333333333
ZIC4	1.157375
OR1G1	0.229
PSMC6	-0.768
PROKR1	0.424
ABCB1	-1.583
TRAT1	-1.66275
LLGL1	0.343
MTF1	1.84775
USP54	1.571375
PAGE2B	-1.619
ITGB7	-3.24625
CCDC81	-0.2565
LOC149837	-1.0225
SCUBE1	1.2145
ZSCAN10	2.319
HUWE1	1.25078571428571
CDH17	0.294
CD180	-0.74325
IL17A	-0.43625
TMPO	-1.108
KIAA1524	-0.837833333333333
HDGFRP3	-0.945333333333333
OXCT1	-0.683636363636364
RRAS2	-0.551666666666667
LTBP2	1.2155
SV2B	1.0305
CYP2A6	1.50525
PKD1L2	-1.01866666666667
PPM1M	0.0315
FLJ22662	2.38733333333333
ZNF502	1.70475
GP6	-0.78475
CRYBA2	0.9255
LEF1	-3.0927
CTPS	-1.25328571428571
EYA1	-2.046
EPS8L1	0.06625
MAPK14	0.268833333333333
SERPINB2	-1.38475
GTF2F2	-0.4505
ZNHIT4	1.447
PLA1A	-1.37425
C20orf114	-0.47175
HPR	-3.8865
C18orf2	-2.6068
SATB2	-3.532
KCNJ9	-0.469625
MGC157906	0.318
MOCS3	1.119
C17orf71	-0.354
PPHLN1	-0.6831
HIST1H2BN	-0.716
RAPGEF1	0.32625
MAP3K8	-0.7835
DLG4	0.563166666666667
STC1	0.29
CDGAP	1.88825
DDX26B	-0.11825
LOC150223	-1.34025
CPSF3	0.338166666666667
TMEM14A	-1.437
MYH3	-2.70175
GPKOW	-0.0295
SULT1A1	-1.41333333333333
SPON1	0.8658
YY1AP1	1.0675
RAB23	-0.98725
PLA2G4A	-3.62475
MAPRE3	0.413
ZNF516	-2.21242857142857
GGPS1	0.2465
EXOC3L2	0.27225
C19orf42	-0.1666
MAP2K2	-0.2615
HIST1H2BB	0.07025
RNF19B	1.212
C6orf128	0.102833333333333
TLR8	2.45875
PCDHA9	1.122
CARS2	1.12
CLUL1	1.7775
RHAG	-3.54883333333333
UNK	-0.516
EXOC8	0.8738
C9orf95	1.72575
C14orf143	-0.8145
MAML3	0.1535
LDHA	-3.15725
MRPL20	0.782125
KLHDC6	0.9365
ATP5S	-0.000333333333333327
C8orf55	0.871
PHF19	-2.10425
KRTAP13-4	1.131
TTC5	-0.86
XKR5	-0.0286666666666666
SILV	-4.33083333333333
TEX28	-0.005
TCTN1	-0.46525
CX40.1	-0.056
PPP2R5C	-0.58175
C12orf30	-0.608
CAPG	2.1825
MPZL1	1.50085
ARSB	-1.56283333333333
TDH	-2.40675
WASF4	0.62
TSSK3	-0.288166666666667
7A5	1.925
CRISPLD1	-1.6035
MAD1L1	0.1465
SPIN4	-0.65
AMPD1	-2.0715
DPYSL5	-0.35
INPP1	-0.157666666666667
ANKRD11	-0.446555555555556
NPAS4	-0.3255
GCET2	-0.6657
RNASE9	0.264
GUCY2D	0.589
CCDC98	-1.406
FGF4	-0.496142857142857
CPM	-0.343
SLC26A4	-2.585
PLD5	0.42375
FAM59A	2.356
FBXO5	-1.48677777777778
SIPA1L1	0.859875
DPYS	0.7005
ATG4D	0.31325
TGM3	-0.375
MTCH1	-0.736125
HK1	-0.0774285714285714
CDC26	-0.531875
GALNT12	-3.12416666666667
LOC339229	-0.2445
MRPL35	0.1025
ORC4L	-0.13725
TNKS	0.402285714285714
C2orf24	0.647333333333333
ZNF553	-0.119333333333333
GGTLA1	2.9586
ZNF497	-0.64725
CDY1B	0.98
SLC30A4	0.992
TUB	-1.445625
ARHGEF18	-0.243
ARRB1	0.1455
KCNK1	-0.39875
EREG	-2.7224
SCAMP5	1.38625
RUNDC3B	2.2435
ADAMTS20	-0.939
IL17RB	-1.773875
FLJ20323	-0.32375
MCAM	0.57775
POLR3E	-1.46425
AQR	0.665
IPMK	0.469
CDCA7	-2.687875
CAMP	3.5695
GRHL3	2.71025
ADAMTSL2	1.40266666666667
CLMN	2.143
SSTR3	0.6385
MAGEA5	-1.88516666666667
OVOL2	3.73075
JMJD1B	0.01675
RBL2	-0.3173
PYGO2	2.09925
PPP1R10	0.722333333333333
CSE1L	-0.110166666666667
LCA5	-0.35425
RDH16	1.909
ASRGL1	-1.43775
TOM1	1.0645
PTX3	-6.31075
TTC15	1.3985
SCGB3A1	0.989666666666667
MRPL50	-1.539
RCAN3	0.9965
SLC26A11	0.14425
STYX	0.4535
CINP	-0.25825
MARCH7	-1.0115
PFKM	-2.25
SGMS1	-0.215166666666667
RIOK3	0.4947
C1orf110	1.9775
CES7	-0.359142857142857
LOC440248	-2.333
PPP1R12C	0.243
C10orf27	-0.046
ATG9A	0.30725
MRPS26	1.60525
TMEM40	4.379
ELP3	-0.2208
ZNF787	1.418
HIAT1	-0.2765
C8orf34	-0.217666666666667
MGC4655	-0.8911
PELI1	2.76283333333333
PPT1	-1.5669
SLC35C2	-0.811666666666667
C6orf125	-0.58775
MUC4	-1.211
RFC4	-1.90271428571429
GNB2	0.4985
NUP50	0.161857142857143
SULT4A1	0.998166666666667
C7	1.76575
CCDC130	-0.252333333333333
ARRDC4	-0.616
RQCD1	-0.78175
GLYCTK	-0.9015
AYTL2	-0.815909090909091
MTUS1	0.3924
LEMD3	-0.224666666666667
PLEKHF2	0.426
HOXA7	-1.25975
GTF3C2	-0.45
DYNLRB2	1.77925
CNOT10	-0.363
MR1	-0.303833333333333
FFAR1	0.15075
PRIC285	0.63175
SLITRK6	1.3175
LIX1	-3.2395
UBE1L2	-1.24975
F8	1.066125
ACHE	0.331833333333333
KPNA5	-0.57075
TNFRSF12A	-2.05466666666667
EGR3	2.134
SERPIND1	-2.89233333333333
OASL	-0.0265
IFRD1	-0.328
WDFY1	-0.602
ZNF267	-0.86875
ACCN5	-2.637
ZBTB6	-0.40425
PPP1R3A	1.4555
PRRT3	1.208
FBXL19	-0.0385
TXNIP	1.2255
ACTN2	-1.95875
ATG9B	0.0202500000000001
C9orf117	-0.219375
IL27	1.5545
RPL36AL	-0.164833333333333
KLK15	0.11225
CHAD	0.1305
RAP2B	0.3039
HEBP2	2.408
ZNF342	1.7965
CAMK2G	1.5765
TLR3	-1.25525
FGF14	0.655
HMGB2	-0.819375
TRPM5	0.529
OR5M11	0.4425
KIF3B	0.494631578947368
PRICKLE2	-1.48575
MTMR9	-0.269875
C3orf27	-0.3855
GLRA3	-2.04475
NSDHL	0.765
TMEM32	-0.2695
POLR2D	-0.517833333333333
MYADML	0.322
C9orf114	-0.932
MRGPRX1	-0.7585
TOPORS	0.39
CLDN19	1.63375
C1QL4	1.4205
RNF165	1.3545
DHRS9	0.3045
DNAH2	-0.881333333333333
FXR1	0.000666666666666663
ZMYM3	0.14275
CASP3	-0.284
FAM120C	0.302625
SCLY	-1.4755
CA7	-0.349
ENTPD5	0.420166666666667
ZNF461	0.287125
PDIA5	-0.99425
C1orf19	0.2035
TMEM67	-1.13
KCTD20	-0.13375
WDR47	0.683
FLJ38723	0.221
KLRF1	0.761666666666667
TAS2R16	0.9965
CLDN12	-0.236
PRKCE	1.3095
UBXD4	-0.49675
ITGAM	2.58466666666667
GLT8D3	0.043
WDR31	0.2205
RGS2	-0.634
OR51L1	0.98
MST1R	-0.212
KIAA1737	0.72
OR4A5	1.1995
GLIS1	-1.84366666666667
PTMA	-0.0885714285714286
NAPA	0.998
PRDM11	0.1525
LIPF	1.505
DIRAS3	3.7365
ASGR2	-3.934375
C1QTNF4	0.2205
PIK3R4	-0.216833333333333
ARMC3	0.275
NDUFV3	0.194166666666667
BTBD3	-0.362166666666667
PPP1R2	-0.14075
UBE2NL	-0.37325
FOSL2	2.75864285714286
FAM119A	-1.15366666666667
TUBA4A	-0.3818
KRTAP12-1	0.819
SFRS2	-1.41425
RHPN1	0.0209
EEF2	-0.468666666666667
ZDHHC11	-2.09533333333333
EPHA3	-1.4424
RBM12	-0.2665
H2AFJ	1.22058333333333
EDIL3	1.426
KIF26A	-0.249
SERGEF	0.42925
B3GALT4	3.3725
LOC90925	-0.2545
OSCAR	-0.13
NPFF	-0.78275
DEDD	1.768375
TMEM155	1.820625
PTPN1	-0.08875
SCYL2	-0.295333333333333
SKAP1	2.97275
LEAP2	-3.762
GADD45G	3.6557
IFITM3	-0.82525
PILRB	-0.716
SLU7	-0.208375
DSC3	2.5735
DNMT3L	-0.80475
PAPD5	-0.45325
B3GNT3	0.188333333333333
LHCGR	0.1015
MSL-1	0.0625
UBE2S	0.035875
SAP130	-0.784
ANAPC11	-0.0535
MAGED4B	-3.331
ATP6V1B2	0.691666666666667
C14orf179	0.67975
CAPZA1	-0.00775000000000003
CDYL2	-0.573
GLRX3	0.126833333333333
LOC136288	-0.46475
MOBKL1A	-0.27925
HTR2B	0.815
CRYGD	-0.495166666666667
NUS1	0.4545
PGRMC1	0.9105
MYOM2	-0.871
FLJ39653	-1.90933333333333
CHM	-0.8277
OR5M8	1.0255
ZNF619	-0.472
FAM105A	-1.13275
CCNL1	-1.1415
NAP1L3	-2.92025
C10orf57	2.49933333333333
B3GALNT1	0.887
CSN1S2A	-0.204
TCP10L	-0.47625
GDAP2	1.17775
DMKN	4.3625
COX6B1	0.952
DNASE2	0.2035
MSH5	-1.59475
LGMN	-0.263875
USP31	-0.3955
OR13C8	1.018
SDCBP	-1.5496
NUDT11	-3.784
PYGL	-1.484
SNPH	-1.5615
B3GNT4	0.1905
MIZF	-0.8079
NUBPL	-0.871125
NOD1	0.424166666666667
CDH22	1.431125
NUBP1	-0.563
DSCAM	-3.5585
DGKI	-1.4765
FAM136A	0.35625
AKAP1	0.161166666666667
SLC16A6	-2.508
RIN3	1.285
PSG2	-0.0575
DIP2B	1.11083333333333
PSORS1C1	0.7869
KIAA0495	-0.4225
FLJ90709	-0.182333333333333
LPA	0.0196666666666667
PIGA	-0.00583333333333333
LY75	1.2725
UTS2	-5.223
RREB1	0.377875
GALNACT-2	-0.2933
MGC3196	-0.07925
FLJ31568	-0.125
LPHN1	-0.674
SP1	0.8875
TOX4	-0.246
HSPA9	0.4916
APOBEC1	-0.002
SLC35E4	-1.31075
LSM5	-0.084
SURF1	-0.59975
ZBTB1	0.5115
GTF2F1	-0.28975
RPS15A	0.279714285714286
DUSP21	-0.057
GINS4	-2.49366666666667
MYO15A	-1.4355
GIMAP7	2.97425
MGC13379	0.96575
ATP6V1E2	0.825166666666667
UTP3	-0.743
HNRPA3	-1.4520625
MT4	1.3895
C14orf155	0.739333333333333
U1SNRNPBP	0.48925
CKLF	-1.15983333333333
PLEKHN1	-0.4805
MBNL1	-0.86625
NUP160	-1.105
ACSM2A	-2.15125
LOC129881	-3.38833333333333
KIAA1529	-1.51775
FLJ22639	-1.91875
HAND1	-0.915
GSX1	-0.2125
FGA	-3.2898
SERPINB1	-1.22075
ZNF642	0.324
IGFBP1	-7.557375
SLC1A1	-2.55675
DHX57	1.1015
ZNF766	-0.548
PTPN21	0.1238
GDPD3	0.877166666666667
PNPLA5	1.405
TBR1	-0.399
FAM116A	-0.5295
IQGAP1	0.06925
FOS	0.265625
ZNF226	0.1305
FIGNL1	0.0503333333333333
C14orf1	-0.0106666666666667
ZMYND17	-0.3675
PUS7	-0.197833333333333
TUBB6	0.243125
KCNQ2	-0.864
MARCH6	-0.624333333333333
CCDC33	1.125
PRODH	-1.18325
RBM11	0.9785
EPHA6	-0.684166666666666
SLC43A1	-2.028
LOC196541	1.70725
NTN1	1.249
ING4	0.67025
PCDHB10	-0.82875
DPH2	-0.302333333333333
SPACA4	0.58675
FBXL21	-3.287
DIAPH1	-0.97
ZNF71	0.767
CEP76	0.3455
CORO1A	-0.23375
RRM2	-0.7215
EDG4	1.11575
OS9	0.0511666666666667
SLC4A1AP	0.3875
COG5	0.37625
COPS8	-1.536
NGLY1	-1.0435
NCBP2	0.4455
C17orf42	-0.959166666666667
GPSM3	1.211875
SIL1	0.574666666666667
ASB6	-0.24925
SMAD5OS	1.1685
UNC93A	-2.559
A1BG	-1.33866666666667
C21orf62	0.109
FMO5	-1.1
ATRIP	0.0161666666666667
CEBPG	0.888833333333333
C7orf38	-0.000333333333333342
TNFRSF1B	0.7005
CLEC1A	1.16883333333333
IQSEC1	0.155625
PATZ1	-0.5434
RBM22	0.04275
BAG2	-4.49466666666667
PAQR5	-1.30533333333333
C9orf127	-0.0655
THNSL1	0.65075
SHROOM3	0.0955
JAM2	-0.12475
SNRPN	-2.507
ALX4	-0.1885
CACNA1S	0.751
FAM130A1	0.65975
CORIN	0.277
CD300LB	0.94
PLEKHG6	3.006
LRRC40	-0.9045
PCLKC	-0.9135
PCDHB16	-2.404
WNT2B	0.710333333333333
ASNS	-1.24722222222222
MRPL49	0.7755
FLJ46111	-0.4945
ISG20	-0.659375
SMU1	-0.6045
CASZ1	0.6635
POLR1D	-0.443166666666667
GIN1	-1.18125
SNAG1	0.693333333333333
ANKRD29	-0.72925
CDKN2AIP	-0.388
KRR1	-0.9765
CXCL1	-4.4145
EPM2A	-0.3134
PC	0.915833333333333
DEFB127	0.122
PDZRN4	1.18166666666667
FAH	0.676625
OR51E1	1.101
CDC2L6	1.695
DNTTIP1	-0.8875
PAX8	-0.381
TMEM116	-1.06325
C1orf150	0.361
PRO2012	-0.1885
MRPL40	-1.23583333333333
BEX1	-3.3353
SLC2A4	-1.5955
PKMYT1	-1.1175
FEZF2	-0.209666666666667
SLC26A9	-0.8285
MAP2	0.981166666666667
LYL1	-1.3835
SLC25A19	-0.641333333333333
NOS3	0.095
ZNF34	0.440666666666667
TMPRSS11F	-0.71425
FAM43A	0.27475
FCRL4	0.130333333333333
KLF14	0.89725
FLRT2	-1.75533333333333
WRN	-1.11675
SDF2	-0.3922
KRT8P12	-0.0025
C6orf195	1.001
C9orf125	-2.06016666666667
DZIP3	-0.58125
RIT1	1.7685
SCML1	-3.931
RHBDF2	-0.17475
OR2G3	-0.5015
REXO1L1	-0.2485
MAP3K7IP3	-0.014625
C3orf57	-6.30675
FBXW11	-0.702666666666667
ETAA1	-1.23875
C14orf131	-0.4769
AKT1S1	0.74275
SLC12A5	-0.509714285714286
C9orf164	1.34675
NRIP3	-0.556125
NOS1AP	-0.47825
TMEM121	-2.008
SAP30BP	-0.3458
DGCR6	0.4225
WDR76	-1.136
FAM82B	-0.371
LOC606495	-0.149
MAP9	1.03166666666667
BCDIN3D	0.4505
CXorf36	2.79716666666667
DSCR3	-0.0809
ZFAND3	0.57825
C7orf43	1.16583333333333
SPSB3	0.5088
C19orf19	0.98475
FAM133A	-1.076125
C12orf25	0.68075
SLC39A3	-0.19875
DISP2	-0.1715
PI4KAP2	-2.034
MKRN3	-0.4455
ADAMTS13	-0.55
CBLN3	0.2278
TTYH1	-1.17516666666667
C3orf18	-0.6625
FLJ13236	-2.48025
ZMYND12	3.26325
C18orf25	1.4135
GLB1L3	-0.4385
ATP13A5	0.9605
RANBP10	-0.39325
CD96	1.3415
DENND1C	0.0025
RBMS3	-0.3678
SLC41A3	0.780333333333333
DGCR6L	0.37925
TMEM128	-0.8845
CSNK1G3	-0.982
MOBKL2C	1.153375
TSPAN6	0.268875
MATN2	-2.3003
MSL2L1	0.1255
ST6GALNAC2	1.20716666666667
FGFBP2	-1.249375
FGL1	-6.57083333333333
MPP3	-2.82416666666667
ARHGEF6	-0.690166666666667
TGFBR2	-0.849125
ACMSD	-1.24566666666667
IL33	1.62925
C9orf5	-0.786666666666667
DEAF1	0.4653
AMN	1.7345
DEFA6	0.05425
RNF212	-1.96933333333333
METT5D1	-0.43
CIB1	-0.6891
TSSK1B	0.321
KIAA1727	-1.17075
ZNF680	-0.58925
LOC399900	-1.861
LOC152217	0.447083333333333
CTNNAL1	-4.816
CIT	-1.63941666666667
TLE6	-0.57925
ZNF607	-0.1315
HERC4	-0.600166666666667
DRAP1	0.0616
PEMT	-0.5795
C10orf111	0.00600000000000001
ZNF575	1.72775
KCTD7	0.7095
MYO1F	0.34825
LOC285382	-0.0395000000000001
RAB11A	-0.0918
PLCD3	-0.313
C15orf28	-0.34825
PTBP2	-0.957625
CTB-1048E9.5	-0.831
C19orf60	1.28633333333333
C7orf25	0.863166666666667
SETD7	-0.570125
HOXB9	-3.5215
VANGL1	-0.2828125
CHAF1B	-1.85325
NDUFA3	1.3675
KIAA1328	0.470166666666667
SHARPIN	0.84925
TTC23	-1.78225
UGP2	0.812
ANKIB1	0.6667
CIRBP	0.411714285714286
SEC14L4	3.02683333333333
OVCH1	-0.283
VPS52	-0.06875
FAT	-0.416125
M6PRBP1	0.4185
GPRIN3	-1.4625
PPM1F	-0.492333333333333
TSR1	-0.22075
CCDC85A	0.24025
PCSK5	-0.217
ZFHX3	0.8895
HEMK1	-0.988
PGBD2	0.37425
RSRC2	-0.780166666666667
AURKC	-1.6895
SCRIB	0.558125
ORM2	0.672166666666667
FAM115A	1.1246
FZD6	-0.566
UNC119	-0.790166666666667
GPX3	-0.9818
NOV	-0.564875
CABC1	0.332875
CDC42SE2	-0.4440625
EIF2S2	-0.383
RNF130	0.643375
CKAP5	-0.000500000000000005
RP11-413M3.2	0.989875
C10orf18	-0.1745
TMEM93	-0.25875
DYX1C1	0.228
KCNMB2	-1.2325
ANK3	1.69383333333333
KRT5	0.4188
CDH12	-0.8765
QRSL1	-0.51075
JUB	-0.86325
SHC4	-2.76625
CCL15	0.710666666666667
CCDC22	0.4845
SNX24	-1.97675
RARS	-0.5425
MORC2	0.7985
FAM48A	-0.32525
MT1H	-3.526
PPP1R14C	1.99516666666667
FOXD1	-1.93664285714286
C1orf213	-1.11675
AMT	-0.6073
DSN1	-1.08575
PTPLAD2	2.81375
DIS3L	-0.567
RASL11A	0.743
GPRC5B	0.8135
FRMD7	0.084
STRN4	0.51525
KITLG	-1.36754545454545
HDGF	1.2255
OR1S1	0.0925
SETX	-0.5343
DDR2	-1.67825
KCTD12	0.7215
LYZL2	-0.83325
WDR52	-1.313
TMEM2	-0.395875
ZNF579	1.7735
LOC200810	-0.5645
TNFSF9	-1.897375
PPFIA4	-3.282
CNIH3	-0.739
MAP4K4	-0.738857142857143
ROD1	0.0263571428571428
ALS2CR12	-2.634
DOCK3	1.83166666666667
PAQR9	-3.504
ASB17	0.3462
STX16	-1.374375
FEZ2	-0.180666666666667
DLAT	1.0055
KIF21B	-0.0606666666666667
CDC5L	-0.462
TMEM119	1.10366666666667
CRIP3	-0.1185
TPSD1	-0.423833333333333
TEPP	1.87875
GNGT2	1.325
C21orf121	-0.1515
WNK1	0.767416666666667
FLJ10490	1.5065
OR51B5	-1.9655
LOC203547	0.156375
HAS1	-1.9615
PPA1	-0.4055
ST7	0.274
C11orf46	-0.049
POPDC3	-3.60033333333333
ACOX2	-2.31916666666667
ATCAY	0.0378333333333333
TM4SF19	-1.2565
MFSD9	0.0211666666666667
PDHB	-0.85425
ERN1	-0.1235
LCE3C	0.42
GPR111	-0.3165
NOTCH3	2.46683333333333
ADAMTS5	0.55225
B3GALT1	-2.11266666666667
UGCGL1	0.5425
FAM58A	1.09466666666667
FBXO32	3.61175
CLPP	-0.2865
NXPH1	-1.37
MTMR3	1.15316666666667
ATP1B3	-0.154125
TMEM16A	3.044625
HIST1H3F	-0.0396666666666666
TRIM25	0.2215
SDCBP2	2.7645
CRKL	-0.950125
HOXB2	0.746333333333333
ANP32B	-0.44025
GATM	2.9685
AP4E1	-1.58925
EDG5	0.533875
CDKN3	-1.49216666666667
CDH4	-2.17225
PGD	0.7215
RND1	0.169
GAD1	-2.8475
MPG	-0.94425
LOC440350	-0.8445
ZNF133	1.08275
SERPINB12	-2.891
AMELY	0.39
DHX36	-1.167
TNFAIP8L2	2.90666666666667
PHTF2	0.0707777777777778
CCDC112	-1.04316666666667
IQCC	-0.368
HEYL	3.2455
FTSJ2	-0.271333333333333
APPL1	0.413
RAB43	-0.192285714285714
OR10G2	-1.148
WAC	0.448666666666667
ADCY9	-1.01425
RUNDC2B	-0.0191666666666666
PYCRL	0.7808
AGPAT7	-0.462
SLC22A9	-0.926666666666667
CDKAL1	-0.9
PDYN	-0.7005
C20orf74	-0.13275
MTMR11	0.188
VAV3	3.917
DAPL1	0.91125
STXBP3	-0.08875
EIF3G	-0.2035
ARHGAP22	-0.12025
NPFFR1	0.348
NPC1	0.869
ALDH9A1	2.4825
ZNF600	0.926125
ZNF678	-0.342166666666667
RASSF1	0.05825
ADD2	-2.50933333333333
PITPNB	-0.31925
PKD2L2	0.374
LRP11	1.98275
CDKL1	-0.686
SMEK2	0.87725
PRODH2	-2.5585
C11orf54	1.82983333333333
SFRS11	-1.11766666666667
IL7	-1.7575
ALS2CR16	0.19225
BTG3	0.166333333333333
PAK2	-0.268888888888889
RP11-679B17.1	1.77575
GATA4	-1.651
ATP2B1	-2.19
LOC130940	-0.966
C1orf172	2.44616666666667
ATF7IP2	-0.6345
SLC25A43	-0.102
CENTG3	0.754666666666667
IGF2BP1	-3.2084
FCHSD1	-0.038
CAMK2N2	2.30666666666667
ELAVL3	0.219444444444444
NBPF15	0.188666666666667
UBE2J2	0.27925
GNL2	-0.3395
PRR3	-0.2662
NLF2	2.8745
OR4F6	-0.0125000000000001
KLHL24	1.46133333333333
CCDC88A	-2.2117
SGPP1	-2.96616666666667
C10orf11	1.47266666666667
SLC35B4	-0.557333333333333
UGT3A2	-1.7625
ARNT2	-0.1766
CBR1	0.571375
ITPR3	-2.57316666666667
TRAPPC6B	-0.2861
AMZ1	-1.141
ARP11	2.51375
WDSUB1	0.1145
APBA1	0.504333333333333
RAB2A	0.9293
C6orf162	0.38225
HPSE2	1.44566666666667
PLCE1	-0.6745
INSL3	0.377
DLG1	-0.0283
PTPLA	-4.7145
PIGX	-0.7765
TFIP11	0.002
FIBIN	1.28
POLR2G	-0.101
GRAP2	-1.551
DNAJB8	-0.2865
CNBP	0.660666666666667
WASF1	0.1685
INPP5E	-1.1762
HSPB1	1.0141875
TMEM167	-0.386
CUBN	-0.8095
IGF1	0.5165
ITPK1	-0.1501
NAALAD2	-2.080625
G3BP1	-0.2371
NT5DC1	0.31775
CYP39A1	1.668
TMEM139	2.8335
POLK	-1.0025
GLULD1	-2.6015
RBM15	-0.136833333333333
AMZ2	-0.63475
GDF15	-3.42416666666667
MESDC2	-1.43925
INCA	1.60983333333333
ACY1L2	0.0215
GZMM	-0.723333333333333
PAIP1	-0.57375
CACNA2D1	0.00875000000000004
STK32C	0.696333333333333
SH3BP4	0.0891666666666667
DEC1	-1.3825
PADI1	1.013
UBB	-0.174
PON3	0.718833333333333
PROP1	1.473
ANKRD13B	0.2415
ADCK1	-0.55775
TCF25	-0.274666666666667
SLC38A5	-3.40825
CXorf26	0.2735
C19orf39	-0.4565
PPP1R13B	2.40025
ARL2	-0.05
TCL6	0.20325
TOP3A	-0.5245
SLC16A14	0.6915
FXYD6	0.614833333333333
HIST1H4E	0.4015
BBC3	0.919052631578947
UNC5A	-0.352333333333333
FAM86C	-0.4886
PI4KB	1.4585
B3GAT1	-1.8775
SUSD2	2.35516666666667
OAZ2	0.128
NOC4L	-0.296
C10orf12	0.47275
FADS1	-1.84016666666667
LOC144097	0.13725
DKK2	-0.6735
KIAA1949	-0.497
RHOT1	-0.3759
OXT	0.768
GPR153	2.0455
ARL4A	-0.2005
SAAL1	-0.91125
CCDC64	0.0645
USE1	-0.3985
HNMT	-1.07083333333333
PCGF3	-0.2463125
CYP2C19	-0.558333333333333
C20orf4	0.768
CCDC11	1.74725
ACSBG2	0.49525
RWDD2A	0.26525
PALLD	0.315875
CPLX4	2.0345
LOC492311	0.01875
