Hybridization REF	TCGA-BH-A0B8-01A-21R-A056-07
ZFP106	-0.64175
ZNF347	-0.7968
GTF2E1	-0.08
RY1	-0.221333333333333
ATAD2B	0.22525
ARHGAP17	-0.419
KCNIP3	-0.0347500000000001
SFPQ	-0.5265
GFRA4	-0.0136666666666667
AKR1B10	-4.693
TIGD6	0.983333333333333
RGS16	1.9665
URB1	-0.326666666666667
OR4C46	-0.296
TOP3B	-0.663
NFATC4	1.484
CA14	-3.627
BMPR1A	0.518333333333333
SNRP70	-0.602375
PRL	-0.268166666666667
C6orf130	-0.73925
STAG2	1.06475
CD55	-0.507785714285714
RPS23	1.79183333333333
SSX2	-1.5775
FDPSL2A	-0.61875
FBXO27	1.164375
SYNGR3	-1.79066666666667
TMSL3	0.2745
EML1	0.2835
NUP93	-1.34175
SMAD3	0.3613
KIAA1189	0.197833333333333
HNRPUL2	1.41233333333333
TBC1D12	2.234
C16orf24	1.1065
MRVI1	2.12883333333333
ZNF581	0.378166666666667
ELOVL3	1.979
OR51Q1	0.365666666666667
CACNB3	0.631333333333333
GALNT13	-1.03925
C10orf84	1.2761875
NEDD4	-1.212
SPO11	1.802
OR5AU1	0.266
NEK4	-0.034
PRKAR2A	-0.902
IHPK1	-0.7685
ATP6V0B	-0.2335
CACNA1E	0.8485
CEACAM8	1.43566666666667
PEX14	-0.893
FLJ12993	1.1115
ZBTB38	0.742416666666667
PCTK2	1.13683333333333
LRRC16	-0.044
FBLIM1	-0.0663333333333333
FYCO1	0.128
RP5-1022P6.2	-0.660333333333333
CMTM1	-0.32
PLTP	-0.548666666666667
RAPH1	1.9515
DOCK8	0.28975
EZH2	-2.68726666666667
SLC25A1	-0.2135
PLEKHB1	-1.651
GRB7	0.9873
ZFP37	-0.888
MRPL33	-0.14575
PELO	-0.47575
ARMC1	0.186090909090909
C9orf27	0.248125
FLJ25778	-0.002
C9orf37	-2.03566666666667
TMEM66	0.25225
SPRN	1.176375
HBEGF	0.777375
PI4KA	0.0815
LEPRE1	-1.084
POU2AF1	-5.170875
MRPL12	-0.238666666666667
REP15	-0.2315
ZC3H3	0.5285
RASAL1	-2.57525
DDAH1	0.549375
ACBD5	0.531875
TMC2	0.092
CCDC137	-1.17125
SAMD13	-2.97583333333333
UGT2B15	-1.70483333333333
TIPARP	-0.62625
DNASE1L3	1.1645
TRIM72	0.5844
DBX2	-0.504
IPO8	0.091
C21orf88	-0.5859
MAP3K14	-0.38975
LOC51233	-0.00166666666666665
GGTLA4	-2.28675
PDE6D	0.3465
ZNF117	0.219
CLK2	-0.91975
NKRF	-0.50625
TNFSF15	-0.4483
DUSP2	-0.36525
SECISBP2	-0.3059
GABRR2	0.1385
PPAP2C	0.46675
LOC51145	0.1155
PAG1	-0.798875
PIK3C3	0.17225
GNG10	-0.066
APOL4	0.460166666666667
ANKRD28	-1.4085
STMN3	1.2869
RAB14	0.3944
CDK2AP2	0.313
HDDC3	-0.082625
COMMD7	0.41325
CXXC1	-0.15225
HMCN1	-0.5065
CD40	-0.47625
DYNC1LI2	-0.01075
GDI1	0.88525
LOC646938	-0.41925
VSNL1	-2.93683333333333
PIH1D1	-0.264333333333333
RAET1G	-1.504
KRTAP5-9	-0.1055
EFTUD2	-0.49575
ZNF311	0.424333333333333
ATP6V1G3	0.06675
OR2W3	-1.18575
SCN4A	0.28375
MED10	-0.683875
FAM135A	-1.8359
ARHGAP4	-0.136
EHMT2	-0.291125
UFD1L	-0.00375
ERMP1	0.1645
MAG1	-1.51733333333333
THAP8	0.720166666666667
HACE1	-0.326333333333333
FAM82C	0.188
C3orf20	0.2525
UNC84A	-0.219333333333333
SCD5	-0.222153846153846
LASS6	1.324
LSG1	0.339833333333333
MAL	-6.1845
GPR22	0.133
WDR5B	1.89525
ACTRT1	0.6515
C17orf60	-0.140666666666667
GRIN2C	1.1937
ARMC8	-0.209083333333333
SLC47A1	-1.91216666666667
DMPK	-0.94825
DHRS13	0.5425
SMC1A	-0.227333333333333
KRTAP17-1	0.450333333333333
SMYD5	0.00174999999999999
TUSC2	-0.21925
CRHR2	0.5795
KIR3DL2	0.0285
CCDC104	0.76325
ATP2C1	1.334375
CROT	0.28
PABPC3	0.673
EGR1	0.963
THSD1	-0.05025
KHK	-0.0295
SLC12A2	1.57225
CD58	-0.57425
STOX2	-1.82416666666667
CCDC76	-0.4255
CCDC48	2.71525
DNAH1	-0.170166666666667
ZIC4	-0.282714285714286
OR1G1	0.536
PSMC6	-0.0358333333333333
PROKR1	0.478
ABCB1	-0.989125
TRAT1	-1.35825
LLGL1	0.1065
MTF1	-0.4995
USP54	2.075375
PAGE2B	-1.902
ITGB7	-4.324
CCDC81	-0.228
LOC149837	1.16925
SCUBE1	-0.1695
ZSCAN10	0.3875
HUWE1	0.218714285714286
CDH17	0.209
CD180	0.72875
IL17A	0.514
TMPO	-0.477375
KIAA1524	-1.31516666666667
HDGFRP3	0.276166666666667
OXCT1	-1.63872727272727
RRAS2	-0.393333333333333
LTBP2	2.151625
SV2B	0.633833333333333
CYP2A6	4.44875
PKD1L2	-0.741833333333333
PPM1M	0.31175
FLJ22662	1.83133333333333
ZNF502	-0.473
GP6	-1.29775
CRYBA2	2.01175
LEF1	-2.5666
CTPS	-2.70542857142857
EYA1	-2.682
EPS8L1	1.01575
MAPK14	-0.326083333333333
SERPINB2	-4.776625
GTF2F2	-0.184833333333333
ZNHIT4	0.435
PLA1A	0.592625
C20orf114	3.8855
HPR	-3.41
C18orf2	-3.7404
SATB2	-3.19825
KCNJ9	0.269875
MGC157906	-0.5575
MOCS3	0.15025
C17orf71	-0.234833333333333
PPHLN1	0.0636
HIST1H2BN	-0.735375
RAPGEF1	-0.719625
MAP3K8	1.4805
DLG4	0.349333333333333
STC1	2.1
CDGAP	1.34175
DDX26B	-2.84075
LOC150223	-1.18475
CPSF3	-1.08983333333333
TMEM14A	0.34675
MYH3	-1.6555
GPKOW	-0.05225
SULT1A1	0.39
SPON1	3.2033
YY1AP1	0.0751666666666667
RAB23	-0.02
PLA2G4A	-4.467
MAPRE3	1.2445
ZNF516	1.29614285714286
GGPS1	0.51475
EXOC3L2	-0.477125
C19orf42	0.9366
MAP2K2	0.258
HIST1H2BB	-0.07
RNF19B	0.989166666666667
C6orf128	-0.0396666666666667
TLR8	1.88725
PCDHA9	-0.017
CARS2	1.006125
CLUL1	4.41916666666667
RHAG	-4.63716666666667
UNK	0.1375
EXOC8	1.0699
C9orf95	-0.56525
C14orf143	0.4865
MAML3	0.326
LDHA	-1.4125
MRPL20	-0.20625
KLHDC6	0.704333333333333
ATP5S	0.718333333333333
C8orf55	0.2505
PHF19	-2.661375
KRTAP13-4	0.075
TTC5	0.75875
XKR5	-0.8805
SILV	-5.29116666666667
TEX28	-0.2765
TCTN1	1.46925
CX40.1	0.178
PPP2R5C	0.233875
C12orf30	-1.36516666666667
CAPG	2.2255
MPZL1	0.84775
ARSB	-1.39416666666667
TDH	-2.37133333333333
WASF4	0.3435
TSSK3	-1.38983333333333
7A5	-1.223
CRISPLD1	1.3225
MAD1L1	-0.121333333333333
SPIN4	0.230666666666667
AMPD1	-1.655
DPYSL5	-1.592
INPP1	0.552833333333333
ANKRD11	-1.01788888888889
NPAS4	-0.028
GCET2	-0.1516
RNASE9	-0.866
GUCY2D	0.426833333333333
CCDC98	0.25375
FGF4	-0.86725
CPM	-0.837333333333333
SLC26A4	-1.84316666666667
PLD5	0.13525
FAM59A	-2.052
FBXO5	-1.93688888888889
SIPA1L1	0.424625
DPYS	0.272
ATG4D	0.14
TGM3	0.8915
MTCH1	0.189875
HK1	0.122076923076923
CDC26	-0.784
GALNT12	-3.85766666666667
LOC339229	0.12025
MRPL35	-0.36075
ORC4L	0.9615
TNKS	-0.4335
C2orf24	0.639166666666667
ZNF553	0.576166666666667
GGTLA1	2.7967
ZNF497	0.7965
CDY1B	0.6695
SLC30A4	0.244375
TUB	-0.082
ARHGEF18	-0.479
ARRB1	2.365
KCNK1	1.815625
EREG	-3.35811111111111
SCAMP5	1.958
RUNDC3B	1.0205
ADAMTS20	0.597666666666667
IL17RB	0.40025
FLJ20323	-0.256
MCAM	0.34775
POLR3E	-1.65791666666667
AQR	-0.436833333333333
IPMK	0.911
CDCA7	-5.602
CAMP	-0.8375
GRHL3	-1.28625
ADAMTSL2	0.764666666666667
CLMN	2.40266666666667
SSTR3	0.1545
MAGEA5	-2.7565
OVOL2	3.89525
JMJD1B	-0.05375
RBL2	0.1461
PYGO2	0.951
PPP1R10	0.425833333333333
CSE1L	-0.8595
LCA5	0.3355
RDH16	2.75425
ASRGL1	-3.14525
TOM1	0.6665
PTX3	-6.2995
TTC15	0.5735
SCGB3A1	0.428333333333333
MRPL50	-2.13125
RCAN3	0.578625
SLC26A11	0.1515
STYX	-0.14
CINP	0.077
MARCH7	-0.28725
PFKM	-0.756833333333333
SGMS1	0.962166666666667
RIOK3	-0.0245
C1orf110	0.5585
CES7	-0.259625
LOC440248	-2.56225
PPP1R12C	-0.4825
C10orf27	0.3385
ATG9A	-0.683
MRPS26	0.708125
TMEM40	-1.151
ELP3	-0.4123
ZNF787	0.2058
HIAT1	0.164375
C8orf34	0.477833333333333
MGC4655	0.3089
PELI1	-0.979666666666667
PPT1	-0.443
SLC35C2	-0.612666666666667
C6orf125	0.07275
MUC4	-2.15183333333333
RFC4	-1.81271428571429
GNB2	-0.267
NUP50	0.128142857142857
SULT4A1	-2.42066666666667
C7	3.145875
CCDC130	-0.404833333333333
ARRDC4	-0.691
RQCD1	-0.79775
GLYCTK	-1.71825
AYTL2	-0.425090909090909
MTUS1	1.0224
LEMD3	0.718833333333333
PLEKHF2	2.05575
HOXA7	0.04425
GTF3C2	-1.1995
DYNLRB2	2.44625
CNOT10	-0.3775
MR1	0.255333333333333
FFAR1	-0.28025
PRIC285	0.02425
SLITRK6	4.494
LIX1	-2.4356
UBE1L2	-0.886416666666667
F8	1.531625
ACHE	0.1765
KPNA5	-0.458
TNFRSF12A	-2.34966666666667
EGR3	0.323
SERPIND1	-3.96233333333333
OASL	1.2065
IFRD1	-2.06775
WDFY1	0.136
ZNF267	-0.053
ACCN5	0.0895
ZBTB6	-0.0505
PPP1R3A	0.108
PRRT3	1.2635
FBXL19	-0.7175
TXNIP	0.113071428571429
ACTN2	-1.59
ATG9B	-0.546375
C9orf117	-0.209625
IL27	1.277
RPL36AL	0.498
KLK15	-0.1715
CHAD	1.288
RAP2B	-0.8693
HEBP2	1.21225
ZNF342	1.4935
CAMK2G	-0.234166666666667
TLR3	0.39975
FGF14	-0.416
HMGB2	-2.195125
TRPM5	-0.0256666666666666
OR5M11	0.1385
KIF3B	1.07736842105263
PRICKLE2	0.6655
MTMR9	-0.128875
C3orf27	0.12275
GLRA3	-1.9295
NSDHL	-0.130666666666667
TMEM32	-0.0245
POLR2D	-0.790083333333333
MYADML	-0.1145
C9orf114	-1.079
MRGPRX1	0.042
TOPORS	0.22375
CLDN19	-1.8015
C1QL4	-0.048
RNF165	2.2215
DHRS9	-0.43
DNAH2	0.719
FXR1	-0.695333333333333
ZMYM3	-0.6305
CASP3	-0.371166666666667
FAM120C	-0.942625
SCLY	-0.81275
CA7	-0.109
ENTPD5	1.081
ZNF461	0.404125
PDIA5	-0.04875
C1orf19	0.104333333333333
TMEM67	-0.10125
KCTD20	-0.304
WDR47	0.7445
FLJ38723	1.2775
KLRF1	1.153
TAS2R16	-0.736
CLDN12	-0.38475
PRKCE	0.86325
UBXD4	-0.46725
ITGAM	1.80233333333333
GLT8D3	0.304
WDR31	0.501
RGS2	-1.20575
OR51L1	0.4605
MST1R	-1.5835
KIAA1737	1.7935
OR4A5	0.922
GLIS1	-2.29216666666667
PTMA	0.281357142857143
NAPA	1.65775
PRDM11	0.785
LIPF	0.276
DIRAS3	-0.412
ASGR2	-5.026
C1QTNF4	0.04775
PIK3R4	0.523
ARMC3	0.134666666666667
NDUFV3	0.0195
BTBD3	-1.94783333333333
PPP1R2	0.290666666666667
UBE2NL	-0.53125
FOSL2	0.360285714285714
FAM119A	-1.1665
TUBA4A	-0.142
KRTAP12-1	-0.2915
SFRS2	-0.50125
RHPN1	-0.4526
EEF2	0.918333333333333
ZDHHC11	0.842166666666667
EPHA3	-1.05333333333333
RBM12	0.978
H2AFJ	2.91641666666667
EDIL3	2.2425
KIF26A	-1.67025
SERGEF	1.417
B3GALT4	2.91525
LOC90925	0.175833333333333
OSCAR	-0.35325
NPFF	-0.771
DEDD	0.294125
TMEM155	-1.118
PTPN1	0.9855
SCYL2	0.621833333333333
SKAP1	4.15125
LEAP2	-3.6885
GADD45G	2.4477
IFITM3	0.68825
PILRB	-2.48266666666667
SLU7	0.1425
DSC3	-0.4695
DNMT3L	-1.714
PAPD5	0.564875
B3GNT3	-2.816
LHCGR	0.5195
MSL-1	0.51175
UBE2S	-1.309625
SAP130	-0.41575
ANAPC11	0.18525
MAGED4B	-3.564
ATP6V1B2	0.197833333333333
C14orf179	1.29125
CAPZA1	-0.04025
CDYL2	0.171
GLRX3	-0.392
LOC136288	-1.599
MOBKL1A	-0.388
HTR2B	3.87675
CRYGD	-0.0621666666666666
NUS1	-1.10816666666667
PGRMC1	-0.652
MYOM2	-1.06725
FLJ39653	-1.96066666666667
CHM	0.4977
OR5M8	0.452
ZNF619	-0.2175
FAM105A	1.9175
CCNL1	-0.946625
NAP1L3	-0.55875
C10orf57	2.32416666666667
B3GALNT1	1.96916666666667
CSN1S2A	0.0385
TCP10L	0.762
GDAP2	0.079875
DMKN	0.0295
COX6B1	0.14425
DNASE2	0.9615
MSH5	-2.62075
LGMN	-0.1095
USP31	0.2264
OR13C8	0.9875
SDCBP	-0.2833
NUDT11	-3.05166666666667
PYGL	1.05
SNPH	1.275
B3GNT4	-1.311
MIZF	-1.1359
NUBPL	0.334625
NOD1	-0.381166666666667
CDH22	0.433125
NUBP1	0.663833333333333
DSCAM	-3.165
DGKI	0.101
FAM136A	-0.844
AKAP1	0.764
SLC16A6	2.94325
RIN3	1.1595
PSG2	-0.4805
DIP2B	0.0197499999999999
PSORS1C1	-0.5633
KIAA0495	-0.7055
FLJ90709	-0.137833333333333
LPA	-0.779
PIGA	-0.828666666666667
LY75	0.180833333333333
UTS2	-6.85416666666667
RREB1	-0.154125
GALNACT-2	0.9563
MGC3196	-0.29925
FLJ31568	1.82875
LPHN1	0.501625
SP1	0.80925
TOX4	0.707
HSPA9	0.2091
APOBEC1	-0.1205
SLC35E4	-1.19875
LSM5	-0.99175
SURF1	-0.0335
ZBTB1	-0.0688333333333333
GTF2F1	0.51025
RPS15A	0.193928571428571
DUSP21	-0.564833333333333
GINS4	-3.19283333333333
MYO15A	0.993166666666667
GIMAP7	3.22225
MGC13379	1.143
ATP6V1E2	-2.14666666666667
UTP3	-0.4105
HNRPA3	-0.5115
MT4	0.0995
C14orf155	0.282666666666667
U1SNRNPBP	0.52575
CKLF	-0.824666666666667
PLEKHN1	-0.699833333333333
MBNL1	-0.0620833333333334
NUP160	-0.82175
ACSM2A	-2.05125
LOC129881	0.423
KIAA1529	-0.747
FLJ22639	-1.70225
HAND1	-1.793
GSX1	0.341
FGA	-4.827
SERPINB1	0.8055
ZNF642	1.0455
IGFBP1	-9.0635
SLC1A1	-1.561375
DHX57	-0.89175
ZNF766	1.3235
PTPN21	-1.3148
GDPD3	-2.1615
PNPLA5	0.1235
TBR1	0.0103333333333333
FAM116A	-0.73325
IQGAP1	-0.022375
FOS	1.985375
ZNF226	0.2885
FIGNL1	-0.243333333333333
C14orf1	0.309833333333333
ZMYND17	-0.5095
PUS7	-1.47016666666667
TUBB6	-1.535625
KCNQ2	-0.335
MARCH6	0.54975
CCDC33	-0.026
PRODH	-1.071
RBM11	-2.97475
EPHA6	0.018
SLC43A1	-1.331
LOC196541	0.0377142857142857
NTN1	0.449416666666667
ING4	0.85
PCDHB10	0.124
DPH2	-0.937666666666667
SPACA4	0.618
FBXL21	-4.1175
DIAPH1	-0.8585
ZNF71	0.983
CEP76	-0.0505
CORO1A	-1.3375
RRM2	-2.312
EDG4	0.90025
OS9	0.799666666666667
SLC4A1AP	-0.017
COG5	-0.2035
COPS8	-0.59875
NGLY1	-1.11825
NCBP2	-0.083125
C17orf42	-0.146166666666667
GPSM3	0.243875
SIL1	0.898166666666667
ASB6	-1.26725
SMAD5OS	0.429166666666667
UNC93A	-3.481625
A1BG	1.19416666666667
C21orf62	-0.252
FMO5	0.575
ATRIP	0.386333333333333
CEBPG	0.523166666666667
C7orf38	-0.238666666666667
TNFRSF1B	0.18
CLEC1A	1.40766666666667
IQSEC1	0.42025
PATZ1	1.909
RBM22	1.589875
BAG2	-1.90283333333333
PAQR5	0.35
C9orf127	0.2704
THNSL1	0.91275
SHROOM3	1.7936
JAM2	0.3685
SNRPN	-3.44925
ALX4	0.529
CACNA1S	-0.054
FAM130A1	1.24725
CORIN	3.3515
CD300LB	0.537
PLEKHG6	1.2855
LRRC40	-1.325
PCLKC	-1.8505
PCDHB16	-0.216666666666667
WNT2B	-0.0251666666666667
ASNS	-1.83588888888889
MRPL49	0.224
FLJ46111	-0.9465
ISG20	-0.277625
SMU1	-0.996333333333333
CASZ1	1.3625
POLR1D	-0.00866666666666667
GIN1	-0.25
SNAG1	0.709166666666667
ANKRD29	-1.60125
CDKN2AIP	-0.30075
KRR1	0.705
CXCL1	-6.79066666666667
EPM2A	-0.0569
PC	-0.283333333333333
DEFB127	0.3875
PDZRN4	1.6155
FAH	0.243625
OR51E1	2.5725
CDC2L6	0.834333333333333
DNTTIP1	-0.54425
PAX8	0.67575
TMEM116	0.35025
C1orf150	-0.059
PRO2012	-0.21125
MRPL40	-0.239333333333333
BEX1	-4.3575
SLC2A4	-0.4175
PKMYT1	-1.09425
FEZF2	-0.488666666666667
SLC26A9	-1.14825
MAP2	-0.32
LYL1	-1.6535
SLC25A19	-0.543166666666667
NOS3	-0.1155
ZNF34	1.60616666666667
TMPRSS11F	0.150333333333333
FAM43A	-0.2205
FCRL4	0.1665
KLF14	-0.07125
FLRT2	-1.00333333333333
WRN	-1.5855
SDF2	1.0005
KRT8P12	-0.7735
C6orf195	0.057
C9orf125	-2.21266666666667
DZIP3	0.027375
RIT1	-1.0615
SCML1	-2.763
RHBDF2	-0.205625
OR2G3	0.5425
REXO1L1	-0.0255
MAP3K7IP3	-0.350125
C3orf57	-7.8605
FBXW11	-0.437833333333333
ETAA1	-0.13225
C14orf131	0.0405
AKT1S1	0.17325
SLC12A5	2.358
C9orf164	1.5485
NRIP3	-1.62757142857143
NOS1AP	2.1095
TMEM121	2.0665
SAP30BP	-0.2624
DGCR6	1.08975
WDR76	-1.49075
FAM82B	-0.244083333333333
LOC606495	-0.1935
MAP9	2.1795
BCDIN3D	1.42375
CXorf36	3.72716666666667
DSCR3	-0.3835
ZFAND3	0.49825
C7orf43	-0.282666666666667
SPSB3	0.5392
C19orf19	0.129
FAM133A	-2.498875
C12orf25	0.74475
SLC39A3	0.04775
DISP2	3.7985
PI4KAP2	-1.134
MKRN3	-2.52183333333333
ADAMTS13	-1.4565
CBLN3	0.3145
TTYH1	-2.41966666666667
C3orf18	1.072
FLJ13236	-2.046
ZMYND12	2.7565
C18orf25	0.909
GLB1L3	-2.054
ATP13A5	0.922
RANBP10	-0.4955
CD96	-2.2723
DENND1C	-1.71075
RBMS3	0.2826
SLC41A3	0.7815
DGCR6L	1.16375
TMEM128	0.1935
CSNK1G3	0.825357142857143
MOBKL2C	0.42825
TSPAN6	-0.442125
MATN2	-1.5991
MSL2L1	0.8
ST6GALNAC2	1.01383333333333
FGFBP2	0.143875
FGL1	-6.97683333333333
MPP3	1.3675
ARHGEF6	2.2765
TGFBR2	-0.22575
ACMSD	-0.374
IL33	2.5925
C9orf5	-0.114
DEAF1	-0.1979
AMN	0.2585
DEFA6	-0.664428571428571
RNF212	-1.73425
METT5D1	0.847666666666667
CIB1	-0.2201
TSSK1B	0.21175
KIAA1727	2.27625
ZNF680	0.556833333333333
LOC399900	-0.8115
LOC152217	-0.247166666666667
CTNNAL1	-2.617
CIT	-1.76308333333333
TLE6	1.12525
ZNF607	-0.57025
HERC4	-0.8465
DRAP1	0.1081
PEMT	0.6685
C10orf111	0.472
ZNF575	0.739375
KCTD7	0.17125
MYO1F	0.054125
LOC285382	0.196
RAB11A	0.4196
PLCD3	-0.8685
C15orf28	-0.37225
PTBP2	-1.3455
CTB-1048E9.5	0.660125
C19orf60	-0.198833333333333
C7orf25	0.825333333333333
SETD7	0.46375
HOXB9	-5.352
VANGL1	0.7589375
CHAF1B	-1.37825
NDUFA3	0.0475
KIAA1328	0.864166666666667
SHARPIN	0.19075
TTC23	-1.55425
UGP2	0.503166666666667
ANKIB1	0.3402
CIRBP	1.638
SEC14L4	-3.76316666666667
OVCH1	-0.322166666666667
VPS52	0.514
FAT	-1.984125
M6PRBP1	-0.223
GPRIN3	2.5225
PPM1F	-0.934333333333333
TSR1	0.0955
CCDC85A	1.48675
PCSK5	1.3455
ZFHX3	1.248
HEMK1	-0.8361
PGBD2	-0.4445
RSRC2	-0.334666666666667
AURKC	-1.7455
SCRIB	-0.335125
ORM2	-5.36033333333333
FAM115A	0.3259
FZD6	-1.170375
UNC119	0.373833333333333
GPX3	-0.14
NOV	-0.00212499999999999
CABC1	0.317875
CDC42SE2	-0.408875
EIF2S2	-0.6476
RNF130	0.2665
CKAP5	-0.128333333333333
RP11-413M3.2	0.36375
C10orf18	2.0965
TMEM93	-0.10175
DYX1C1	0.125
KCNMB2	-2.6224
ANK3	0.99475
KRT5	-2.2621
CDH12	-2.278
QRSL1	-0.746
JUB	-3.29875
SHC4	-3.255125
CCL15	1.3535
CCDC22	0.69075
SNX24	0.84225
RARS	-0.2375
MORC2	0.690125
FAM48A	-0.5375
MT1H	-3.341
PPP1R14C	-3.895
FOXD1	-3.18592857142857
C1orf213	-3.354
AMT	-1.8273
DSN1	-0.75625
PTPLAD2	4.12775
DIS3L	-0.246
RASL11A	0.4115
GPRC5B	-0.716125
FRMD7	0.568
STRN4	-0.00600000000000001
KITLG	2.29345454545455
HDGF	0.12075
OR1S1	-0.4625
SETX	-0.3775
DDR2	-0.25325
KCTD12	1.2775
LYZL2	1.311
WDR52	-0.0815
TMEM2	-0.33675
ZNF579	0.1715
LOC200810	1.49325
TNFSF9	-2.869375
PPFIA4	-4.217
CNIH3	-0.933833333333333
MAP4K4	-0.723214285714286
ROD1	-0.305357142857143
ALS2CR12	-1.1165
DOCK3	-1.82983333333333
PAQR9	-4.67275
ASB17	0.433
STX16	-1.240125
FEZ2	-0.0686666666666667
DLAT	-1.03183333333333
KIF21B	-1.62983333333333
CDC5L	-0.29825
TMEM119	1.85966666666667
CRIP3	-2.464
TPSD1	0.312333333333333
TEPP	-0.1645
GNGT2	0.428
C21orf121	0.58775
WNK1	0.198166666666667
FLJ10490	0.669
OR51B5	-3.198
LOC203547	-0.91575
HAS1	-0.384
PPA1	0.312833333333333
ST7	0.4855
C11orf46	1.3032
POPDC3	0.540666666666667
ACOX2	2.00466666666667
ATCAY	-0.151333333333333
TM4SF19	-1.74575
MFSD9	-0.560833333333333
PDHB	-0.06875
ERN1	0.163
LCE3C	0.339
GPR111	0.624
NOTCH3	1.11883333333333
ADAMTS5	0.63625
B3GALT1	-1.2605
UGCGL1	-0.411333333333333
FAM58A	0.32
FBXO32	1.173
CLPP	-0.07025
NXPH1	-2.15175
MTMR3	1.4305
ATP1B3	-0.218875
TMEM16A	3.41075
HIST1H3F	-0.6235
TRIM25	0.0995
SDCBP2	-0.0055
CRKL	-0.458625
HOXB2	3.42016666666667
ANP32B	-0.905875
GATM	2.9315
AP4E1	-0.138125
EDG5	0.488875
CDKN3	-2.05283333333333
CDH4	-2.53675
PGD	-1.51916666666667
RND1	0.4055
GAD1	-3.5252
MPG	0.217625
LOC440350	-0.59
ZNF133	-0.14975
SERPINB12	0.3205
AMELY	-0.376
DHX36	-0.7745
TNFAIP8L2	2.1105
PHTF2	0.841944444444444
CCDC112	0.067
IQCC	-0.92975
HEYL	2.7605
FTSJ2	-0.463833333333333
APPL1	0.884125
RAB43	-0.514142857142857
OR10G2	-0.3395
WAC	0.451833333333333
ADCY9	0.8375
RUNDC2B	0.437166666666667
PYCRL	0.5817
AGPAT7	-0.908
SLC22A9	-1.4125
CDKAL1	-0.613
PDYN	-0.313166666666667
C20orf74	0.39675
MTMR11	-0.6015
VAV3	2.86275
DAPL1	4.21725
STXBP3	-0.04275
EIF3G	0.481
ARHGAP22	-1.555
NPFFR1	1.021
NPC1	-0.096
ALDH9A1	1.51516666666667
ZNF600	0.95925
ZNF678	0.1495
RASSF1	-0.737416666666667
ADD2	-0.958625
PITPNB	0.31925
PKD2L2	0.388142857142857
LRP11	0.17725
CDKL1	0.212
SMEK2	0.061
PRODH2	-3.58816666666667
C11orf54	-1.03166666666667
SFRS11	-0.921166666666667
IL7	-0.892
ALS2CR16	0.8875
BTG3	-3.39816666666667
PAK2	-0.279666666666667
RP11-679B17.1	0.8765
GATA4	-1.9765
ATP2B1	0.53
LOC130940	1.9595
C1orf172	1.53583333333333
ATF7IP2	-2.7315
SLC25A43	0.290666666666667
CENTG3	-0.523833333333333
IGF2BP1	-4.4883
FCHSD1	0.3935
CAMK2N2	0.530666666666667
ELAVL3	-0.217222222222222
NBPF15	-0.5125
UBE2J2	-0.219916666666667
GNL2	-1.1775
PRR3	0.054
NLF2	0.483
OR4F6	0.1865
KLHL24	1.0515
CCDC88A	-2.3306
SGPP1	-0.298
C10orf11	-0.9145
SLC35B4	-1.65266666666667
UGT3A2	-1.275
ARNT2	1.2837
CBR1	-2.06425
ITPR3	-0.786
TRAPPC6B	-0.0763
AMZ1	-1.596
ARP11	1.8075
WDSUB1	2.1205
APBA1	0.420333333333333
RAB2A	0.4617
C6orf162	0.331625
HPSE2	0.32275
PLCE1	1.86125
INSL3	-0.12175
DLG1	-0.3157
PTPLA	-4.462
PIGX	1.145875
TFIP11	1.10716666666667
FIBIN	2.883
POLR2G	-0.2735
GRAP2	-2.11
DNAJB8	0.06825
CNBP	0.000166666666666667
WASF1	-2.726
INPP5E	-1.1889
HSPB1	0.304625
TMEM167	-0.211
CUBN	0.4085
IGF1	2.8321875
ITPK1	1.3298
NAALAD2	-1.3725
G3BP1	-0.1042
NT5DC1	0.02375
CYP39A1	-1.261
TMEM139	-1.74125
POLK	0.3394
GLULD1	-2.3285
RBM15	-1.201
AMZ2	0.82075
GDF15	-2.61883333333333
MESDC2	-0.30275
INCA	-0.762333333333333
ACY1L2	-1.792
GZMM	-1.5695
PAIP1	0.61075
CACNA2D1	-1.65025
STK32C	0.682
SH3BP4	0.866666666666667
DEC1	0.265
PADI1	-0.831
UBB	0.1311
PON3	-3.63366666666667
PROP1	1.24
ANKRD13B	0.6395
ADCK1	0.6195
TCF25	0.0205833333333333
SLC38A5	-3.37425
CXorf26	-0.0185
C19orf39	0.388
PPP1R13B	0.90875
ARL2	-0.6915
TCL6	0.0195
TOP3A	-0.5045
SLC16A14	2.121375
FXYD6	1.30216666666667
HIST1H4E	-1.13625
BBC3	0.574736842105263
UNC5A	0.608333333333333
FAM86C	0.1965
PI4KB	0.499125
B3GAT1	-4.96825
SUSD2	0.7135
OAZ2	-0.390333333333333
NOC4L	0.0555
C10orf12	-0.1445
FADS1	-3.64766666666667
LOC144097	-0.841
DKK2	2.17716666666667
KIAA1949	-0.73625
RHOT1	0.4096
OXT	0.869833333333333
GPR153	0.2585
ARL4A	-2.80816666666667
SAAL1	-0.4975
CCDC64	0.6315
USE1	0.673
HNMT	0.7555
PCGF3	-0.00993749999999999
CYP2C19	0.05825
C20orf4	0.79
CCDC11	0.178
ACSBG2	-0.70775
RWDD2A	0.163
PALLD	2.193375
CPLX4	0.085
LOC492311	1.27075
