Hybridization REF	TCGA-BH-A0E2-01A-11R-A056-07
GTF2E1	0.3295
RY1	-0.147833333333333
ATAD2B	0.111625
ARHGAP17	-0.24
KCNIP3	-1.08
SFPQ	0.35325
GFRA4	1.00466666666667
AKR1B10	-3.2095
TIGD6	0.677833333333333
RGS16	2.27575
URB1	-0.553666666666667
OR4C46	0.505
TOP3B	-0.64675
NFATC4	1.056
CA14	-3.4275
BMPR1A	0.0708333333333333
SNRP70	-0.85275
PRL	-0.0595
C6orf130	-0.728
STAG2	0.3675
CD55	-0.806928571428571
RPS23	0.862
SSX2	-1.86816666666667
FDPSL2A	-0.88425
FBXO27	-0.464875
SYNGR3	0.239
TMSL3	1.43575
EML1	-0.9015
NUP93	-1.20158333333333
SMAD3	0.2917
KIAA1189	1.44266666666667
HNRPUL2	1.23483333333333
TBC1D12	0.869166666666667
C16orf24	0.8195
MRVI1	1.8625
ZNF581	0.685333333333333
ELOVL3	0.325
OR51Q1	0.28
CACNB3	0.910833333333333
GALNT13	-1.12585714285714
C10orf84	1.1756875
NEDD4	-0.4
SPO11	-0.337
OR5AU1	0.2815
NEK4	0.156785714285714
PRKAR2A	-0.215
IHPK1	-0.619333333333333
ATP6V0B	0.056625
CACNA1E	2.0365
CEACAM8	-0.315
PEX14	-0.049
FLJ12993	3.711
ZBTB38	0.34725
PCTK2	0.8105
LRRC16	0.8054
FBLIM1	1.32233333333333
FYCO1	0.694
RP5-1022P6.2	-0.78375
CMTM1	0.288666666666667
PLTP	-0.108166666666667
RAPH1	-0.012125
DOCK8	0.70825
EZH2	-1.4936
SLC25A1	0.0313333333333333
PLEKHB1	-0.095
GRB7	0.5335
ZFP37	-1.3585
MRPL33	-1.303
PELO	-0.316
ARMC1	-0.236818181818182
C9orf27	0.437
FLJ25778	0.2155
C9orf37	-1.65216666666667
TMEM66	-0.43125
SPRN	0.504625
HBEGF	0.134375
PI4KA	-0.6275
LEPRE1	-0.6
POU2AF1	-2.893625
MRPL12	-0.238
REP15	0.3875
ZC3H3	0.66275
RASAL1	-1.11875
DDAH1	1.309
ACBD5	0.16425
TMC2	0.084
CCDC137	-1.014
SAMD13	3.8055
UGT2B15	-0.633
TIPARP	-0.3685
DNASE1L3	-0.617
TRIM72	0.0653333333333333
DBX2	-0.916
IPO8	0.3445
C21orf88	-2.437
MAP3K14	-0.58675
LOC51233	0.452166666666667
GGTLA4	-0.201
PDE6D	-0.8965
ZNF117	0.35475
CLK2	-0.948
NKRF	-0.32
TNFSF15	-0.1524
DUSP2	-0.104625
SECISBP2	0.4629
GABRR2	-1.668
PPAP2C	0.857
LOC51145	0.473166666666667
PAG1	-0.314
PIK3C3	0.118
GNG10	-0.503
APOL4	0.774333333333333
ANKRD28	0.41025
STMN3	-0.0263
RAB14	1.183
CDK2AP2	0.44375
HDDC3	-0.60775
COMMD7	0.39325
CXXC1	-0.10825
HMCN1	-0.451166666666667
CD40	0.27575
DYNC1LI2	-0.109125
GDI1	1.15625
LOC646938	0.17175
VSNL1	-2.41433333333333
PIH1D1	0.259666666666667
RAET1G	-0.8265
KRTAP5-9	0.2105
EFTUD2	-1.32125
ZNF311	-0.368333333333333
ATP6V1G3	0.3025
OR2W3	-0.89425
SCN4A	0.40775
MED10	-0.854
FAM135A	-0.6052
ARHGAP4	-1.5685
EHMT2	-0.457625
UFD1L	0.17825
ERMP1	1.71725
MAG1	-0.452666666666667
THAP8	0.267
HACE1	-0.584
FAM82C	0.310666666666667
C3orf20	-0.087
UNC84A	0.198166666666667
SCD5	0.504285714285714
LASS6	1.088375
LSG1	-0.0885
MAL	-4.873
GPR22	0.132
WDR5B	0.7585
ACTRT1	0.4995
C17orf60	-0.4395
GRIN2C	0.9801
ARMC8	-0.18975
SLC47A1	-0.635166666666667
DMPK	-0.37
DHRS13	0.150833333333333
SMC1A	-0.688333333333333
KRTAP17-1	-0.1225
SMYD5	-0.41925
TUSC2	0.268
CRHR2	0.491
KIR3DL2	0.9615
CCDC104	0.2285
ATP2C1	0.565125
CROT	0.55175
PABPC3	-0.212166666666667
EGR1	1.1825
THSD1	0.71575
KHK	-1.432
SLC12A2	0.5088125
CD58	-1.39575
STOX2	-0.4945
CCDC76	-1.437
CCDC48	4.03025
DNAH1	-0.3965
ZIC4	0.22075
OR1G1	-0.91
PSMC6	-0.413333333333333
PROKR1	0.244
ABCB1	-1.184375
TRAT1	-1.4395
LLGL1	0.159
MTF1	0.13
USP54	0.553125
PAGE2B	-2.415
ITGB7	-3.43025
CCDC81	-0.353
LOC149837	-0.25975
SCUBE1	0.3635
ZSCAN10	1.8665
HUWE1	0.179642857142857
CDH17	1.489
CD180	-0.107
IL17A	0.55175
TMPO	-1.18675
KIAA1524	-0.806333333333333
HDGFRP3	0.250666666666667
OXCT1	-1.97590909090909
RRAS2	-1.85033333333333
LTBP2	2.82625
SV2B	1.156
CYP2A6	0.085
PKD1L2	-1.28166666666667
PPM1M	-0.201
FLJ22662	0.6045
ZNF502	1.31875
GP6	-0.675
CRYBA2	-0.046
LEF1	-1.7079
CTPS	-2.36728571428571
EYA1	2.23933333333333
EPS8L1	1.098
MAPK14	-0.735083333333333
SERPINB2	-4.495
GTF2F2	0.6945
ZNHIT4	-0.037
PLA1A	1.887
C20orf114	1.02375
HPR	-4.099
C18orf2	-3.12666666666667
SATB2	-0.23325
KCNJ9	0.327857142857143
MGC157906	0.6715
MOCS3	-0.52
C17orf71	-0.131333333333333
PPHLN1	0.7353
HIST1H2BN	0.47225
RAPGEF1	-0.103125
MAP3K8	0.023
DLG4	0.7405
STC1	0.0138333333333333
CDGAP	1.22
DDX26B	-1.8725
LOC150223	-0.7505
CPSF3	-1.3695
TMEM14A	-0.06675
MYH3	-2.6865
GPKOW	0.0195
SULT1A1	-0.647833333333333
SPON1	3.812
YY1AP1	0.037
RAB23	-0.04425
PLA2G4A	-4.15075
MAPRE3	-0.525
ZNF516	1.85771428571429
GGPS1	0.67725
EXOC3L2	-0.135
C19orf42	0.3698
MAP2K2	0.1885
HIST1H2BB	1.30875
RNF19B	0.9655
C6orf128	-0.474166666666667
TLR8	2.1415
PCDHA9	0.9215
CARS2	1.5795
CLUL1	0.9345
RHAG	-3.67266666666667
UNK	0.3475
EXOC8	1.0171
C9orf95	0.99175
C14orf143	0.609333333333333
MAML3	-0.081625
LDHA	-1.84825
MRPL20	-0.36725
KLHDC6	0.412666666666667
ATP5S	0.0968333333333333
C8orf55	0.27575
PHF19	-2.24975
KRTAP13-4	0.69
TTC5	0.04825
XKR5	-0.545
SILV	-4.34533333333333
TEX28	-0.6995
TCTN1	0.3495
CX40.1	0.354
PPP2R5C	0.00924999999999986
C12orf30	-1.58916666666667
CAPG	1.2205
MPZL1	0.30465
ARSB	-1.31833333333333
TDH	-3.089
WASF4	1.05475
TSSK3	-0.910166666666667
7A5	0.763
CRISPLD1	-0.2385
MAD1L1	-0.4685
SPIN4	0.0796666666666667
AMPD1	-0.32875
DPYSL5	-0.129
INPP1	-0.783833333333333
ANKRD11	-1.10716666666667
NPAS4	-0.298875
GCET2	-0.159
RNASE9	0.499
GUCY2D	0.472333333333333
CCDC98	-0.174
FGF4	-0.454875
CPM	0.817833333333333
SLC26A4	2.23716666666667
PLD5	0.22425
FAM59A	1.0639
FBXO5	-1.00388888888889
SIPA1L1	-0.09075
DPYS	0.52225
ATG4D	0.283
TGM3	0.635
MTCH1	-0.66325
HK1	0.374571428571429
CDC26	-0.00525
GALNT12	-2.8935
LOC339229	-0.10275
MRPL35	-0.1755
ORC4L	-0.65275
TNKS	-0.526714285714286
C2orf24	0.329
ZNF553	0.749666666666667
GGTLA1	2.8821
ZNF497	-1.18575
CDY1B	0.0773333333333333
SLC30A4	0.41125
TUB	-1.86475
ARHGEF18	0.07475
ARRB1	0.039
KCNK1	1.766375
EREG	-2.2509
SCAMP5	1.61375
RUNDC3B	2.76175
ADAMTS20	-0.0386666666666667
IL17RB	2.419125
FLJ20323	-0.5285
MCAM	0.41375
POLR3E	-1.75775
AQR	0.376666666666667
IPMK	0.068
CDCA7	-4.1925
CAMP	-0.2045
GRHL3	-0.08575
ADAMTSL2	1.38583333333333
CLMN	1.4965
SSTR3	0.676
MAGEA5	-2.05583333333333
OVOL2	4.298
JMJD1B	0.5355
RBL2	0.088
PYGO2	0.75025
PPP1R10	0.6245
CSE1L	-0.854
LCA5	1.446
RDH16	-0.337
ASRGL1	-2.959875
TOM1	0.168333333333333
PTX3	-4.6245
TTC15	-0.059
SCGB3A1	1.41033333333333
MRPL50	-0.99775
RCAN3	0.122125
SLC26A11	0.684
STYX	-0.3455
CINP	-0.126
MARCH7	-0.55275
PFKM	-1.79516666666667
SGMS1	1.1735
RIOK3	-0.4462
C1orf110	0.5125
CES7	-0.017875
LOC440248	-2.986
PPP1R12C	-0.31725
C10orf27	0.745
ATG9A	-0.8305
MRPS26	0.9175
TMEM40	0.4665
ELP3	-0.4195
ZNF787	0.8611
HIAT1	-0.50075
C8orf34	0.952
MGC4655	0.0227
PELI1	0.324333333333333
PPT1	-0.7945
SLC35C2	-0.564166666666667
C6orf125	-0.0705
MUC4	-1.28433333333333
RFC4	-2.40542857142857
GNB2	0.586833333333333
NUP50	0.494571428571429
SULT4A1	-0.578
C7	1.77675
CCDC130	0.409
ARRDC4	-0.27675
RQCD1	-1.222
GLYCTK	-0.865
AYTL2	-1.3704
MTUS1	1.2526
LEMD3	0.602833333333333
PLEKHF2	1.233
HOXA7	-0.275875
GTF3C2	-2.1115
DYNLRB2	2.89
CNOT10	0.329
MR1	-0.103333333333333
FFAR1	-0.278
PRIC285	0.30475
SLITRK6	3.188
LIX1	-0.9633
UBE1L2	-0.558333333333333
F8	0.24725
ACHE	0.492333333333333
KPNA5	-0.41125
TNFRSF12A	-0.531333333333333
EGR3	0.8585
SERPIND1	-3.168
OASL	2.08025
IFRD1	-1.829375
WDFY1	-0.2995
ZNF267	0.294125
ACCN5	-0.9875
ZBTB6	0.7395
PPP1R3A	0.6235
PRRT3	1.466
FBXL19	0.007
TXNIP	0.221642857142857
ACTN2	1.12575
ATG9B	-1.024
C9orf117	1.156625
IL27	-2.2345
RPL36AL	0.924333333333334
KLK15	0.35525
CHAD	2.377
RAP2B	0.1507
HEBP2	2.0885
ZNF342	0.352
CAMK2G	-0.4925
TLR3	0.79125
FGF14	1.7235
HMGB2	-0.4905
TRPM5	0.134
OR5M11	0.3335
KIF3B	0.584052631578947
PRICKLE2	1.589
MTMR9	0.029875
C3orf27	0.0585
GLRA3	3.7795
NSDHL	-0.152
TMEM32	-0.44775
POLR2D	-1.47283333333333
MYADML	0.3735
C9orf114	-0.8335
MRGPRX1	0.474
TOPORS	0.61025
CLDN19	0.08625
C1QL4	-0.0485
RNF165	0.186
DHRS9	-0.2725
DNAH2	-1.50116666666667
FXR1	-0.708833333333333
ZMYM3	-0.522375
CASP3	0.778333333333333
FAM120C	-0.406875
SCLY	-1.572
CA7	0.0345
ENTPD5	0.204
ZNF461	0.218125
PDIA5	-0.47325
C1orf19	-1.02183333333333
TMEM67	-1.1825
KCTD20	-0.59275
WDR47	0.9905
FLJ38723	1.559
KLRF1	0.1465
TAS2R16	0.171
CLDN12	-0.42275
PRKCE	-0.2485
UBXD4	-1.6235
ITGAM	2.04816666666667
GLT8D3	0.008
WDR31	0.7635
RGS2	1.15425
OR51L1	0.569
MST1R	-1.7435
KIAA1737	1.4725
OR4A5	0.8825
GLIS1	-1.43716666666667
PTMA	0.203928571428571
NAPA	0.43675
PRDM11	0.1125
LIPF	1.151
DIRAS3	0.90725
ASGR2	-3.814375
C1QTNF4	1.31175
PIK3R4	-0.052
ARMC3	4.93875
NDUFV3	-0.095
BTBD3	-0.618
PPP1R2	0.53325
UBE2NL	-0.5525
FOSL2	0.175071428571429
FAM119A	-2.27016666666667
TUBA4A	-1.3606
KRTAP12-1	0.30275
SFRS2	-0.88125
RHPN1	0.4298
EEF2	0.1615
ZDHHC11	-0.320166666666667
EPHA3	-0.6588
RBM12	0.14425
H2AFJ	1.10458333333333
EDIL3	3.9485
KIF26A	-1.54225
SERGEF	0.211
B3GALT4	2.7215
LOC90925	2.61316666666667
OSCAR	0.16775
NPFF	-0.753125
DEDD	0.661125
TMEM155	-1.0335
PTPN1	-0.1045
SCYL2	-0.255166666666667
SKAP1	1.3465
LEAP2	-2.84266666666667
GADD45G	1.3442
IFITM3	0.8805
PILRB	-1.37583333333333
SLU7	0.4430625
DSC3	0.747
DNMT3L	-0.40425
PAPD5	0.59275
B3GNT3	-1.32216666666667
LHCGR	0.295
MSL-1	0.2165
UBE2S	-0.8055
SAP130	-0.99575
ANAPC11	0.827
MAGED4B	-0.4895
ATP6V1B2	-0.1835
C14orf179	1.1115
CAPZA1	-0.514125
CDYL2	0.0983333333333333
GLRX3	-0.907666666666667
LOC136288	0.2735
MOBKL1A	-0.191
HTR2B	1.89225
CRYGD	0.00833333333333332
NUS1	-0.406833333333333
PGRMC1	-0.587
MYOM2	0.71725
FLJ39653	-1.86716666666667
CHM	0.1637
OR5M8	0.6285
ZNF619	-0.334
FAM105A	-0.14525
CCNL1	-1.399625
NAP1L3	0.52075
C10orf57	1.42316666666667
B3GALNT1	1.19466666666667
CSN1S2A	-0.0355
TCP10L	-0.23375
GDAP2	-0.225125
DMKN	-1.026
COX6B1	0.384
DNASE2	0.868666666666667
MSH5	-2.5685
LGMN	-0.380125
USP31	-0.5165
OR13C8	0.582
SDCBP	-0.5087
NUDT11	-1.90033333333333
PYGL	-1.74866666666667
SNPH	-0.4995
B3GNT4	-0.745
MIZF	-1.1263
NUBPL	-0.58625
NOD1	-0.349833333333333
CDH22	1.140625
NUBP1	0.338833333333333
DSCAM	-3.5775
DGKI	0.234
FAM136A	-0.9625
AKAP1	0.0433333333333333
SLC16A6	1.767
RIN3	0.855
PSG2	0.09925
DIP2B	-0.790083333333333
PSORS1C1	-0.2733
KIAA0495	-1.403
FLJ90709	-0.548166666666667
LPA	-0.0111666666666667
PIGA	0.0243333333333333
LY75	0.4755
UTS2	-5.28
RREB1	0.3255
GALNACT-2	0.5887
MGC3196	-0.8185
FLJ31568	-1.434
LPHN1	0.651625
SP1	-0.161875
TOX4	0.669166666666667
HSPA9	0.2458
APOBEC1	3.0025
SLC35E4	-1.6775
LSM5	-0.8655
SURF1	0.2665
ZBTB1	0.000999999999999982
GTF2F1	0.111
RPS15A	-0.0816428571428571
DUSP21	0.122
GINS4	-2.83083333333333
MYO15A	0.091
GIMAP7	3.38525
MGC13379	1.16825
ATP6V1E2	-1.28766666666667
UTP3	0.20925
HNRPA3	-0.549875
MT4	0.879
C14orf155	-0.0525
U1SNRNPBP	0.332
CKLF	-0.9855
PLEKHN1	-0.408666666666667
MBNL1	-0.570666666666667
NUP160	-1.61075
ACSM2A	-1.646
LOC129881	0.824
KIAA1529	-1.5615
FLJ22639	-2.75475
HAND1	-0.665
GSX1	0.4135
FGA	-3.68525
SERPINB1	-0.347
ZNF642	0.66675
IGFBP1	-7.632875
SLC1A1	1.1585
DHX57	-1.19
ZNF766	1.0275
PTPN21	-0.5235
GDPD3	-2.22266666666667
PNPLA5	0.3045
TBR1	0.212166666666667
FAM116A	-0.0975
IQGAP1	0.44025
FOS	2.211875
ZNF226	0.306625
FIGNL1	-0.977
C14orf1	0.00783333333333333
ZMYND17	-0.355
PUS7	-1.20816666666667
TUBB6	-0.558875
KCNQ2	-0.6225
MARCH6	0.0326666666666666
CCDC33	0.523
PRODH	-0.40525
RBM11	1.26075
EPHA6	0.161
SLC43A1	-0.0155
LOC196541	0.204625
NTN1	0.994583333333333
ING4	0.18525
PCDHB10	2.67425
DPH2	-1.09016666666667
SPACA4	0.0365
FBXL21	-4.293
DIAPH1	-0.321666666666667
ZNF71	0.968333333333333
CEP76	-0.284
CORO1A	-0.81375
RRM2	-3.346625
EDG4	1.0995
OS9	1.48883333333333
SLC4A1AP	-0.692
COG5	-0.98875
COPS8	-1.0355
NGLY1	-0.598
NCBP2	-0.337375
C17orf42	-1.42166666666667
GPSM3	0.983375
SIL1	1.01216666666667
ASB6	-0.55
SMAD5OS	-0.053
UNC93A	-1.927
A1BG	0.123333333333333
C21orf62	0.27225
FMO5	0.198916666666667
ATRIP	0.938
CEBPG	0.304666666666667
C7orf38	0.141166666666667
TNFRSF1B	0.583333333333333
CLEC1A	0.00799999999999996
IQSEC1	0.06525
PATZ1	1.6266
RBM22	1.51825
BAG2	-2.482
PAQR5	-1.8865
C9orf127	0.7849
THNSL1	0.50825
SHROOM3	2.5787
JAM2	1.32825
SNRPN	-2.51425
ALX4	0.205
CACNA1S	0.5575
FAM130A1	0.04675
CORIN	2.267
CD300LB	0.9495
PLEKHG6	0.3405
LRRC40	-1.289
PCLKC	-0.74525
PCDHB16	2.24566666666667
WNT2B	0.533666666666667
ASNS	-1.03144444444444
MRPL49	-0.555
FLJ46111	-1.103
ISG20	1.610875
SMU1	0.471333333333333
CASZ1	0.2525
POLR1D	0.226083333333333
GIN1	-0.7085
SNAG1	0.482166666666667
ANKRD29	-0.292
CDKN2AIP	0.26075
KRR1	0.3645
CXCL1	-3.08033333333333
EPM2A	0.0752
PC	-0.925
DEFB127	0.112
PDZRN4	1.57916666666667
FAH	-0.82825
OR51E1	2.2775
CDC2L6	-0.463
DNTTIP1	-0.67675
PAX8	-0.9275
TMEM116	-0.20425
C1orf150	0.336
PRO2012	0.08
MRPL40	-0.573333333333333
BEX1	-3.439
SLC2A4	-1.28416666666667
PKMYT1	-1.0735
FEZF2	-0.0113333333333333
SLC26A9	-1.726
MAP2	0.304583333333333
LYL1	-0.898
SLC25A19	-0.707333333333333
NOS3	-0.174
ZNF34	1.06833333333333
TMPRSS11F	-0.231
FAM43A	-0.45225
FCRL4	0.4745
KLF14	0.18
FLRT2	-0.806333333333333
WRN	-1.61375
SDF2	0.7753
KRT8P12	-0.94375
C6orf195	0.4145
C9orf125	-1.527
DZIP3	0.61575
RIT1	-0.0175833333333333
SCML1	-2.46283333333333
RHBDF2	0.557125
OR2G3	0.1575
REXO1L1	-0.4245
MAP3K7IP3	-0.44025
C3orf57	-1.56475
FBXW11	-0.594666666666667
ETAA1	-0.539
C14orf131	-0.1763
AKT1S1	0.057
SLC12A5	-0.79075
C9orf164	1.4725
NRIP3	0.303625
NOS1AP	-0.111
TMEM121	2.02625
SAP30BP	0.1214
DGCR6	0.455
WDR76	-1.68625
FAM82B	-0.893416666666667
LOC606495	-1.112
MAP9	3.40366666666667
BCDIN3D	0.2565
CXorf36	2.4395
DSCR3	-0.4975
ZFAND3	0.644875
C7orf43	0.424166666666667
SPSB3	0.6639
C19orf19	0.866
FAM133A	-2.294625
C12orf25	-0.26875
SLC39A3	-0.36775
DISP2	0.20475
PI4KAP2	-2.0425
MKRN3	-2.209
ADAMTS13	-0.447875
CBLN3	0.0035
TTYH1	-1.30916666666667
C3orf18	1.2445
FLJ13236	-0.854
ZMYND12	2.585
C18orf25	0.698125
GLB1L3	-0.4765
ATP13A5	1.268
RANBP10	-0.31075
CD96	-0.9199
DENND1C	-0.57975
RBMS3	1.0865
SLC41A3	1.60183333333333
DGCR6L	0.5735
TMEM128	0.719166666666667
CSNK1G3	0.478214285714286
MOBKL2C	0.404
TSPAN6	-0.707
MATN2	-1.3946
MSL2L1	0.538333333333333
ST6GALNAC2	1.49966666666667
FGFBP2	-0.276
FGL1	-5.60033333333333
MPP3	-2.20633333333333
ARHGEF6	1.482
TGFBR2	0.111
ACMSD	-0.0585
IL33	1.7055
C9orf5	-0.344333333333333
DEAF1	0.0425
AMN	0.9
DEFA6	-0.0435
RNF212	-0.5375
METT5D1	0.2375
CIB1	0.9453
TSSK1B	-0.0365
KIAA1727	1.728
ZNF680	0.470166666666667
LOC399900	-1.7685
LOC152217	-0.461666666666667
CTNNAL1	-3.0915
CIT	-1.55141666666667
TLE6	1.24425
ZNF607	-0.80225
HERC4	-0.579
DRAP1	0.4958
PEMT	-0.36025
C10orf111	-0.421
ZNF575	1.91825
KCTD7	0.173
MYO1F	0.334375
LOC285382	-0.55975
RAB11A	1.0924
PLCD3	-1.096
C15orf28	0.218
PTBP2	-1.057375
CTB-1048E9.5	-0.387375
C19orf60	0.720666666666667
C7orf25	0.483166666666667
SETD7	0.82625
HOXB9	-4.553
VANGL1	0.0505625
CHAF1B	-1.6685
NDUFA3	0.647
KIAA1328	-0.544
SHARPIN	0.739625
TTC23	-0.5135
UGP2	0.02075
ANKIB1	0.1889
CIRBP	0.647142857142857
SEC14L4	-2.73616666666667
OVCH1	-0.019
VPS52	-0.2575
FAT	-0.599375
M6PRBP1	0.65125
GPRIN3	0.63
PPM1F	-0.366
TSR1	-0.95025
CCDC85A	2.26025
PCSK5	1.788
ZFHX3	0.3595
HEMK1	-0.528
PGBD2	0.022
RSRC2	-0.0686666666666667
AURKC	-0.668833333333333
SCRIB	0.36875
ORM2	-4.09233333333333
FAM115A	0.6115
FZD6	-0.325375
UNC119	0.3545
GPX3	-1.1778
NOV	-0.306125
CABC1	-0.0615
CDC42SE2	-0.317
EIF2S2	-0.6444
RNF130	0.894375
CKAP5	-0.0316666666666667
RP11-413M3.2	1.7995
C10orf18	0.5352
TMEM93	-1.06325
DYX1C1	1.14325
KCNMB2	-2.458375
ANK3	2.53791666666667
KRT5	-0.4302
CDH12	-2.001375
QRSL1	-0.33825
JUB	-0.90475
SHC4	-0.986875
CCL15	1.20116666666667
CCDC22	0.62375
SNX24	0.87625
RARS	-0.61625
MORC2	0.3885
FAM48A	0.57675
MT1H	-1.238
PPP1R14C	-0.567
FOXD1	-0.260714285714286
C1orf213	-2.5765
AMT	-2.4345
DSN1	-1.43675
PTPLAD2	1.557
DIS3L	0.00425
RASL11A	1.53875
GPRC5B	-0.79625
FRMD7	0.495
STRN4	0.25925
KITLG	2.07736363636364
HDGF	-0.0875
OR1S1	-0.0465
SETX	0.338
DDR2	0.314875
KCTD12	1.641
LYZL2	0.846
WDR52	-2.057
TMEM2	2.392875
ZNF579	1.44716666666667
LOC200810	-0.24825
TNFSF9	-1.755375
PPFIA4	-3.53325
CNIH3	0.9815
MAP4K4	-1.10378571428571
ROD1	0.7475
ALS2CR12	-0.447666666666667
DOCK3	0.502833333333333
PAQR9	-3.72275
ASB17	-0.183166666666667
STX16	-1.20075
FEZ2	-0.166333333333333
DLAT	-0.945
KIF21B	-1.53066666666667
CDC5L	-0.57275
TMEM119	1.10766666666667
CRIP3	-1.5235
TPSD1	0.672
TEPP	0.74925
GNGT2	0.9275
C21orf121	-0.0275
WNK1	0.323583333333333
FLJ10490	1.0593
OR51B5	-1.6085
LOC203547	-0.764375
HAS1	-0.1925
PPA1	-0.457333333333333
ST7	0.096
C11orf46	0.6771
POPDC3	-2.83816666666667
ACOX2	1.02866666666667
ATCAY	-0.0414166666666667
TM4SF19	-2.60825
MFSD9	-0.347166666666667
PDHB	-0.1615
ERN1	0.12475
LCE3C	-0.161
GPR111	0.5425
NOTCH3	2.58583333333333
ADAMTS5	2.11725
B3GALT1	-1.195
UGCGL1	-0.661166666666667
FAM58A	0.687833333333333
FBXO32	1.39825
CLPP	0.237
NXPH1	5.359
MTMR3	1.25933333333333
ATP1B3	-1.09025
TMEM16A	4.228125
HIST1H3F	0.896
TRIM25	-0.218
SDCBP2	2.137
CRKL	-0.571875
HOXB2	-0.921
ANP32B	-0.4415
GATM	1.1735
AP4E1	0.00750000000000001
EDG5	0.484375
CDKN3	0.0753333333333333
CDH4	-2.507
PGD	-0.592666666666667
RND1	0.1925
GAD1	-3.00855555555556
MPG	0.454375
LOC440350	-0.1855
ZNF133	-0.2225
SERPINB12	1.704
AMELY	0.3966
DHX36	-0.93475
TNFAIP8L2	2.66166666666667
PHTF2	0.0503333333333333
CCDC112	-0.208166666666667
IQCC	-1.1355
HEYL	3.6455
FTSJ2	-0.5985
APPL1	0.8045
RAB43	0.206928571428571
OR10G2	0.193
WAC	0.304
ADCY9	-0.7645
RUNDC2B	-0.364166666666667
PYCRL	1.0465
AGPAT7	-0.188166666666667
SLC22A9	-1.3765
CDKAL1	-0.431
PDYN	-0.541166666666667
C20orf74	-0.1965
MTMR11	1.63875
VAV3	4.70158333333333
DAPL1	6.9835
STXBP3	0.27275
EIF3G	0.03775
ARHGAP22	-0.00900000000000004
NPFFR1	0.622
NPC1	0.0221666666666667
ALDH9A1	1.055
ZNF600	0.408875
ZNF678	0.461666666666667
RASSF1	-0.286166666666667
ADD2	-2.73775
PITPNB	0.33675
PKD2L2	-0.135428571428571
LRP11	0.24925
CDKL1	0.31825
SMEK2	0.42925
PRODH2	-2.8915
C11orf54	-0.745333333333333
SFRS11	-1.04983333333333
IL7	-0.138
ALS2CR16	0.837
BTG3	-2.19216666666667
PAK2	-0.373888888888889
RP11-679B17.1	-0.845
GATA4	0.696666666666667
ATP2B1	0.05675
LOC130940	0.37
C1orf172	2.42516666666667
ATF7IP2	-0.29275
SLC25A43	-0.724166666666667
CENTG3	0.443916666666667
IGF2BP1	-3.792
FCHSD1	0.2965
CAMK2N2	1.58016666666667
ELAVL3	0.0373
NBPF15	-0.706333333333333
UBE2J2	-0.289727272727273
GNL2	-0.792
PRR3	0.3172
NLF2	1.9445
OR4F6	0.213
KLHL24	0.738666666666667
CCDC88A	-2.2576
SGPP1	0.5945
C10orf11	0.234166666666667
SLC35B4	-1.59566666666667
UGT3A2	-0.83
ARNT2	-1.3458
CBR1	0.018875
ITPR3	-0.794833333333333
TRAPPC6B	-0.3663
AMZ1	3.6175
ARP11	0.092
WDSUB1	-0.41725
APBA1	0.344333333333333
RAB2A	0.7583
C6orf162	-0.65325
HPSE2	0.23375
PLCE1	-0.80375
INSL3	0.25875
DLG1	-0.1674
PTPLA	-2.86
PIGX	-0.181
TFIP11	0.417666666666667
FIBIN	3.303
POLR2G	-0.4835
GRAP2	-1.8404
DNAJB8	-0.267
CNBP	0.477333333333333
WASF1	-0.8075
INPP5E	-0.7683
HSPB1	1.638875
TMEM167	-0.2493
CUBN	-0.023
IGF1	2.02275
ITPK1	0.7858
NAALAD2	-1.6585
G3BP1	0.3114
NT5DC1	0.71175
CYP39A1	-1.449
TMEM139	-0.171727272727273
POLK	-0.6308
GLULD1	-0.152
RBM15	-1.468
AMZ2	0.08875
GDF15	-2.33666666666667
MESDC2	-0.4725
INCA	-0.074
ACY1L2	-1.339
GZMM	-0.178666666666667
PAIP1	0.527
CACNA2D1	0.15275
STK32C	-1.004
SH3BP4	0.319833333333333
DEC1	-0.2325
PADI1	-0.976
UBB	0.3601
PON3	-2.96666666666667
PROP1	0.6085
ANKRD13B	-0.13
ADCK1	-0.02525
TCF25	-0.258583333333333
SLC38A5	-2.837
CXorf26	0.3015
C19orf39	0.3855
PPP1R13B	0.419
ARL2	-0.931
TCL6	0.201833333333333
TOP3A	-1.01
SLC16A14	1.8395
FXYD6	1.89766666666667
HIST1H4E	-0.146
BBC3	0.935052631578947
UNC5A	0.391833333333333
FAM86C	-0.3916
PI4KB	0.04225
B3GAT1	-3.5815
SUSD2	0.7965
OAZ2	-0.006
NOC4L	-0.3335
C10orf12	0.08475
FADS1	-2.57666666666667
LOC144097	-0.84725
DKK2	4.50683333333333
KIAA1949	-0.1445
RHOT1	-0.4892
OXT	1.18083333333333
GPR153	1.83625
ARL4A	-1.2695
SAAL1	-1.0255
CCDC64	-0.2465
USE1	-0.1455
HNMT	0.467166666666667
PCGF3	0.7144375
CYP2C19	0.446666666666667
C20orf4	0.723
CCDC11	2.71725
ACSBG2	-0.23375
RWDD2A	0.33675
PALLD	2.687625
CPLX4	0.996
LOC492311	1.0775
KPNA2	-1.24
MACROD1	-0.1402
TMCO3	0.958666666666667
C15orf52	0.0553333333333333
BIRC5	-0.2
PRR16	0.303166666666667
FAM63B	0.455
KATNB1	-0.726333333333333
