Hybridization REF	TCGA-BH-A0DS-01A-11R-A056-07
ARHGAP17	-0.0132
KCNIP3	-1.15625
SFPQ	0.07425
GFRA4	0.0315
AKR1B10	2.789875
TIGD6	1.3325
RGS16	2.1815
URB1	-0.572166666666667
OR4C46	0.197333333333333
TOP3B	-0.83575
NFATC4	0.826
CA14	-4.239
BMPR1A	-0.094
SNRP70	-0.263875
PRL	0.4376
C6orf130	-0.04225
STAG2	0.2325
CD55	-0.0617142857142857
RPS23	0.800666666666667
SSX2	-1.785
FDPSL2A	0.48125
FBXO27	0.623625
SYNGR3	-1.21766666666667
TMSL3	1.23175
EML1	-1.4825
NUP93	-0.758166666666667
SMAD3	-0.7878
KIAA1189	-0.4325
HNRPUL2	-0.194333333333333
TBC1D12	0.699833333333333
C16orf24	1.06775
MRVI1	1.23116666666667
ZNF581	-0.5405
ELOVL3	0.0335
OR51Q1	0.64175
CACNB3	0.532166666666667
GALNT13	-2.205625
C10orf84	0.744125
NEDD4	-0.1178
SPO11	1.9335
OR5AU1	0.6935
NEK4	0.342357142857143
PRKAR2A	-0.556
IHPK1	0.193833333333333
ATP6V0B	0.513875
CACNA1E	0.6535
CEACAM8	1.82133333333333
PEX14	0.186
FLJ12993	2.778
ZBTB38	0.06825
PCTK2	1.0505
LRRC16	1.9686
FBLIM1	0.251333333333333
FYCO1	1.407
RP5-1022P6.2	0.903
CMTM1	-0.443166666666667
PLTP	0.831666666666667
RAPH1	0.419875
DOCK8	1.887875
EZH2	-1.0612
SLC25A1	-0.178
PLEKHB1	-0.9943
GRB7	1.6034
ZFP37	0.652
MRPL33	-0.77325
PELO	-0.78825
ARMC1	-0.158181818181818
C9orf27	0.213625
FLJ25778	0.1065
C9orf37	-0.853166666666667
TMEM66	1.5175
SPRN	0.154
HBEGF	1.584875
PI4KA	-0.659
LEPRE1	-1.093
POU2AF1	-0.158375
MRPL12	-1.58916666666667
REP15	0.286
ZC3H3	0.779
RASAL1	1.4875
DDAH1	0.62225
ACBD5	-0.216375
TMC2	0.8675
CCDC137	-1.0145
SAMD13	-0.2025
UGT2B15	0.051
TIPARP	0.55975
DNASE1L3	2.96075
TRIM72	0.220333333333333
DBX2	2.16225
IPO8	0.10125
C21orf88	-0.4873
MAP3K14	0.69225
LOC51233	-0.121166666666667
GGTLA4	2.7035
PDE6D	-0.1315
ZNF117	0.64125
CLK2	-0.071625
NKRF	-1.03725
TNFSF15	0.8814
DUSP2	0.13
SECISBP2	0.5628
GABRR2	-0.082
PPAP2C	1.382
LOC51145	-0.220166666666667
PAG1	-0.3335
PIK3C3	0.27675
GNG10	-0.557
APOL4	0.855333333333333
ANKRD28	-0.93475
STMN3	-1.4694
RAB14	0.9285
CDK2AP2	-0.67875
HDDC3	0.1975
COMMD7	0.96325
CXXC1	-0.39075
HMCN1	-0.499833333333333
CD40	0.55425
DYNC1LI2	0.1521875
GDI1	0.005
LOC646938	-0.214
VSNL1	-2.684
PIH1D1	-0.5245
RAET1G	-1.309
KRTAP5-9	-0.025
EFTUD2	-0.6745
ZNF311	0.436333333333333
ATP6V1G3	0.1095
OR2W3	0.06
SCN4A	1.2995
MED10	-0.849375
FAM135A	-0.9718
ARHGAP4	-0.9435
EHMT2	-0.80075
UFD1L	-0.73825
ERMP1	2.022
MAG1	-0.475666666666667
THAP8	0.1115
HACE1	-0.808833333333333
FAM82C	0.882833333333333
C3orf20	-1.9005
UNC84A	-0.0425
SCD5	-0.51125
LASS6	1.481
LSG1	0.303666666666667
MAL	-4.91625
GPR22	-0.3165
WDR5B	0.51575
ACTRT1	1.113
C17orf60	-0.444666666666667
GRIN2C	0.5087
ARMC8	-0.191166666666667
SLC47A1	-2.8685
DMPK	-0.284
DHRS13	-1.15216666666667
SMC1A	-0.7315
KRTAP17-1	0.317
SMYD5	-1.02025
TUSC2	0.669875
CRHR2	0.3455
KIR3DL2	0.451
CCDC104	-0.43375
ATP2C1	0.646625
CROT	2.13925
PABPC3	-0.416666666666667
EGR1	1.52633333333333
THSD1	1.194
KHK	-2.24725
SLC12A2	3.3574375
CD58	-1.1025
STOX2	-0.107666666666667
CCDC76	-0.887
CCDC48	4.5
DNAH1	0.109666666666667
ZIC4	-0.27275
OR1G1	-0.783
PSMC6	-0.207833333333333
PROKR1	0.136
ABCB1	0.492
TRAT1	-0.05525
LLGL1	-0.076
MTF1	0.713
USP54	1.210875
PAGE2B	-2.7725
ITGB7	-3.63875
CCDC81	-0.2465
LOC149837	0.0975
SCUBE1	1.2155
ZSCAN10	0.5145
HUWE1	0.217714285714286
CDH17	-0.466
CD180	0.1805
IL17A	-0.152
TMPO	-0.431125
KIAA1524	-0.485666666666667
HDGFRP3	-0.590166666666667
OXCT1	-1.06854545454545
RRAS2	-2.11116666666667
LTBP2	3.3605
SV2B	2.35266666666667
CYP2A6	4.510625
PKD1L2	-0.449833333333333
PPM1M	0.16125
FLJ22662	1.67183333333333
ZNF502	1.02975
GP6	-1.07225
CRYBA2	-1.3925
LEF1	-2.2896
CTPS	-3.058
EYA1	-1.31733333333333
EPS8L1	1.79525
MAPK14	-0.232916666666667
SERPINB2	-4.8995
GTF2F2	-0.412
ZNHIT4	-0.7455
PLA1A	1.0745
C20orf114	4.8705
HPR	-3.6335
C18orf2	-3.913
SATB2	-2.9685
KCNJ9	0.012125
MGC157906	-0.084
MOCS3	0.6795
C17orf71	-0.115
PPHLN1	0.2402
HIST1H2BN	-0.556375
RAPGEF1	-0.201375
MAP3K8	0.87825
DLG4	-0.239333333333333
STC1	0.182333333333333
CDGAP	1.73125
DDX26B	-1.23575
LOC150223	-1.69475
CPSF3	-1.35033333333333
TMEM14A	-0.04425
MYH3	-1.97725
GPKOW	0.4365
SULT1A1	0.635833333333333
SPON1	2.8599
YY1AP1	0.596
RAB23	-0.48975
PLA2G4A	-3.691
MAPRE3	-0.82875
ZNF516	0.956357142857143
GGPS1	1.57275
EXOC3L2	-0.094125
C19orf42	0.8711
MAP2K2	-0.122833333333333
HIST1H2BB	0.0205
RNF19B	0.745
C6orf128	-0.416833333333333
TLR8	3.62875
PCDHA9	0.581
CARS2	-0.645
CLUL1	0.986
RHAG	-4.3865
UNK	-0.244
EXOC8	1.5003
C9orf95	1.217
C14orf143	0.8885
MAML3	0.165125
LDHA	-2.5715
MRPL20	-0.231
KLHDC6	0.782
ATP5S	0.123666666666667
C8orf55	0.659
PHF19	-2.453125
KRTAP13-4	0.5015
TTC5	0.8805
XKR5	-0.21975
SILV	-4.44416666666667
TEX28	0.1665
TCTN1	0.93475
CX40.1	-0.17675
PPP2R5C	0.102125
C12orf30	-1.395
CAPG	0.8315
MPZL1	1.1427
ARSB	-1.87716666666667
TDH	-2.551
WASF4	0.129
TSSK3	-1.02466666666667
7A5	2.2395
CRISPLD1	1.193875
MAD1L1	-0.393333333333333
SPIN4	-0.167333333333333
AMPD1	3.77225
DPYSL5	0.1135
INPP1	-0.220333333333333
ANKRD11	-0.842444444444444
NPAS4	-0.00350000000000001
GCET2	0.6541
RNASE9	-0.828
GUCY2D	-0.0802
CCDC98	0.1205
FGF4	-1.208125
CPM	-0.512333333333333
SLC26A4	-1.17816666666667
PLD5	-0.221
FAM59A	0.1121
FBXO5	-2.81777777777778
SIPA1L1	-0.178
DPYS	1.32
ATG4D	0.37775
TGM3	2.0385
MTCH1	0.089375
HK1	-0.397
CDC26	0.383875
GALNT12	-2.82933333333333
LOC339229	-0.227
MRPL35	-0.5335
ORC4L	-0.765
TNKS	0.0951428571428572
C2orf24	0.0733333333333333
ZNF553	0.316333333333333
GGTLA1	3.2062
ZNF497	0.46575
CDY1B	1.39566666666667
SLC30A4	0.159875
TUB	-1.125625
ARHGEF18	0.6575
ARRB1	1.18775
KCNK1	-0.48725
EREG	-3.366
SCAMP5	-0.6085
RUNDC3B	3.0515
ADAMTS20	-0.2985
IL17RB	0.441375
FLJ20323	-0.30025
MCAM	0.515125
POLR3E	-0.623
AQR	0.675
IPMK	0.4115
CDCA7	-3.587375
CAMP	2.413
GRHL3	1.44825
ADAMTSL2	1.44416666666667
CLMN	3.36283333333333
SSTR3	0.0835
MAGEA5	-2.51266666666667
OVOL2	4.63675
JMJD1B	0.98075
RBL2	0.393
PYGO2	1.1935
PPP1R10	0.573166666666667
CSE1L	-1.31633333333333
LCA5	1.306
RDH16	-0.70925
ASRGL1	-0.0767500000000001
TOM1	0.571333333333333
PTX3	-3.06775
TTC15	0.186
SCGB3A1	4.00416666666667
MRPL50	-0.542
RCAN3	0.204
SLC26A11	0.35575
STYX	0.318166666666667
CINP	-0.01675
MARCH7	-0.19675
PFKM	-1.17333333333333
SGMS1	0.6535
RIOK3	-0.371
C1orf110	0.152
CES7	0.613875
LOC440248	-1.61225
PPP1R12C	0.18625
C10orf27	0.998
ATG9A	-0.79025
MRPS26	0.521375
TMEM40	1.24
ELP3	0.4386
ZNF787	0.4298
HIAT1	0.016375
C8orf34	1.04
MGC4655	-0.4545
PELI1	0.674
PPT1	0.3236
SLC35C2	0.178333333333333
C6orf125	-0.2895
MUC4	-2.038
RFC4	-1.64428571428571
GNB2	0.775666666666667
NUP50	-0.197714285714286
SULT4A1	-2.56966666666667
C7	5.416875
CCDC130	0.454
ARRDC4	0.31675
RQCD1	-1.17975
GLYCTK	-0.5355
AYTL2	-1.50781818181818
MTUS1	2.278
LEMD3	0.574666666666667
PLEKHF2	1.85275
HOXA7	0.907875
GTF3C2	-0.9395
DYNLRB2	3.33725
CNOT10	-0.39575
MR1	1.77416666666667
FFAR1	0.0515
PRIC285	0.00849999999999998
SLITRK6	-0.56425
LIX1	-2.24966666666667
UBE1L2	-0.680416666666667
F8	1.187
ACHE	0.141
KPNA5	-0.47525
TNFRSF12A	-2.458
EGR3	0.738
SERPIND1	-3.65916666666667
OASL	1.1145
IFRD1	-1.470625
WDFY1	-0.000833333333333343
ZNF267	1.035
ACCN5	-2.818
ZBTB6	0.4625
PPP1R3A	-0.0485
PRRT3	0.943
FBXL19	-0.6565
TXNIP	3.26585714285714
ACTN2	-1.5315
ATG9B	-0.89875
C9orf117	1.133125
IL27	1.645
RPL36AL	0.120333333333333
KLK15	-1.6275
CHAD	2.4805
RAP2B	-0.685
HEBP2	1.823
ZNF342	1.8995
CAMK2G	-0.4055
TLR3	1.53975
FGF14	2.17375
HMGB2	-1.02525
TRPM5	-0.347166666666667
OR5M11	0.0895
KIF3B	0.466052631578947
PRICKLE2	1.022
MTMR9	0.367625
C3orf27	0.1605
GLRA3	-1.56116666666667
NSDHL	-0.112833333333333
TMEM32	-0.20575
POLR2D	-1.05925
MYADML	0.228
C9orf114	-0.319
MRGPRX1	1.638
TOPORS	0.96025
CLDN19	1.5455
C1QL4	0.0215
RNF165	-0.5875
DHRS9	0.891
DNAH2	-0.115333333333333
FXR1	-0.719
ZMYM3	-0.744125
CASP3	-0.186833333333333
FAM120C	-0.872375
SCLY	-1.64075
CA7	-0.5555
ENTPD5	2.13833333333333
ZNF461	0.455
PDIA5	0.81825
C1orf19	-0.0118333333333333
TMEM67	-0.315
KCTD20	-0.14475
WDR47	0.66
FLJ38723	0.076
KLRF1	3.36066666666667
TAS2R16	0.00849999999999999
CLDN12	0.97675
PRKCE	0.05375
UBXD4	-1.18175
ITGAM	2.78933333333333
GLT8D3	0.023125
WDR31	0.8633
RGS2	1.473
OR51L1	0.238
MST1R	0.09475
KIAA1737	1.561
OR4A5	-2.8975
GLIS1	-1.27
PTMA	-0.0124285714285714
NAPA	1.52075
PRDM11	-0.3745
LIPF	0.141
DIRAS3	2.4225
ASGR2	-4.35775
C1QTNF4	0.69675
PIK3R4	0.864
ARMC3	0.87325
NDUFV3	-0.537583333333333
BTBD3	-0.1405
PPP1R2	0.846166666666667
UBE2NL	0.17475
FOSL2	0.548785714285714
FAM119A	-1.274
TUBA4A	-0.6153
KRTAP12-1	-0.02125
SFRS2	-0.9855
RHPN1	-0.1522
EEF2	0.0978333333333333
ZDHHC11	-1.068
EPHA3	-1.7524
RBM12	-0.045
H2AFJ	1.28791666666667
EDIL3	1.4795
KIF26A	-0.64775
SERGEF	-0.36275
B3GALT4	2.6685
LOC90925	2.47933333333333
OSCAR	0.101375
NPFF	0.582375
DEDD	0.611125
TMEM155	-0.965
PTPN1	-0.26475
SCYL2	0.560666666666667
SKAP1	2.19125
LEAP2	-1.5245
GADD45G	3.8849
IFITM3	0.597625
PILRB	-0.337833333333333
SLU7	0.8706875
DSC3	1.731
DNMT3L	-1.8705
PAPD5	-0.37625
B3GNT3	-0.251833333333333
LHCGR	-0.941
MSL-1	-0.20375
UBE2S	-1.90625
SAP130	-0.7525
ANAPC11	0.10075
MAGED4B	-2.3885
ATP6V1B2	0.153333333333333
C14orf179	1.200875
CAPZA1	-0.033125
CDYL2	0.677166666666667
GLRX3	-1.24
LOC136288	-1.07525
MOBKL1A	-1.14425
HTR2B	4.11775
CRYGD	0.3965
NUS1	-0.644
PGRMC1	1.223
MYOM2	3.372
FLJ39653	-0.972666666666667
CHM	0.1788
OR5M8	0.435
ZNF619	0.9085
FAM105A	1.01725
CCNL1	-0.631375
NAP1L3	-0.1655
C10orf57	1.78966666666667
B3GALNT1	-0.207
CSN1S2A	1.5065
TCP10L	0.117
GDAP2	0.0685
DMKN	0.5965
COX6B1	0.596
DNASE2	1.04216666666667
MSH5	-1.839
LGMN	0.122375
USP31	0.0635
OR13C8	1.398
SDCBP	-0.1929
NUDT11	-2.64233333333333
PYGL	-1.41616666666667
SNPH	-0.181833333333333
B3GNT4	-0.9445
MIZF	-0.296
NUBPL	0.576875
NOD1	0.759666666666667
CDH22	1.41575
NUBP1	1.234
DSCAM	-3.8505
DGKI	0.2145
FAM136A	-1.4245
AKAP1	0.0436666666666667
SLC16A6	-1.19025
RIN3	0.327
PSG2	-0.5305
DIP2B	0.808
PSORS1C1	0.4946
KIAA0495	-0.4585
FLJ90709	-0.272166666666667
LPA	-0.781666666666667
PIGA	0.801333333333333
LY75	2.61133333333333
UTS2	-6.26733333333333
RREB1	0.668625
GALNACT-2	0.1517
MGC3196	-1.07625
FLJ31568	0.1395
LPHN1	-0.080125
SP1	1.5095
TOX4	1.126
HSPA9	0.4887
APOBEC1	-1.2095
SLC35E4	-0.58875
LSM5	-0.61575
SURF1	0.332
ZBTB1	-0.23525
GTF2F1	0.0935
RPS15A	-0.0722142857142857
DUSP21	-0.794666666666667
GINS4	-2.70133333333333
MYO15A	-0.389
GIMAP7	3.93925
MGC13379	0.6125
ATP6V1E2	-0.734
UTP3	-0.25425
HNRPA3	-0.8548125
MT4	0.279
C14orf155	-0.362
U1SNRNPBP	1.01075
CKLF	-0.96
PLEKHN1	-1.1985
MBNL1	0.09525
NUP160	-1.042
ACSM2A	-2.71375
LOC129881	-0.944
KIAA1529	-0.99125
FLJ22639	-0.49525
HAND1	-2.0005
GSX1	0.0265
FGA	-4.96846666666667
SERPINB1	0.0455
ZNF642	0.4855
IGFBP1	-8.565375
SLC1A1	-0.46625
DHX57	-0.50075
ZNF766	0.9955
PTPN21	0.2708
GDPD3	0.567333333333333
PNPLA5	-0.078
TBR1	0.178166666666667
FAM116A	-0.262
IQGAP1	0.131
FOS	1.83475
ZNF226	0.504625
FIGNL1	-0.0518333333333333
C14orf1	0.829166666666667
ZMYND17	-0.924
PUS7	-1.83
TUBB6	-1.110625
KCNQ2	-1.4255
MARCH6	0.0516666666666667
CCDC33	0.0565
PRODH	1.914
RBM11	-1.1355
EPHA6	0.476285714285714
SLC43A1	1.981
LOC196541	0.52625
NTN1	1.12083333333333
ING4	0.791
PCDHB10	1.02725
DPH2	-1.09916666666667
SPACA4	0.425
FBXL21	-3.9775
DIAPH1	-0.216166666666667
ZNF71	0.87
CEP76	-0.4265
CORO1A	-0.3535
RRM2	-2.491875
EDG4	0.34025
OS9	0.912666666666667
SLC4A1AP	-0.091
COG5	-0.194
COPS8	-0.32025
NGLY1	-0.31075
NCBP2	-0.56375
C17orf42	0.0841666666666667
GPSM3	0.3985
SIL1	1.19116666666667
ASB6	1.27275
SMAD5OS	0.218166666666667
UNC93A	-4.016375
A1BG	-0.126
C21orf62	0.461
FMO5	2.4535
ATRIP	0.144333333333333
CEBPG	0.0578333333333333
C7orf38	0.385
TNFRSF1B	1.03966666666667
CLEC1A	3.55916666666667
IQSEC1	0.497125
PATZ1	0.7852
RBM22	1.086375
BAG2	-2.93466666666667
PAQR5	-1.84216666666667
C9orf127	1.1786
THNSL1	-1.32025
SHROOM3	2.1763
JAM2	1.8915
SNRPN	-3.36525
ALX4	0.123
CACNA1S	-0.3345
FAM130A1	1.37475
CORIN	3.1765
CD300LB	0.7555
PLEKHG6	1.31
LRRC40	-1.11875
PCLKC	-2.21875
PCDHB16	1.0655
WNT2B	0.932
ASNS	-2.51366666666667
MRPL49	0.071875
FLJ46111	-0.5165
ISG20	1.370875
SMU1	-0.2335
CASZ1	0.5825
POLR1D	-0.4265
GIN1	-0.03
SNAG1	0.214666666666667
ANKRD29	-0.328
CDKN2AIP	-0.0185
KRR1	0.68575
CXCL1	-3.41733333333333
EPM2A	0.2047
PC	-0.299666666666667
DEFB127	-0.872
PDZRN4	2.19516666666667
FAH	1.52
OR51E1	2.7585
CDC2L6	0.115666666666667
DNTTIP1	0.133
PAX8	-0.46875
TMEM116	1.5
C1orf150	0.413
PRO2012	-0.60575
MRPL40	-0.7615
BEX1	-3.282
SLC2A4	1.65966666666667
PKMYT1	-0.458
FEZF2	-0.9594
SLC26A9	3.4635
MAP2	0.169636363636364
LYL1	-1.00375
SLC25A19	-1.259
NOS3	0.728
ZNF34	0.885
TMPRSS11F	1.26125
FAM43A	0.60475
FCRL4	0.066
KLF14	-0.20725
FLRT2	0.124833333333333
WRN	-1.18975
SDF2	0.7383
KRT8P12	-0.344
C6orf195	0.4135
C9orf125	-0.8635
DZIP3	0.49925
RIT1	0.131333333333333
SCML1	-0.41
RHBDF2	-0.884375
OR2G3	0.0885
REXO1L1	-1.2365
MAP3K7IP3	0.043875
C3orf57	-4.4315
FBXW11	-0.697333333333333
ETAA1	-1.051
C14orf131	0.5593
AKT1S1	-0.26575
SLC12A5	-1.03975
C9orf164	1.21325
NRIP3	-0.154375
NOS1AP	0.98225
TMEM121	2.2595
SAP30BP	0.1111
DGCR6	0.4395
WDR76	-1.67825
FAM82B	-0.251583333333333
LOC606495	-0.1755
MAP9	0.202
BCDIN3D	1.3735
CXorf36	4.322
DSCR3	-0.4592
ZFAND3	0.337
C7orf43	0.808666666666667
SPSB3	1.7128
C19orf19	0.14875
FAM133A	-3.2095
C12orf25	0.546
SLC39A3	-0.56175
DISP2	0.077
PI4KAP2	-1.9185
MKRN3	-1.63233333333333
ADAMTS13	-0.7585
CBLN3	0.4054
TTYH1	0.156166666666667
C3orf18	-0.2555
FLJ13236	0.4145
ZMYND12	3.63
C18orf25	0.26025
GLB1L3	-1.45
ATP13A5	6.1445
RANBP10	0.14125
CD96	-0.3515
DENND1C	0.2265
RBMS3	1.4548
SLC41A3	0.0551666666666667
DGCR6L	0.39425
TMEM128	0.4975
CSNK1G3	0.548307692307692
MOBKL2C	0.903
TSPAN6	1.0865
MATN2	0.5042
MSL2L1	0.265166666666667
ST6GALNAC2	0.733
FGFBP2	0.271875
FGL1	-6.62083333333333
MPP3	0.806666666666667
ARHGEF6	0.807
TGFBR2	0.892
ACMSD	-1.04975
IL33	5.15425
C9orf5	0.222
DEAF1	-0.2359
AMN	-0.5495
DEFA6	-0.52475
RNF212	-2.47725
METT5D1	0.412833333333333
CIB1	0.7648
TSSK1B	0.247
KIAA1727	1.3525
ZNF680	1.08733333333333
LOC399900	-1.7065
LOC152217	-0.307416666666667
CTNNAL1	-2.1885
CIT	-1.0845
TLE6	1.07825
ZNF607	-0.55275
HERC4	-1.138
DRAP1	-0.8288
PEMT	-1.1525
C10orf111	-0.268
ZNF575	0.69425
KCTD7	-0.80275
MYO1F	0.7335
LOC285382	-0.0195
RAB11A	0.6583
PLCD3	-0.57
C15orf28	-0.2065
PTBP2	-0.476875
CTB-1048E9.5	-0.611375
C19orf60	-0.1155
C7orf25	0.0488333333333333
SETD7	0.786
HOXB9	-5.096
VANGL1	0.168
CHAF1B	-1.358
NDUFA3	0.435
KIAA1328	-0.290833333333333
SHARPIN	0.5285
TTC23	0.01025
UGP2	0.170083333333333
ANKIB1	0.2447
CIRBP	1.46771428571429
SEC14L4	-2.90233333333333
OVCH1	-0.496666666666667
VPS52	0.35425
FAT	-1.460875
M6PRBP1	-0.01725
GPRIN3	0.375
PPM1F	-1.18616666666667
TSR1	-0.70975
CCDC85A	2.34925
PCSK5	2.38225
ZFHX3	0.018
HEMK1	-0.1193
PGBD2	1.543
RSRC2	0.4425
AURKC	-1.95133333333333
SCRIB	-0.14875
ORM2	-4.94766666666667
FAM115A	0.4161
FZD6	-1.373625
UNC119	-0.6265
GPX3	0.6762
NOV	0.63175
CABC1	-0.23775
CDC42SE2	0.0136875
EIF2S2	-0.584
RNF130	0.963
CKAP5	-1.13733333333333
RP11-413M3.2	0.424
C10orf18	-0.2786
TMEM93	-0.29125
DYX1C1	0.327
KCNMB2	-1.1475
ANK3	1.99541666666667
KRT5	1.1256
CDH12	-0.977125
QRSL1	-0.28025
JUB	-1.2195
SHC4	-1.760875
CCL15	2.11433333333333
CCDC22	0.3535
SNX24	-1.31525
RARS	-0.11175
MORC2	0.453
FAM48A	-0.40525
MT1H	-1.401
PPP1R14C	-0.818666666666667
FOXD1	-2.87671428571429
C1orf213	-1.8295
AMT	-1.6265
DSN1	-0.27425
PTPLAD2	1.6425
DIS3L	-1.1665
RASL11A	1.883
GPRC5B	1.35425
FRMD7	0.88
STRN4	0.1215
KITLG	2.93254545454545
HDGF	-0.439
OR1S1	1.2485
SETX	0.2521
DDR2	0.505125
KCTD12	1.916
LYZL2	1.45
WDR52	-0.028
TMEM2	0.547625
ZNF579	0.57
LOC200810	0.83975
TNFSF9	-2.9455
PPFIA4	-3.7245
CNIH3	-0.709833333333333
MAP4K4	-1.60978571428571
ROD1	0.230571428571429
ALS2CR12	0.231
DOCK3	-1.19283333333333
PAQR9	-2.29725
ASB17	0.985166666666667
STX16	-0.99575
FEZ2	-0.0441666666666667
DLAT	-0.773833333333333
KIF21B	-1.20316666666667
CDC5L	-0.23425
TMEM119	3.43566666666667
CRIP3	-1.668
TPSD1	1.23083333333333
TEPP	0.24275
GNGT2	1.2245
C21orf121	-1.20975
WNK1	-0.148333333333333
FLJ10490	0.7863
OR51B5	-2.808
LOC203547	-0.8135
HAS1	-0.918
PPA1	-0.641833333333333
ST7	0.24825
C11orf46	0.3981
POPDC3	-4.80716666666667
ACOX2	1.1715
ATCAY	-0.862818181818182
TM4SF19	-3.203
MFSD9	-0.0665
PDHB	-0.39225
ERN1	-0.1025
LCE3C	-0.3155
GPR111	-0.194
NOTCH3	1.62533333333333
ADAMTS5	2.779
B3GALT1	-2.163
UGCGL1	-0.5285
FAM58A	0.0396666666666667
FBXO32	2.52875
CLPP	-0.04625
NXPH1	5.33725
MTMR3	0.9245
ATP1B3	-1.026875
TMEM16A	4.06575
HIST1H3F	-0.183166666666667
TRIM25	-0.605
SDCBP2	1.5855
CRKL	-1.2225
HOXB2	2.31133333333333
ANP32B	-0.534375
GATM	4.322
AP4E1	-0.017125
EDG5	0.094125
CDKN3	-1.9505
CDH4	-2.241
PGD	-1.21466666666667
RND1	1.631
GAD1	-3.5096
MPG	0.3675
LOC440350	-0.278
ZNF133	0.8975
SERPINB12	-0.6565
AMELY	-0.0443333333333334
DHX36	-1.32725
TNFAIP8L2	2.652
PHTF2	-0.277555555555556
CCDC112	-0.4635
IQCC	-0.5045
HEYL	3.38883333333333
FTSJ2	-0.2425
APPL1	0.5455
RAB43	0.915785714285714
OR10G2	0.011
WAC	0.0725
ADCY9	0.96825
RUNDC2B	1.09516666666667
PYCRL	0.4593
AGPAT7	-0.931833333333333
SLC22A9	-2.6016
CDKAL1	0.156
PDYN	-1.19466666666667
C20orf74	0.271
MTMR11	0.5185
VAV3	2.42808333333333
DAPL1	1.148
STXBP3	0.0485
EIF3G	-0.13575
ARHGAP22	-2.0265
NPFFR1	-0.5035
NPC1	-0.332166666666667
ALDH9A1	1.28583333333333
ZNF600	0.98925
ZNF678	1.01483333333333
RASSF1	0.230416666666667
ADD2	-2.86325
PITPNB	-0.376375
PKD2L2	0.567285714285714
LRP11	-0.40725
CDKL1	0.1205
SMEK2	-0.02025
PRODH2	-3.63216666666667
C11orf54	-0.013
SFRS11	-0.826666666666667
IL7	-0.287666666666667
ALS2CR16	0.931
BTG3	-2.41783333333333
PAK2	-0.599111111111111
RP11-679B17.1	-0.97725
GATA4	-2.06633333333333
ATP2B1	-0.36525
LOC130940	1.2685
C1orf172	2.93383333333333
ATF7IP2	-0.0735
SLC25A43	-0.0593333333333333
CENTG3	0.218166666666667
IGF2BP1	-4.3523
FCHSD1	-0.0945
CAMK2N2	0.725666666666667
ELAVL3	-0.4452
NBPF15	-0.479333333333333
UBE2J2	-0.253166666666667
GNL2	-1.00425
PRR3	-0.4095
NLF2	0.8495
OR4F6	-0.504
KLHL24	1.4825
CCDC88A	-2.2604
SGPP1	-1.287
C10orf11	0.234
SLC35B4	-1.56166666666667
UGT3A2	-2.136
ARNT2	1.8261
CBR1	-1.446875
ITPR3	0.450666666666667
TRAPPC6B	0.077
AMZ1	-1.38
ARP11	2.0235
WDSUB1	-0.02625
APBA1	1.03183333333333
RAB2A	0.953
C6orf162	0.0815
HPSE2	2.3415
PLCE1	-0.887
INSL3	0.9725
DLG1	-0.1845
PTPLA	-3.9065
PIGX	-0.191875
TFIP11	0.659166666666667
FIBIN	3.4065
POLR2G	-0.9385
GRAP2	-1.2289
DNAJB8	-0.154
CNBP	0.6365
WASF1	-2.18025
INPP5E	-0.8782
HSPB1	0.81525
TMEM167	0.3632
CUBN	-0.24325
IGF1	4.491125
ITPK1	0.6171
NAALAD2	-1.054125
G3BP1	-0.3159
NT5DC1	-0.050625
CYP39A1	-0.187
TMEM139	0.692666666666667
POLK	-0.269666666666667
GLULD1	-2.171
RBM15	-0.8035
AMZ2	-0.5305
GDF15	-2.7835
MESDC2	0.02425
INCA	0.158833333333333
ACY1L2	-2.0395
GZMM	-0.0451666666666667
PAIP1	0.3705
CACNA2D1	-0.76225
STK32C	-1.31816666666667
SH3BP4	1.54883333333333
DEC1	1.2
PADI1	-0.493
UBB	0.1016
PON3	3.29416666666667
PROP1	0.305
ANKRD13B	-1.1745
ADCK1	0.36925
TCF25	-0.0990833333333333
SLC38A5	-3.262
CXorf26	0.8795
C19orf39	0.9065
PPP1R13B	1.487
ARL2	-1.122
TCL6	0.179166666666667
TOP3A	-0.2105
SLC16A14	2.303375
FXYD6	1.82116666666667
HIST1H4E	-0.49475
BBC3	0.247473684210526
UNC5A	1.24716666666667
FAM86C	-0.4384
PI4KB	0.7015
B3GAT1	2.75325
SUSD2	1.47233333333333
OAZ2	-0.4165
NOC4L	0.26
C10orf12	0.00650000000000001
FADS1	-2.38133333333333
LOC144097	-0.95625
DKK2	1.81883333333333
KIAA1949	-0.35675
RHOT1	0.1541
OXT	0.791
GPR153	0.53475
ARL4A	0.127
SAAL1	-2.1675
CCDC64	0.2325
USE1	-0.0445
HNMT	0.854166666666667
PCGF3	-0.2783125
CYP2C19	0.56175
C20orf4	0.53
CCDC11	0.583
ACSBG2	0.19225
RWDD2A	1.40575
PALLD	2.068125
CPLX4	4.034
LOC492311	0.6135
KPNA2	-2.415
MACROD1	-0.5788
TMCO3	-0.328166666666667
C15orf52	0.219166666666667
BIRC5	-1.08633333333333
PRR16	-0.4955
FAM63B	-0.2945
KATNB1	-0.651833333333333
WNT8B	-0.241
CPLX3	0.0875
GHR	3.574875
CCDC124	-0.5895
BCLAF1	-0.5245
