Hybridization REF	TCGA-BH-A0B3-01A-11R-A056-07
GTF2E1	-0.49625
RY1	-0.466
ATAD2B	1.10775
ARHGAP17	0.2429
KCNIP3	0.05275
SFPQ	-0.051375
GFRA4	0.807
AKR1B10	-1.536375
TIGD6	-0.0666666666666667
RGS16	2.5615
URB1	-0.702833333333333
OR4C46	0.0956666666666667
TOP3B	-0.79375
NFATC4	0.632
CA14	-4.5915
BMPR1A	-0.270666666666667
SNRP70	-0.549625
PRL	-0.00933333333333333
C6orf130	-0.6125
STAG2	-0.47675
CD55	-0.705642857142857
RPS23	-1.00233333333333
SSX2	-1.69966666666667
FDPSL2A	0.40175
FBXO27	1.9105
SYNGR3	-0.881833333333333
TMSL3	2.41875
EML1	-0.4745
NUP93	-0.263833333333333
SMAD3	-1.5347
KIAA1189	1.31266666666667
HNRPUL2	0.8745
TBC1D12	0.489166666666667
C16orf24	0.44375
MRVI1	2.83833333333333
ZNF581	-0.238666666666667
ELOVL3	2.7375
OR51Q1	0.52175
CACNB3	1.3235
GALNT13	-1.26575
C10orf84	0.376125
NEDD4	-0.9172
SPO11	0.6965
OR5AU1	0.311
NEK4	0.0594285714285714
PRKAR2A	-0.0315
IHPK1	0.168166666666667
ATP6V0B	0.494875
CACNA1E	1.7625
CEACAM8	-0.1735
PEX14	-0.338
FLJ12993	-0.8035
ZBTB38	0.687416666666667
PCTK2	-0.093
LRRC16	0.9546
FBLIM1	1.21325
FYCO1	0.83
RP5-1022P6.2	-1.11766666666667
CMTM1	0.485333333333333
PLTP	0.811666666666667
RAPH1	0.48225
DOCK8	1.225625
EZH2	-0.919
SLC25A1	-0.206
PLEKHB1	-0.15
GRB7	0.5952
ZFP37	-1.4245
MRPL33	0.25275
PELO	-0.39275
ARMC1	-0.246090909090909
C9orf27	0.294125
FLJ25778	0.164
C9orf37	-1.34983333333333
TMEM66	-0.31425
SPRN	-0.1175
HBEGF	0.777
PI4KA	-1.014
LEPRE1	-0.273
POU2AF1	1.2275
MRPL12	0.3585
REP15	-0.6405
ZC3H3	1.28625
RASAL1	0.13825
DDAH1	0.73
ACBD5	-0.005125
TMC2	0.254
CCDC137	0.32225
SAMD13	0.7655
UGT2B15	-3.1158
TIPARP	-0.8795
DNASE1L3	-0.2535
TRIM72	0.397
DBX2	0.2385
IPO8	0.0915
C21orf88	-0.3305
MAP3K14	1.41075
LOC51233	0.613666666666667
GGTLA4	1.2215
PDE6D	-0.4145
ZNF117	-1.211
CLK2	0.10975
NKRF	-0.88075
TNFSF15	0.2404
DUSP2	0.413
SECISBP2	-0.7169
GABRR2	-0.4635
PPAP2C	2.108
LOC51145	0.152666666666667
PAG1	0.434125
PIK3C3	-0.2625
GNG10	-0.812
APOL4	1.2495
ANKRD28	-0.810125
STMN3	-1.416
RAB14	0.4043
CDK2AP2	0.395
HDDC3	-0.444625
COMMD7	0.50225
CXXC1	0.0355
HMCN1	-1.09383333333333
CD40	1.70625
DYNC1LI2	0.17575
GDI1	0.13325
LOC646938	-0.04375
VSNL1	-0.8575
PIH1D1	-0.145666666666667
RAET1G	-1.44
KRTAP5-9	0.846
EFTUD2	-0.039
ZNF311	-0.275333333333333
ATP6V1G3	-0.028
OR2W3	-0.705
SCN4A	0.09825
MED10	-1.1405
FAM135A	0.055
ARHGAP4	-0.6945
EHMT2	-0.2175
UFD1L	-0.41575
ERMP1	-0.7405
MAG1	-1.63216666666667
THAP8	0.6038
HACE1	-0.626333333333333
FAM82C	0.251833333333333
C3orf20	0.1925
UNC84A	-0.0848333333333333
SCD5	0.126785714285714
LASS6	0.8525
LSG1	0.133916666666667
MAL	-4.6395
GPR22	-0.234
WDR5B	-0.03225
ACTRT1	0.532
C17orf60	0.0401666666666667
GRIN2C	0.346
ARMC8	-0.290083333333333
SLC47A1	-2.022
DMPK	1.128
DHRS13	-0.511666666666667
SMC1A	-0.792166666666667
KRTAP17-1	3.73975
SMYD5	-0.203
TUSC2	-0.20975
CRHR2	0.3345
KIR3DL2	0.4865
CCDC104	-0.70075
ATP2C1	0.652875
CROT	-1.5585
PABPC3	0.318
EGR1	-0.657166666666667
THSD1	-0.51925
KHK	0.192
SLC12A2	0.314375
CD58	-0.31875
STOX2	1.42183333333333
CCDC76	-0.6688
CCDC48	0.9915
DNAH1	-0.304
ZIC4	1.822625
OR1G1	0.131
PSMC6	-0.984
PROKR1	0.3145
ABCB1	-1.312625
TRAT1	-1.54675
LLGL1	0.87
MTF1	0.9185
USP54	0.3345
PAGE2B	-2.2715
ITGB7	-2.8505
CCDC81	-0.474
LOC149837	-0.11475
SCUBE1	-0.253
ZSCAN10	1.578
HUWE1	0.406214285714286
CDH17	0.849
CD180	1.362
IL17A	0.27325
TMPO	-0.301
KIAA1524	-0.431666666666667
HDGFRP3	-0.248166666666667
OXCT1	-1.641
RRAS2	0.0315
LTBP2	2.5126875
SV2B	1.1765
CYP2A6	0.319
PKD1L2	-0.761666666666667
PPM1M	0.64925
FLJ22662	2.26983333333333
ZNF502	1.7105
GP6	-1.30225
CRYBA2	0.17925
LEF1	-2.7021
CTPS	-0.176571428571429
EYA1	-1.92183333333333
EPS8L1	1.25
MAPK14	0.07175
SERPINB2	-5.112625
GTF2F2	-0.689333333333333
ZNHIT4	-0.4655
PLA1A	0.267375
C20orf114	-0.90875
HPR	-3.8425
C18orf2	-3.08766666666667
SATB2	-2.78925
KCNJ9	0.13825
MGC157906	1.235
MOCS3	-0.65975
C17orf71	-0.466666666666667
PPHLN1	-0.4381
HIST1H2BN	0.623125
RAPGEF1	0.3305
MAP3K8	1.437
DLG4	0.709
STC1	-0.0821666666666667
CDGAP	1.83025
DDX26B	-0.77175
LOC150223	-1.18375
CPSF3	0.031
TMEM14A	1.893
MYH3	-2.0455
GPKOW	-0.10925
SULT1A1	-1.09116666666667
SPON1	2.7225
YY1AP1	1.25516666666667
RAB23	1.79275
PLA2G4A	-2.16025
MAPRE3	-0.46625
ZNF516	-1.53414285714286
GGPS1	0.69025
EXOC3L2	0.425625
C19orf42	-0.6368
MAP2K2	-0.0576666666666667
HIST1H2BB	0.9205
RNF19B	1.02733333333333
C6orf128	0.399666666666667
TLR8	3.65575
PCDHA9	0.389
CARS2	0.52925
CLUL1	1.23916666666667
RHAG	-3.775
UNK	-0.155
EXOC8	0.9607
C9orf95	0.56825
C14orf143	-0.742833333333333
MAML3	0.182285714285714
LDHA	-1.0935
MRPL20	-0.109
KLHDC6	1.83916666666667
ATP5S	-0.829833333333333
C8orf55	0.97
PHF19	-1.269
KRTAP13-4	0.87
TTC5	-0.7595
XKR5	-0.41975
SILV	-3.88866666666667
TEX28	0.2815
TCTN1	0.284
CX40.1	0.41025
PPP2R5C	-0.1765
C12orf30	-1.006
CAPG	2.90125
MPZL1	1.5499
ARSB	-0.477833333333333
TDH	-3.18
WASF4	0.9385
TSSK3	-0.741833333333333
7A5	1.608
CRISPLD1	2.176875
MAD1L1	-0.0978333333333333
SPIN4	0.539833333333333
AMPD1	1.54575
DPYSL5	0.181
INPP1	0.395333333333333
ANKRD11	-0.452
NPAS4	0.478375
GCET2	0.0963
RNASE9	0.378
GUCY2D	0.255166666666667
CCDC98	-0.65425
FGF4	-0.41875
CPM	1.34416666666667
SLC26A4	-1.74116666666667
PLD5	0.59125
FAM59A	0.5732
FBXO5	-0.922444444444444
SIPA1L1	0.33025
DPYS	0.6985
ATG4D	-0.17775
TGM3	0.639
MTCH1	0.0865
HK1	0.115428571428571
CDC26	-0.103875
GALNT12	-2.83233333333333
LOC339229	-0.014
MRPL35	-0.238125
ORC4L	-0.6055
TNKS	0.0229285714285715
C2orf24	0.188166666666667
ZNF553	0.078
GGTLA1	3.137
ZNF497	0.4955
CDY1B	0.01075
SLC30A4	0.787875
TUB	-0.94325
ARHGEF18	-0.02825
ARRB1	-0.4325
KCNK1	1.522
EREG	-3.5585
SCAMP5	-0.1535
RUNDC3B	0.68975
ADAMTS20	-0.0945
IL17RB	0.27375
FLJ20323	-0.9835
MCAM	1.41075
POLR3E	-1.65741666666667
AQR	-0.0441666666666667
IPMK	0.7505
CDCA7	-2.156625
CAMP	-0.729
GRHL3	0.93475
ADAMTSL2	0.999833333333333
CLMN	1.1655
SSTR3	0.579
MAGEA5	0.0381666666666667
OVOL2	3.71
JMJD1B	-0.43475
RBL2	-0.0422
PYGO2	1.55125
PPP1R10	0.152833333333333
CSE1L	-0.823
LCA5	0.3245
RDH16	-0.0775
ASRGL1	-0.8955
TOM1	0.739333333333333
PTX3	-3.8945
TTC15	0.02775
SCGB3A1	1.42066666666667
MRPL50	-1.1395
RCAN3	1.516
SLC26A11	0.6995
STYX	0.126166666666667
CINP	-0.10975
MARCH7	-0.199
PFKM	-1.9425
SGMS1	0.567166666666667
RIOK3	0.5408
C1orf110	0.4785
CES7	-0.1705
LOC440248	-2.344
PPP1R12C	0.585
C10orf27	1.2385
ATG9A	-0.46375
MRPS26	0.281375
TMEM40	3.121
ELP3	-0.0235
ZNF787	1.2868
HIAT1	0.073875
C8orf34	0.9875
MGC4655	0.144
PELI1	0.657666666666667
PPT1	-0.0259
SLC35C2	-0.785
C6orf125	-0.24825
MUC4	-1.51033333333333
RFC4	-0.538857142857143
GNB2	0.785833333333333
NUP50	-0.0238571428571429
SULT4A1	-0.9285
C7	0.998625
CCDC130	-0.202333333333333
ARRDC4	-0.022
RQCD1	-0.32675
GLYCTK	-1.04025
AYTL2	0.550909090909091
MTUS1	0.2303
LEMD3	0.550833333333333
PLEKHF2	0.66475
HOXA7	0.882875
GTF3C2	-0.5625
DYNLRB2	-1.229
CNOT10	-0.058
MR1	0.552333333333333
FFAR1	-0.0955
PRIC285	0.7015
SLITRK6	3.65275
LIX1	-2.5156
UBE1L2	-0.322416666666667
F8	1.249125
ACHE	0.596833333333333
KPNA5	-0.0545
TNFRSF12A	0.3955
EGR3	-1.332
SERPIND1	-3.29233333333333
OASL	4.031
IFRD1	-0.43575
WDFY1	-0.0498333333333333
ZNF267	0.205875
ACCN5	-0.452
ZBTB6	-0.78425
PPP1R3A	0.1205
PRRT3	-0.325
FBXL19	-0.2235
TXNIP	0.628071428571429
ACTN2	1.1905
ATG9B	-0.372875
C9orf117	-0.20725
IL27	-1.3635
RPL36AL	-0.424833333333333
KLK15	-0.03875
CHAD	-0.078
RAP2B	0.8747
HEBP2	2.37425
ZNF342	1.3595
CAMK2G	-0.197166666666667
TLR3	1.47075
FGF14	0.33725
HMGB2	-0.013375
TRPM5	0.169666666666667
OR5M11	-0.321
KIF3B	0.476526315789474
PRICKLE2	-0.13275
MTMR9	-0.142625
C3orf27	0.03875
GLRA3	-2.25916666666667
NSDHL	0.135
TMEM32	0.13375
POLR2D	-0.197
MYADML	0.51
C9orf114	-0.8835
MRGPRX1	0.461
TOPORS	-0.13425
CLDN19	-1.511
C1QL4	1.1115
RNF165	-0.203
DHRS9	-0.03925
DNAH2	-1.474
FXR1	-0.626
ZMYM3	-0.49525
CASP3	0.352833333333333
FAM120C	-0.184
SCLY	-1.4785
CA7	-0.106
ENTPD5	-0.295333333333333
ZNF461	0.152875
PDIA5	-0.465
C1orf19	0.213833333333333
TMEM67	-0.22125
KCTD20	-0.023
WDR47	0.999
FLJ38723	0.103
KLRF1	0.0755
TAS2R16	0.972
CLDN12	-0.3525
PRKCE	-0.09925
UBXD4	0.4965
ITGAM	3.17816666666667
GLT8D3	-0.255875
WDR31	-0.3333
RGS2	0.1165
OR51L1	0.7085
MST1R	0.59225
KIAA1737	0.1535
OR4A5	-0.3755
GLIS1	-0.457166666666667
PTMA	0.450642857142857
NAPA	1.0485
PRDM11	-0.3785
LIPF	-0.393
DIRAS3	-0.524
ASGR2	-3.981125
C1QTNF4	0.43025
PIK3R4	-0.7445
ARMC3	0.45575
NDUFV3	-0.338833333333333
BTBD3	-0.3725
PPP1R2	0.733083333333333
UBE2NL	-0.06375
FOSL2	2.15964285714286
FAM119A	-1.6905
TUBA4A	0.6713
KRTAP12-1	0.4025
SFRS2	-0.758
RHPN1	-0.3707
EEF2	-0.863166666666667
ZDHHC11	-2.8755
EPHA3	-1.9424
RBM12	-1.0225
H2AFJ	0.775916666666667
EDIL3	2.561
KIF26A	-2.0075
SERGEF	-0.19975
B3GALT4	2.93325
LOC90925	4.22583333333333
OSCAR	0.901125
NPFF	-0.465625
DEDD	1.32
TMEM155	-1.06425
PTPN1	-0.43025
SCYL2	0.295833333333333
SKAP1	2.2595
LEAP2	-3.46216666666667
GADD45G	1.4199
IFITM3	1.6355
PILRB	-1.80983333333333
SLU7	-0.4024375
DSC3	4.8495
DNMT3L	-1.06675
PAPD5	0.522375
B3GNT3	-0.459
LHCGR	0.1905
MSL-1	0.000749999999999997
UBE2S	0.2565
SAP130	-0.272
ANAPC11	1.154
MAGED4B	-2.0465
ATP6V1B2	0.724
C14orf179	0.312
CAPZA1	0.67625
CDYL2	-0.9615
GLRX3	-0.821666666666667
LOC136288	-0.35575
MOBKL1A	-0.6225
HTR2B	2.8825
CRYGD	-0.0256666666666667
NUS1	0.4315
PGRMC1	0.2515
MYOM2	-1.14975
FLJ39653	-2.87783333333333
CHM	-0.9691
OR5M8	0.0805
ZNF619	0.452
FAM105A	1.2165
CCNL1	-0.778375
NAP1L3	-0.87625
C10orf57	0.6365
B3GALNT1	1.55383333333333
CSN1S2A	0.0765
TCP10L	-0.52
GDAP2	0.486875
DMKN	-2.24116666666667
COX6B1	0.539
DNASE2	0.7335
MSH5	-1.63325
LGMN	0.462
USP31	1.0627
OR13C8	1.081
SDCBP	0.3605
NUDT11	-2.39333333333333
PYGL	-0.319333333333333
SNPH	-0.385166666666667
B3GNT4	1.2995
MIZF	-0.1752
NUBPL	-0.777875
NOD1	0.518666666666667
CDH22	-0.276375
NUBP1	0.377833333333333
DSCAM	-3.7895
DGKI	0.472
FAM136A	-0.15875
AKAP1	0.3765
SLC16A6	-2.0735
RIN3	1.6435
PSG2	-0.1155
DIP2B	-0.4665
PSORS1C1	-0.777
KIAA0495	-0.9465
FLJ90709	-0.812666666666667
LPA	-0.806833333333333
PIGA	0.404833333333333
LY75	3.402
UTS2	-3.01816666666667
RREB1	-0.186
GALNACT-2	0.3319
MGC3196	-0.11625
FLJ31568	1.5055
LPHN1	-0.614375
SP1	0.026125
TOX4	-0.1705
HSPA9	-0.846
APOBEC1	0.068
SLC35E4	-1.14375
LSM5	-0.6375
SURF1	-0.36025
ZBTB1	-0.0610833333333334
GTF2F1	-0.41775
RPS15A	-0.320285714285714
DUSP21	-0.760833333333333
GINS4	-2.23833333333333
MYO15A	0.1075
GIMAP7	2.74625
MGC13379	1.0675
ATP6V1E2	-0.0713333333333333
UTP3	-0.55275
HNRPA3	-0.242375
MT4	0.2375
C14orf155	-0.17225
U1SNRNPBP	0.264
CKLF	-0.128666666666667
PLEKHN1	1.28933333333333
MBNL1	0.214583333333333
NUP160	-0.875
ACSM2A	-2.19925
LOC129881	-1.691
KIAA1529	-0.58025
FLJ22639	-1.3775
HAND1	-1.4785
GSX1	0.296
FGA	-4.306375
SERPINB1	0.661
ZNF642	1.228
IGFBP1	-8.170875
SLC1A1	-0.282
DHX57	-0.609
ZNF766	0.33
PTPN21	0.8389
GDPD3	-1.59216666666667
PNPLA5	0.128
TBR1	0.217166666666667
FAM116A	0.0605
IQGAP1	0.906875
FOS	-0.89325
ZNF226	0.29125
FIGNL1	-0.145833333333333
C14orf1	-0.0655
ZMYND17	-1.018
PUS7	-0.2
TUBB6	0.276
KCNQ2	-1.25075
MARCH6	-0.15525
CCDC33	0.8625
PRODH	-1.7065
RBM11	-0.0035
EPHA6	-0.000874999999999996
SLC43A1	-1.282
LOC196541	0.199375
NTN1	1.43475
ING4	-0.30275
PCDHB10	0.896
DPH2	-0.145166666666667
SPACA4	-0.0625
FBXL21	-4.9435
DIAPH1	0.436833333333333
ZNF71	1.5325
CEP76	-0.811
CORO1A	-0.19625
RRM2	-0.678
EDG4	1.01075
OS9	0.396
SLC4A1AP	0.6915
COG5	-0.72
COPS8	-0.971
NGLY1	-0.47075
NCBP2	-0.10275
C17orf42	-0.914833333333333
GPSM3	1.363625
SIL1	-0.539666666666667
ASB6	-0.195
SMAD5OS	-0.638333333333333
UNC93A	-3.516625
A1BG	0.3985
C21orf62	0.517
FMO5	-1.50075
ATRIP	-0.1305
CEBPG	0.901833333333333
C7orf38	-0.697833333333333
TNFRSF1B	1.32483333333333
CLEC1A	1.37383333333333
IQSEC1	0.886875
PATZ1	0.1973
RBM22	0.037125
BAG2	0.331166666666667
PAQR5	-1.297
C9orf127	0.4344
THNSL1	-0.74375
SHROOM3	1.8279
JAM2	-0.628
SNRPN	-2.94775
ALX4	0.2515
CACNA1S	0.296
FAM130A1	-0.179
CORIN	2.5735
CD300LB	0.751
PLEKHG6	1.885
LRRC40	-0.585
PCLKC	-1.4515
PCDHB16	0.0168333333333333
WNT2B	0.380333333333333
ASNS	-0.454333333333333
MRPL49	-0.106875
FLJ46111	-0.4885
ISG20	1.0275
SMU1	0.392666666666667
CASZ1	0.018
POLR1D	-0.625416666666667
GIN1	-0.75525
SNAG1	-0.302333333333333
ANKRD29	-1.445
CDKN2AIP	-0.36475
KRR1	-0.219
CXCL1	0.36
EPM2A	-0.5323
PC	-0.4615
DEFB127	-0.4315
PDZRN4	0.694833333333333
FAH	-0.1485
OR51E1	2.0485
CDC2L6	0.540833333333333
DNTTIP1	-0.63625
PAX8	-0.675
TMEM116	-1.066
C1orf150	0.473
PRO2012	0.32725
MRPL40	-0.995
BEX1	-3.40644444444444
SLC2A4	-0.784666666666667
PKMYT1	0.19125
FEZF2	-0.411666666666667
SLC26A9	2.0285
MAP2	2.31416666666667
LYL1	-0.9355
SLC25A19	0.117333333333333
NOS3	0.1
ZNF34	0.347833333333333
TMPRSS11F	-0.56975
FAM43A	-0.079
FCRL4	1.41483333333333
KLF14	0.3565
FLRT2	-1.51166666666667
WRN	-1.07625
SDF2	0.1936
KRT8P12	0.339
C6orf195	0.6435
C9orf125	-1.73666666666667
DZIP3	-1.480625
RIT1	1.78508333333333
SCML1	0.206333333333333
RHBDF2	0.853625
OR2G3	-0.251
REXO1L1	-0.4625
MAP3K7IP3	0.3635
C3orf57	-5.94625
FBXW11	-0.958
ETAA1	-1.0865
C14orf131	-1.0701
AKT1S1	0.4845
SLC12A5	-1.365125
C9orf164	1.03675
NRIP3	0.302125
NOS1AP	-0.1395
TMEM121	0.51125
SAP30BP	0.2432
DGCR6	0.56775
WDR76	-0.08775
FAM82B	-0.338833333333333
LOC606495	-0.3845
MAP9	0.483916666666667
BCDIN3D	0.14025
CXorf36	2.96233333333333
DSCR3	-0.3309
ZFAND3	0.444
C7orf43	0.441666666666667
SPSB3	0.5672
C19orf19	0.724
FAM133A	-3.431625
C12orf25	0.34975
SLC39A3	-0.14
DISP2	1.168
PI4KAP2	-2.0095
MKRN3	-1.34666666666667
ADAMTS13	-1.411375
CBLN3	0.2514
TTYH1	-0.726833333333333
C3orf18	0.6965
FLJ13236	-0.9885
ZMYND12	0.96275
C18orf25	1.016625
GLB1L3	-1.6875
ATP13A5	0.059
RANBP10	-0.19975
CD96	-0.5068
DENND1C	0.44725
RBMS3	0.4959
SLC41A3	0.3015
DGCR6L	0.6945
TMEM128	-0.308666666666667
CSNK1G3	-0.538142857142857
MOBKL2C	1.165375
TSPAN6	-0.504625
MATN2	-1.8462
MSL2L1	0.1605
ST6GALNAC2	-1.32966666666667
FGFBP2	0.44275
FGL1	-6.84483333333333
MPP3	-0.627166666666667
ARHGEF6	0.7655
TGFBR2	0.037
ACMSD	-1.4035
IL33	0.9745
C9orf5	-0.313333333333333
DEAF1	0.1133
AMN	0.9155
DEFA6	0.073
RNF212	-1.52375
METT5D1	-0.751
CIB1	0.4817
TSSK1B	0.1805
KIAA1727	1.3715
ZNF680	-0.943909090909091
LOC399900	-1.0355
LOC152217	0.472666666666667
CTNNAL1	-1.776
CIT	-0.874166666666667
TLE6	0.91325
ZNF607	-0.414
HERC4	-1.6625
DRAP1	-0.0021
PEMT	0.51675
C10orf111	0.0925
ZNF575	1.372375
KCTD7	-0.32475
MYO1F	0.89075
LOC285382	0.05475
RAB11A	0.0766
PLCD3	-0.1575
C15orf28	-0.227
PTBP2	-0.752125
CTB-1048E9.5	-0.1555
C19orf60	0.111
C7orf25	0.152833333333333
SETD7	0.3335
HOXB9	-2.5075
VANGL1	1.0625625
CHAF1B	-0.57175
NDUFA3	0.3055
KIAA1328	0.286333333333333
SHARPIN	1.097125
TTC23	-0.183625
UGP2	0.6995
ANKIB1	0.2881
CIRBP	0.356285714285714
SEC14L4	0.213333333333333
OVCH1	-0.205166666666667
VPS52	0.01725
FAT	0.5385
M6PRBP1	0.1785
GPRIN3	0.479
PPM1F	-0.439833333333333
TSR1	-0.4575
CCDC85A	1.8065
PCSK5	1.669
ZFHX3	-0.2305
HEMK1	-0.9906
PGBD2	0.2665
RSRC2	-0.329166666666667
AURKC	-0.778
SCRIB	0.444125
ORM2	-4.24516666666667
FAM115A	-0.9292
FZD6	0.938125
UNC119	-0.0436666666666667
GPX3	-0.3059
NOV	1.621625
CABC1	-0.07025
CDC42SE2	-0.001875
EIF2S2	-0.5678
RNF130	1.041875
CKAP5	-0.903833333333333
RP11-413M3.2	0.696875
C10orf18	0.8839
TMEM93	-0.154
DYX1C1	-0.01425
KCNMB2	-1.976
ANK3	0.607333333333333
KRT5	3.394
CDH12	-1.62125
QRSL1	-0.241
JUB	-1.3115
SHC4	-0.813875
CCL15	1.23883333333333
CCDC22	0.06775
SNX24	-0.65125
RARS	-1.0405
MORC2	0.802375
FAM48A	-0.4915
MT1H	0.1635
PPP1R14C	-0.104833333333333
FOXD1	-1.03364285714286
C1orf213	-2.24025
AMT	-1.9308
DSN1	-0.908
PTPLAD2	2.8525
DIS3L	-0.94075
RASL11A	1.56525
GPRC5B	0.70225
FRMD7	-0.5585
STRN4	0.86475
KITLG	0.173363636363636
HDGF	1.3035
OR1S1	0.1825
SETX	-0.054
DDR2	0.493375
KCTD12	2.56175
LYZL2	-0.6785
WDR52	-1.2165
TMEM2	0.734375
ZNF579	1.405
LOC200810	-0.245
TNFSF9	-1.882
PPFIA4	-2.777
CNIH3	0.619833333333333
MAP4K4	-0.440142857142857
ROD1	0.714857142857143
ALS2CR12	-1.964
DOCK3	2.03433333333333
PAQR9	-4.29375
ASB17	0.0755
STX16	-1.42075
FEZ2	0.5365
DLAT	-0.118
KIF21B	-1.302
CDC5L	0.01575
TMEM119	1.42983333333333
CRIP3	-1.6715
TPSD1	0.0193333333333333
TEPP	0.5745
GNGT2	1.5945
C21orf121	1.47125
WNK1	0.705833333333333
FLJ10490	1.195
OR51B5	-2.0315
LOC203547	-0.508
HAS1	-1.271
PPA1	-0.501166666666667
ST7	-0.06675
C11orf46	-0.0297
POPDC3	-1.72633333333333
ACOX2	-0.7965
ATCAY	-0.116166666666667
TM4SF19	-0.3835
MFSD9	-0.00883333333333333
PDHB	-0.763
ERN1	-0.2165
LCE3C	0.3515
GPR111	-0.0205
NOTCH3	2.331
ADAMTS5	2.2445
B3GALT1	-0.89575
UGCGL1	0.1735
FAM58A	0.923166666666667
FBXO32	3.21525
CLPP	-0.451
NXPH1	-1.6375
MTMR3	0.772833333333333
ATP1B3	0.343875
TMEM16A	3.170875
HIST1H3F	0.806666666666667
TRIM25	0.408166666666667
SDCBP2	2.237
CRKL	-1.152125
HOXB2	-0.951666666666667
ANP32B	-0.38775
GATM	2.7265
AP4E1	-0.52475
EDG5	0.478
CDKN3	-0.201333333333333
CDH4	-2.5855
PGD	-0.294
RND1	0.0045
GAD1	-2.793
MPG	0.170625
LOC440350	-0.351
ZNF133	-0.08425
SERPINB12	0.173
AMELY	-0.0558333333333333
DHX36	-0.272
TNFAIP8L2	3.41433333333333
PHTF2	0.0811666666666667
CCDC112	-0.243833333333333
IQCC	-1.64975
HEYL	3.13066666666667
FTSJ2	-0.443833333333333
APPL1	0.64925
RAB43	0.2805
OR10G2	-0.00899999999999999
WAC	0.0976666666666667
ADCY9	0.08425
RUNDC2B	0.556
PYCRL	1.0655
AGPAT7	-0.538
SLC22A9	-2.286
CDKAL1	0.1485
PDYN	-0.6625
C20orf74	-0.74925
MTMR11	2.48425
VAV3	2.61375
DAPL1	0.89325
STXBP3	0.54675
EIF3G	-0.6225
ARHGAP22	0.00125
NPFFR1	0.6075
NPC1	-0.0523333333333333
ALDH9A1	0.737333333333333
ZNF600	0.754375
ZNF678	-0.758333333333333
RASSF1	0.673583333333333
ADD2	-2.795125
PITPNB	0.238125
PKD2L2	-0.44225
LRP11	-1.04025
CDKL1	0.60125
SMEK2	0.56075
PRODH2	-3.1005
C11orf54	-0.339833333333333
SFRS11	-0.725
IL7	0.958666666666666
ALS2CR16	0.42825
BTG3	0.766166666666667
PAK2	0.539555555555555
RP11-679B17.1	-1.96025
GATA4	-1.7345
ATP2B1	-0.50175
LOC130940	-0.291
C1orf172	2.53366666666667
ATF7IP2	-0.39625
SLC25A43	0.162
CENTG3	0.15425
IGF2BP1	-3.9055
FCHSD1	0.248
CAMK2N2	1.26133333333333
ELAVL3	0.0345
NBPF15	0.019
UBE2J2	0.00250000000000001
GNL2	-0.5375
PRR3	-0.548
NLF2	1.71125
OR4F6	-0.0595
KLHL24	0.8485
CCDC88A	-1.0109
SGPP1	-0.788
C10orf11	0.962166666666667
SLC35B4	-1.274
UGT3A2	-1.4135
ARNT2	-0.6291
CBR1	0.006125
ITPR3	0.133666666666667
TRAPPC6B	-0.4033
AMZ1	0.2995
ARP11	0.9555
WDSUB1	0.09225
APBA1	1.31666666666667
RAB2A	1.2276
C6orf162	0.025625
HPSE2	-0.46225
PLCE1	0.34875
INSL3	0.43975
DLG1	0.3327
PTPLA	0.5915
PIGX	0.124625
TFIP11	0.0761666666666667
FIBIN	2.637
POLR2G	0.10225
GRAP2	-2.007
DNAJB8	-0.1595
CNBP	0.2875
WASF1	-0.87225
INPP5E	-0.8943
HSPB1	-0.543
TMEM167	-0.5688
CUBN	0.0735
IGF1	1.802875
ITPK1	0.2794
NAALAD2	-1.544875
G3BP1	-0.3261
NT5DC1	0.07725
CYP39A1	2.019
TMEM139	1.30041666666667
POLK	-0.9738
GLULD1	-1.85875
RBM15	-0.167666666666667
AMZ2	-0.16525
GDF15	-3.91283333333333
MESDC2	-0.18225
INCA	2.16116666666667
ACY1L2	0.0045
GZMM	-0.211833333333333
PAIP1	-1.3915
CACNA2D1	-0.21
STK32C	0.730666666666667
SH3BP4	-0.589333333333333
DEC1	-0.4485
PADI1	0.561
UBB	0.4597
PON3	0.181833333333333
PROP1	0.7005
ANKRD13B	0.0205
ADCK1	-0.458
TCF25	0.20275
SLC38A5	-1.355
CXorf26	0.00933333333333334
C19orf39	-0.27275
PPP1R13B	0.4515
ARL2	-0.378
TCL6	0.193583333333333
TOP3A	0.2515
SLC16A14	0.06275
FXYD6	1.08016666666667
HIST1H4E	0.12775
BBC3	0.389684210526316
UNC5A	0.249333333333333
FAM86C	-0.3913
PI4KB	1.38425
B3GAT1	-3.12375
SUSD2	1.47833333333333
OAZ2	-0.155166666666667
NOC4L	0.286
C10orf12	-0.32675
FADS1	-1.1615
LOC144097	-0.141
DKK2	0.121833333333333
KIAA1949	1.224
RHOT1	-0.475
OXT	1.33083333333333
GPR153	1.42775
ARL4A	-1.529
SAAL1	-1.12425
CCDC64	-0.096
USE1	-0.582333333333333
HNMT	-0.243666666666667
PCGF3	-0.3995625
CYP2C19	-0.3595
C20orf4	0.221
CCDC11	-1.2135
ACSBG2	-0.3215
RWDD2A	-0.23225
PALLD	1.51975
CPLX4	-0.331
LOC492311	0.42425
KPNA2	0.1425
MACROD1	-0.4677
TMCO3	-0.534666666666667
C15orf52	2.47216666666667
BIRC5	0.711333333333333
